model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
distilbert-base-multilingual-cased,ar,8,NQM,remove_triple_label,4,0.5919157558957756,0.5920462500071701,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,NQM,remove_endpoint_position,6,0.5242316610281077,0.6056167986946239,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,NQM,remove_triple_plus_position_plus_sign,11,0.5948976137233221,0.6064413660034329,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,NQT,raw,0,0.6816090941429138,0.8161474014647896,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,NQT,remove_sign,1,0.6703842675958886,0.8145456406757919,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,NQT,remove_triple_label,4,0.7598641401734718,0.8168384408687831,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,NQT,remove_endpoint_position,6,0.682175730980238,0.8344029494181848,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,NQT,remove_triple_plus_position_plus_sign,11,0.7392009304115714,0.8272889664843908,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,NMT,raw,0,0.5599714517593384,0.8416115766470458,0.8947368421052632
distilbert-base-multilingual-cased,ar,8,NMT,remove_sign,1,0.5593677937232906,0.8411479633905837,0.8947368421052632
distilbert-base-multilingual-cased,ar,8,NMT,remove_triple_label,4,0.5556365681751929,0.8402680099716043,0.8947368421052632
distilbert-base-multilingual-cased,ar,8,NMT,remove_endpoint_position,6,0.5612243952269778,0.8448094303317069,0.7894736842105263
distilbert-base-multilingual-cased,ar,8,NMT,remove_triple_plus_position_plus_sign,11,0.561169516515064,0.8434391971379391,0.7894736842105263
distilbert-base-multilingual-cased,ar,8,QMT,raw,0,0.6552075147628784,0.8055113400439671,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,QMT,remove_sign,1,0.6341461313572905,0.7949734504322857,0.05263157894736842
distilbert-base-multilingual-cased,ar,8,QMT,remove_triple_label,4,0.7351318304743305,0.812049681971667,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,QMT,remove_endpoint_position,6,0.6384939588275569,0.8015842059895197,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,QMT,remove_triple_plus_position_plus_sign,11,0.6888732682060416,0.7952396521313128,0.5789473684210527
