model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
distilbert-base-multilingual-cased,zh,NQM,remove_triple_plus_position_plus_sign,0.49612878751802997,1.0,11.0,96
distilbert-base-multilingual-cased,zh,NQT,raw,0.6165514537019767,1.0,0.0,96
distilbert-base-multilingual-cased,zh,NQT,remove_endpoint_position,0.6130145386944627,1.0,6.0,96
distilbert-base-multilingual-cased,zh,NQT,remove_sign,0.6200763620607007,1.0,1.0,96
distilbert-base-multilingual-cased,zh,NQT,remove_triple_label,0.623926838970806,1.0,4.0,96
distilbert-base-multilingual-cased,zh,NQT,remove_triple_plus_position_plus_sign,0.6164557002435983,1.0,11.0,96
distilbert-base-multilingual-cased,zh,QMT,raw,0.5097903311340338,1.0,0.0,96
distilbert-base-multilingual-cased,zh,QMT,remove_endpoint_position,0.5085925409036287,1.0,6.0,96
distilbert-base-multilingual-cased,zh,QMT,remove_sign,0.5120887839893101,1.0,1.0,96
distilbert-base-multilingual-cased,zh,QMT,remove_triple_label,0.5157774981662713,1.0,4.0,96
distilbert-base-multilingual-cased,zh,QMT,remove_triple_plus_position_plus_sign,0.5121373496511582,1.0,11.0,96
