model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
intfloat/multilingual-e5-large,ru,NQM,remove_triple_label,0.48386661174376794,1.0,4.0,96
intfloat/multilingual-e5-large,ru,NQM,remove_triple_plus_position_plus_sign,0.4840778642158499,1.0,11.0,96
intfloat/multilingual-e5-large,ru,NQT,raw,0.6686726374249762,1.0,0.0,96
intfloat/multilingual-e5-large,ru,NQT,remove_endpoint_position,0.68098800602629,1.0,6.0,96
intfloat/multilingual-e5-large,ru,NQT,remove_sign,0.6697989753886038,1.0,1.0,96
intfloat/multilingual-e5-large,ru,NQT,remove_triple_label,0.6779648356550242,1.0,4.0,96
intfloat/multilingual-e5-large,ru,NQT,remove_triple_plus_position_plus_sign,0.6857365760380683,1.0,11.0,96
intfloat/multilingual-e5-large,ru,QMT,raw,0.5984939456144742,1.0,0.0,96
intfloat/multilingual-e5-large,ru,QMT,remove_endpoint_position,0.610952399970759,1.0,6.0,96
intfloat/multilingual-e5-large,ru,QMT,remove_sign,0.6019800636340216,1.0,1.0,96
intfloat/multilingual-e5-large,ru,QMT,remove_triple_label,0.6118234109964255,1.0,4.0,96
intfloat/multilingual-e5-large,ru,QMT,remove_triple_plus_position_plus_sign,0.6194750684505356,1.0,11.0,96
intfloat/multilingual-e5-large,zh,NMT,raw,0.8181818266270894,1.0,0.0,96
intfloat/multilingual-e5-large,zh,NMT,remove_endpoint_position,0.8181818181798609,1.0,6.0,96
intfloat/multilingual-e5-large,zh,NMT,remove_sign,0.8181818181799319,1.0,1.0,96
intfloat/multilingual-e5-large,zh,NMT,remove_triple_label,0.8181818181799083,1.0,4.0,96
intfloat/multilingual-e5-large,zh,NMT,remove_triple_plus_position_plus_sign,0.8181818181798278,1.0,11.0,96
intfloat/multilingual-e5-large,zh,NQM,raw,0.6226776486080278,1.0,0.0,96
intfloat/multilingual-e5-large,zh,NQM,remove_endpoint_position,0.5975447122030816,1.0,6.0,96
intfloat/multilingual-e5-large,zh,NQM,remove_sign,0.5990097301322076,1.0,1.0,96
intfloat/multilingual-e5-large,zh,NQM,remove_triple_label,0.6229502761571329,1.0,4.0,96
intfloat/multilingual-e5-large,zh,NQM,remove_triple_plus_position_plus_sign,0.5974588920082654,1.0,11.0,96
intfloat/multilingual-e5-large,zh,NQT,raw,0.6781944439592741,1.0,0.0,96
intfloat/multilingual-e5-large,zh,NQT,remove_endpoint_position,0.6602403534911542,1.0,6.0,96
intfloat/multilingual-e5-large,zh,NQT,remove_sign,0.6680826742978899,1.0,1.0,96
intfloat/multilingual-e5-large,zh,NQT,remove_triple_label,0.6762723489357424,1.0,4.0,96
intfloat/multilingual-e5-large,zh,NQT,remove_triple_plus_position_plus_sign,0.6602330648841344,1.0,11.0,96
intfloat/multilingual-e5-large,zh,QMT,raw,0.5388377125047917,1.0,0.0,96
intfloat/multilingual-e5-large,zh,QMT,remove_endpoint_position,0.5549695999149765,1.0,6.0,96
intfloat/multilingual-e5-large,zh,QMT,remove_sign,0.533873097036499,1.0,1.0,96
intfloat/multilingual-e5-large,zh,QMT,remove_triple_label,0.5385133909304812,1.0,4.0,96
intfloat/multilingual-e5-large,zh,QMT,remove_triple_plus_position_plus_sign,0.5551183525117301,1.0,11.0,96
