model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
xlm-roberta-base,ru,NMT,remove_triple_plus_position_plus_sign,0.7885475985473772,1.0,11.0,96
xlm-roberta-base,ru,NQM,raw,0.2960265178440556,1.0,0.0,96
xlm-roberta-base,ru,NQM,remove_endpoint_position,0.2973832623154722,1.0,6.0,96
xlm-roberta-base,ru,NQM,remove_sign,0.2973466823312562,1.0,1.0,96
xlm-roberta-base,ru,NQM,remove_triple_label,0.2973153906312923,1.0,4.0,96
xlm-roberta-base,ru,NQM,remove_triple_plus_position_plus_sign,0.29878930639490137,1.0,11.0,96
xlm-roberta-base,ru,NQT,raw,0.4872341484780833,1.0,0.0,96
xlm-roberta-base,ru,NQT,remove_endpoint_position,0.48282354382793075,1.0,6.0,96
xlm-roberta-base,ru,NQT,remove_sign,0.4879775262549429,1.0,1.0,96
xlm-roberta-base,ru,NQT,remove_triple_label,0.49457188399388224,1.0,4.0,96
xlm-roberta-base,ru,NQT,remove_triple_plus_position_plus_sign,0.4879535764785777,1.0,11.0,96
xlm-roberta-base,ru,QMT,raw,0.4383007169829907,1.0,0.0,96
xlm-roberta-base,ru,QMT,remove_endpoint_position,0.43857029154924415,1.0,6.0,96
xlm-roberta-base,ru,QMT,remove_sign,0.4387085790011423,1.0,1.0,96
xlm-roberta-base,ru,QMT,remove_triple_label,0.44586906281866273,1.0,4.0,96
xlm-roberta-base,ru,QMT,remove_triple_plus_position_plus_sign,0.44362209596167196,1.0,11.0,96
xlm-roberta-base,zh,NMT,raw,0.8181818193872589,1.0,0.0,96
xlm-roberta-base,zh,NMT,remove_endpoint_position,0.8181818181807662,1.0,6.0,96
xlm-roberta-base,zh,NMT,remove_sign,0.8181818181807552,1.0,1.0,96
xlm-roberta-base,zh,NMT,remove_triple_label,0.818181818180741,1.0,4.0,96
xlm-roberta-base,zh,NMT,remove_triple_plus_position_plus_sign,0.8181818181807685,1.0,11.0,96
xlm-roberta-base,zh,NQM,raw,0.6117985167839527,1.0,0.0,96
xlm-roberta-base,zh,NQM,remove_endpoint_position,0.6099829932812995,1.0,6.0,96
xlm-roberta-base,zh,NQM,remove_sign,0.6093222447127725,1.0,1.0,96
xlm-roberta-base,zh,NQM,remove_triple_label,0.6245955108185791,1.0,4.0,96
xlm-roberta-base,zh,NQM,remove_triple_plus_position_plus_sign,0.6251074073984381,1.0,11.0,96
xlm-roberta-base,zh,NQT,raw,0.6993463111610065,1.0,0.0,96
xlm-roberta-base,zh,NQT,remove_endpoint_position,0.7050875993302239,1.0,6.0,96
xlm-roberta-base,zh,NQT,remove_sign,0.6986529804186068,1.0,1.0,96
xlm-roberta-base,zh,NQT,remove_triple_label,0.7019278780541304,1.0,4.0,96
xlm-roberta-base,zh,NQT,remove_triple_plus_position_plus_sign,0.7057176817555443,1.0,11.0,96
xlm-roberta-base,zh,QMT,raw,0.5503683731062096,1.0,0.0,96
xlm-roberta-base,zh,QMT,remove_endpoint_position,0.5313964680168085,1.0,6.0,96
xlm-roberta-base,zh,QMT,remove_sign,0.5488701476652633,1.0,1.0,96
xlm-roberta-base,zh,QMT,remove_triple_label,0.5521628753588563,1.0,4.0,96
xlm-roberta-base,zh,QMT,remove_triple_plus_position_plus_sign,0.5283991805197031,1.0,11.0,96
