model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
bert-base-multilingual-cased,fr,NQM,raw,0.4806016080663729,1.0,0.0,96
bert-base-multilingual-cased,fr,NQM,remove_endpoint_position,0.47995864700594487,1.0,6.0,96
bert-base-multilingual-cased,fr,NQM,remove_sign,0.4783778843175108,1.0,1.0,96
bert-base-multilingual-cased,fr,NQM,remove_triple_label,0.4837742773801758,1.0,4.0,96
bert-base-multilingual-cased,fr,NQM,remove_triple_plus_position_plus_sign,0.479776135882368,1.0,11.0,96
bert-base-multilingual-cased,fr,NQT,raw,0.6344032923308411,1.0,0.0,96
bert-base-multilingual-cased,fr,NQT,remove_endpoint_position,0.6418735695423085,1.0,6.0,96
bert-base-multilingual-cased,fr,NQT,remove_sign,0.6370769329139204,1.0,1.0,96
bert-base-multilingual-cased,fr,NQT,remove_triple_label,0.6368123590808092,1.0,4.0,96
bert-base-multilingual-cased,fr,NQT,remove_triple_plus_position_plus_sign,0.6450521416218428,1.0,11.0,96
bert-base-multilingual-cased,fr,QMT,raw,0.6141997470679142,1.0,0.0,96
bert-base-multilingual-cased,fr,QMT,remove_endpoint_position,0.6201960493025706,1.0,6.0,96
bert-base-multilingual-cased,fr,QMT,remove_sign,0.6141637684963762,1.0,1.0,96
bert-base-multilingual-cased,fr,QMT,remove_triple_label,0.6092149117168651,1.0,4.0,96
bert-base-multilingual-cased,fr,QMT,remove_triple_plus_position_plus_sign,0.6137209065522907,1.0,11.0,96
bert-base-multilingual-cased,ru,NMT,raw,0.7802078415056396,1.0,0.0,96
bert-base-multilingual-cased,ru,NMT,remove_endpoint_position,0.7805353121645798,1.0,6.0,96
bert-base-multilingual-cased,ru,NMT,remove_sign,0.7803038240470325,1.0,1.0,96
bert-base-multilingual-cased,ru,NMT,remove_triple_label,0.7797886616164215,1.0,4.0,96
bert-base-multilingual-cased,ru,NMT,remove_triple_plus_position_plus_sign,0.779616996109827,1.0,11.0,96
bert-base-multilingual-cased,ru,NQM,raw,0.4165839326845227,1.0,0.0,96
bert-base-multilingual-cased,ru,NQM,remove_endpoint_position,0.4170940628859983,1.0,6.0,96
bert-base-multilingual-cased,ru,NQM,remove_sign,0.41654066198914763,1.0,1.0,96
bert-base-multilingual-cased,ru,NQM,remove_triple_label,0.4169367197167702,1.0,4.0,96
bert-base-multilingual-cased,ru,NQM,remove_triple_plus_position_plus_sign,0.41673725816812585,1.0,11.0,96
bert-base-multilingual-cased,ru,NQT,raw,0.6980287583774801,1.0,0.0,96
bert-base-multilingual-cased,ru,NQT,remove_endpoint_position,0.6992196629083532,1.0,6.0,96
bert-base-multilingual-cased,ru,NQT,remove_sign,0.6938356760030793,1.0,1.0,96
bert-base-multilingual-cased,ru,NQT,remove_triple_label,0.7011640114769618,1.0,4.0,96
bert-base-multilingual-cased,ru,NQT,remove_triple_plus_position_plus_sign,0.7004444277752224,1.0,11.0,96
bert-base-multilingual-cased,ru,QMT,raw,0.6965769863092097,1.0,0.0,96
bert-base-multilingual-cased,ru,QMT,remove_endpoint_position,0.6955964493794545,1.0,6.0,96
