model,scale,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
xlm-roberta-base,attention,zh,117,mean_pool,0.12110860645771027,-0.3838096857070923,-0.5888585448265076,-0.3519803583621979
xlm-roberta-base,attention,zh,118,mean_pool,0.2519576847553253,-0.49343568086624146,-0.6897706389427185,-0.2764281630516052
xlm-roberta-base,attention,zh,119,mean_pool,0.20222105085849762,-0.21197471022605896,-0.4772891700267792,-0.44852781295776367
xlm-roberta-base,random_label,en,0,mean_pool,0.12101731449365616,-0.5010334253311157,-0.34684497117996216,-0.4545527994632721
xlm-roberta-base,random_label,en,1,mean_pool,0.17414410412311554,-0.4140647053718567,-0.5810116529464722,-0.487733393907547
xlm-roberta-base,random_label,en,2,mean_pool,0.22590799629688263,-0.31763672828674316,-0.5599086284637451,-0.37427857518196106
xlm-roberta-base,random_label,en,3,mean_pool,0.15159167349338531,-0.40203019976615906,-0.5245770215988159,-0.45507779717445374
xlm-roberta-base,random_label,en,4,mean_pool,0.22139443457126617,-0.5436020493507385,-0.394264280796051,-0.5989654064178467
xlm-roberta-base,random_label,en,5,mean_pool,0.19044362008571625,0.014300664886832237,-0.6906315684318542,-0.2742956578731537
xlm-roberta-base,random_label,en,6,mean_pool,0.18948443233966827,-0.20653338730335236,-0.5776298642158508,-0.4624633193016052
xlm-roberta-base,random_label,en,7,mean_pool,0.34027135372161865,-0.5914732217788696,-0.6695194244384766,-0.3041958212852478
xlm-roberta-base,random_label,en,8,mean_pool,0.18197691440582275,-0.24510712921619415,-0.45897892117500305,-0.47250014543533325
xlm-roberta-base,random_label,en,9,mean_pool,0.22268663346767426,-0.3254287838935852,-0.43892043828964233,-0.20733016729354858
