model,scale,language,template_id,representation,from_level,to_level,step_size,delta_norm
BAAI/bge-m3,affect,en,117,marker_pool,-2,2,4,19.774024963378906
BAAI/bge-m3,affect,en,118,marker_pool,-2,-1,1,8.882868766784668
BAAI/bge-m3,affect,en,118,marker_pool,-1,0,1,16.889392852783203
BAAI/bge-m3,affect,en,118,marker_pool,0,1,1,20.319488525390625
BAAI/bge-m3,affect,en,118,marker_pool,1,2,1,5.039832592010498
BAAI/bge-m3,affect,en,118,marker_pool,-2,0,2,17.744396209716797
BAAI/bge-m3,affect,en,118,marker_pool,-1,1,2,15.96132755279541
BAAI/bge-m3,affect,en,118,marker_pool,0,2,2,20.950498580932617
BAAI/bge-m3,affect,en,118,marker_pool,-2,2,4,18.41643714904785
BAAI/bge-m3,affect,en,119,marker_pool,-2,-1,1,8.592540740966797
BAAI/bge-m3,affect,en,119,marker_pool,-1,0,1,16.32791519165039
BAAI/bge-m3,affect,en,119,marker_pool,0,1,1,20.053857803344727
BAAI/bge-m3,affect,en,119,marker_pool,1,2,1,5.31447172164917
BAAI/bge-m3,affect,en,119,marker_pool,-2,0,2,17.83534812927246
BAAI/bge-m3,affect,en,119,marker_pool,-1,1,2,15.082484245300293
BAAI/bge-m3,affect,en,119,marker_pool,0,2,2,20.988780975341797
BAAI/bge-m3,affect,en,119,marker_pool,-2,2,4,18.32259178161621
BAAI/bge-m3,affect,ru,0,marker_pool,-2,-1,1,9.166589736938477
BAAI/bge-m3,affect,ru,0,marker_pool,-1,0,1,14.896076202392578
BAAI/bge-m3,affect,ru,0,marker_pool,0,1,1,9.690181732177734
BAAI/bge-m3,affect,ru,0,marker_pool,1,2,1,9.750956535339355
BAAI/bge-m3,affect,ru,0,marker_pool,-2,0,2,15.803988456726074
BAAI/bge-m3,affect,ru,0,marker_pool,-1,1,2,14.017420768737793
BAAI/bge-m3,affect,ru,0,marker_pool,0,2,2,12.944372177124023
BAAI/bge-m3,affect,ru,0,marker_pool,-2,2,4,15.607442855834961
BAAI/bge-m3,affect,ru,1,marker_pool,-2,-1,1,10.335772514343262
BAAI/bge-m3,affect,ru,1,marker_pool,-1,0,1,14.782057762145996
BAAI/bge-m3,affect,ru,1,marker_pool,0,1,1,10.66197681427002
BAAI/bge-m3,affect,ru,1,marker_pool,1,2,1,9.512301445007324
BAAI/bge-m3,affect,ru,1,marker_pool,-2,0,2,15.660707473754883
BAAI/bge-m3,affect,ru,1,marker_pool,-1,1,2,14.548160552978516
BAAI/bge-m3,affect,ru,1,marker_pool,0,2,2,12.649712562561035
BAAI/bge-m3,affect,ru,1,marker_pool,-2,2,4,15.062750816345215
BAAI/bge-m3,affect,ru,2,marker_pool,-2,-1,1,11.861730575561523
BAAI/bge-m3,affect,ru,2,marker_pool,-1,0,1,14.424159049987793
BAAI/bge-m3,affect,ru,2,marker_pool,0,1,1,9.890424728393555
BAAI/bge-m3,affect,ru,2,marker_pool,1,2,1,9.674256324768066
BAAI/bge-m3,affect,ru,2,marker_pool,-2,0,2,15.714876174926758
BAAI/bge-m3,affect,ru,2,marker_pool,-1,1,2,14.776375770568848
BAAI/bge-m3,affect,ru,2,marker_pool,0,2,2,12.916984558105469
BAAI/bge-m3,affect,ru,2,marker_pool,-2,2,4,16.339210510253906
BAAI/bge-m3,affect,ru,3,marker_pool,-2,-1,1,13.83015251159668
BAAI/bge-m3,affect,ru,3,marker_pool,-1,0,1,14.80801010131836
BAAI/bge-m3,affect,ru,3,marker_pool,0,1,1,14.300928115844727
BAAI/bge-m3,affect,ru,3,marker_pool,1,2,1,11.321980476379395
BAAI/bge-m3,affect,ru,3,marker_pool,-2,0,2,17.921838760375977
BAAI/bge-m3,affect,ru,3,marker_pool,-1,1,2,15.122875213623047
BAAI/bge-m3,affect,ru,3,marker_pool,0,2,2,15.412402153015137
BAAI/bge-m3,affect,ru,3,marker_pool,-2,2,4,16.700769424438477
BAAI/bge-m3,affect,ru,4,marker_pool,-2,-1,1,10.394120216369629
BAAI/bge-m3,affect,ru,4,marker_pool,-1,0,1,16.376949310302734
BAAI/bge-m3,affect,ru,4,marker_pool,0,1,1,10.09891414642334
BAAI/bge-m3,affect,ru,4,marker_pool,1,2,1,8.895241737365723
BAAI/bge-m3,affect,ru,4,marker_pool,-2,0,2,17.986919403076172
BAAI/bge-m3,affect,ru,4,marker_pool,-1,1,2,15.062474250793457
BAAI/bge-m3,affect,ru,4,marker_pool,0,2,2,12.507058143615723
BAAI/bge-m3,affect,ru,4,marker_pool,-2,2,4,17.467241287231445
BAAI/bge-m3,affect,ru,5,marker_pool,-2,-1,1,9.83329963684082
BAAI/bge-m3,affect,ru,5,marker_pool,-1,0,1,11.179182052612305
BAAI/bge-m3,affect,ru,5,marker_pool,0,1,1,11.495638847351074
BAAI/bge-m3,affect,ru,5,marker_pool,1,2,1,13.327291488647461
BAAI/bge-m3,affect,ru,5,marker_pool,-2,0,2,11.750937461853027
BAAI/bge-m3,affect,ru,5,marker_pool,-1,1,2,11.459162712097168
BAAI/bge-m3,affect,ru,5,marker_pool,0,2,2,13.974068641662598
BAAI/bge-m3,affect,ru,5,marker_pool,-2,2,4,11.952576637268066
BAAI/bge-m3,affect,ru,6,marker_pool,-2,-1,1,13.531582832336426
BAAI/bge-m3,affect,ru,6,marker_pool,-1,0,1,12.861842155456543
BAAI/bge-m3,affect,ru,6,marker_pool,0,1,1,12.18624210357666
BAAI/bge-m3,affect,ru,6,marker_pool,1,2,1,14.54985237121582
BAAI/bge-m3,affect,ru,6,marker_pool,-2,0,2,17.134687423706055
BAAI/bge-m3,affect,ru,6,marker_pool,-1,1,2,12.773611068725586
BAAI/bge-m3,affect,ru,6,marker_pool,0,2,2,14.322754859924316
BAAI/bge-m3,affect,ru,6,marker_pool,-2,2,4,19.072473526000977
BAAI/bge-m3,affect,ru,7,marker_pool,-2,-1,1,11.653796195983887
BAAI/bge-m3,affect,ru,7,marker_pool,-1,0,1,11.529842376708984
BAAI/bge-m3,affect,ru,7,marker_pool,0,1,1,13.587574005126953
BAAI/bge-m3,affect,ru,7,marker_pool,1,2,1,14.745139122009277
BAAI/bge-m3,affect,ru,7,marker_pool,-2,0,2,12.710491180419922
BAAI/bge-m3,affect,ru,7,marker_pool,-1,1,2,13.572196006774902
BAAI/bge-m3,affect,ru,7,marker_pool,0,2,2,13.550963401794434
BAAI/bge-m3,affect,ru,7,marker_pool,-2,2,4,13.269261360168457
BAAI/bge-m3,affect,ru,8,marker_pool,-2,-1,1,11.201726913452148
BAAI/bge-m3,affect,ru,8,marker_pool,-1,0,1,14.741588592529297
BAAI/bge-m3,affect,ru,8,marker_pool,0,1,1,11.369309425354004
BAAI/bge-m3,affect,ru,8,marker_pool,1,2,1,11.790704727172852
BAAI/bge-m3,affect,ru,8,marker_pool,-2,0,2,16.548620223999023
BAAI/bge-m3,affect,ru,8,marker_pool,-1,1,2,13.324239730834961
BAAI/bge-m3,affect,ru,8,marker_pool,0,2,2,14.17283821105957
BAAI/bge-m3,affect,ru,8,marker_pool,-2,2,4,16.33861541748047
BAAI/bge-m3,affect,ru,9,marker_pool,-2,-1,1,11.708832740783691
BAAI/bge-m3,affect,ru,9,marker_pool,-1,0,1,15.497482299804688
BAAI/bge-m3,affect,ru,9,marker_pool,0,1,1,12.256178855895996
BAAI/bge-m3,affect,ru,9,marker_pool,1,2,1,16.048295974731445
BAAI/bge-m3,affect,ru,9,marker_pool,-2,0,2,17.54932975769043
BAAI/bge-m3,affect,ru,9,marker_pool,-1,1,2,14.432737350463867
BAAI/bge-m3,affect,ru,9,marker_pool,0,2,2,17.890159606933594
BAAI/bge-m3,affect,ru,9,marker_pool,-2,2,4,20.64632797241211
BAAI/bge-m3,affect,ru,10,marker_pool,-2,-1,1,11.951493263244629
BAAI/bge-m3,affect,ru,10,marker_pool,-1,0,1,14.056405067443848
BAAI/bge-m3,affect,ru,10,marker_pool,0,1,1,9.307902336120605
BAAI/bge-m3,affect,ru,10,marker_pool,1,2,1,14.878162384033203
BAAI/bge-m3,affect,ru,10,marker_pool,-2,0,2,16.30794906616211
BAAI/bge-m3,affect,ru,10,marker_pool,-1,1,2,13.337276458740234
BAAI/bge-m3,affect,ru,10,marker_pool,0,2,2,16.338603973388672
BAAI/bge-m3,affect,ru,10,marker_pool,-2,2,4,19.601184844970703
BAAI/bge-m3,affect,ru,11,marker_pool,-2,-1,1,14.345701217651367
BAAI/bge-m3,affect,ru,11,marker_pool,-1,0,1,14.516497611999512
BAAI/bge-m3,affect,ru,11,marker_pool,0,1,1,13.026965141296387
BAAI/bge-m3,affect,ru,11,marker_pool,1,2,1,14.564573287963867
BAAI/bge-m3,affect,ru,11,marker_pool,-2,0,2,17.455463409423828
BAAI/bge-m3,affect,ru,11,marker_pool,-1,1,2,15.084495544433594
BAAI/bge-m3,affect,ru,11,marker_pool,0,2,2,13.941972732543945
BAAI/bge-m3,affect,ru,11,marker_pool,-2,2,4,19.886737823486328
BAAI/bge-m3,affect,ru,12,marker_pool,-2,-1,1,10.446086883544922
BAAI/bge-m3,affect,ru,12,marker_pool,-1,0,1,15.433807373046875
BAAI/bge-m3,affect,ru,12,marker_pool,0,1,1,13.48544979095459
BAAI/bge-m3,affect,ru,12,marker_pool,1,2,1,10.160482406616211
BAAI/bge-m3,affect,ru,12,marker_pool,-2,0,2,17.35821533203125
BAAI/bge-m3,affect,ru,12,marker_pool,-1,1,2,14.81210708618164
BAAI/bge-m3,affect,ru,12,marker_pool,0,2,2,14.330281257629395
BAAI/bge-m3,affect,ru,12,marker_pool,-2,2,4,15.604665756225586
BAAI/bge-m3,affect,ru,13,marker_pool,-2,-1,1,14.158935546875
BAAI/bge-m3,affect,ru,13,marker_pool,-1,0,1,13.615638732910156
BAAI/bge-m3,affect,ru,13,marker_pool,0,1,1,13.446183204650879
BAAI/bge-m3,affect,ru,13,marker_pool,1,2,1,17.078413009643555
BAAI/bge-m3,affect,ru,13,marker_pool,-2,0,2,16.230873107910156
BAAI/bge-m3,affect,ru,13,marker_pool,-1,1,2,14.873909950256348
BAAI/bge-m3,affect,ru,13,marker_pool,0,2,2,16.03115463256836
BAAI/bge-m3,affect,ru,13,marker_pool,-2,2,4,20.29584312438965
BAAI/bge-m3,affect,ru,14,marker_pool,-2,-1,1,11.069049835205078
BAAI/bge-m3,affect,ru,14,marker_pool,-1,0,1,13.474909782409668
BAAI/bge-m3,affect,ru,14,marker_pool,0,1,1,12.294325828552246
BAAI/bge-m3,affect,ru,14,marker_pool,1,2,1,10.789860725402832
BAAI/bge-m3,affect,ru,14,marker_pool,-2,0,2,15.895809173583984
BAAI/bge-m3,affect,ru,14,marker_pool,-1,1,2,12.964112281799316
BAAI/bge-m3,affect,ru,14,marker_pool,0,2,2,13.912540435791016
BAAI/bge-m3,affect,ru,14,marker_pool,-2,2,4,15.526944160461426
BAAI/bge-m3,affect,ru,15,marker_pool,-2,-1,1,12.006122589111328
BAAI/bge-m3,affect,ru,15,marker_pool,-1,0,1,14.808399200439453
BAAI/bge-m3,affect,ru,15,marker_pool,0,1,1,12.098366737365723
BAAI/bge-m3,affect,ru,15,marker_pool,1,2,1,15.551152229309082
BAAI/bge-m3,affect,ru,15,marker_pool,-2,0,2,17.046886444091797
BAAI/bge-m3,affect,ru,15,marker_pool,-1,1,2,13.656405448913574
BAAI/bge-m3,affect,ru,15,marker_pool,0,2,2,16.11105728149414
BAAI/bge-m3,affect,ru,15,marker_pool,-2,2,4,19.33650779724121
BAAI/bge-m3,affect,ru,16,marker_pool,-2,-1,1,13.571934700012207
BAAI/bge-m3,affect,ru,16,marker_pool,-1,0,1,12.689865112304688
BAAI/bge-m3,affect,ru,16,marker_pool,0,1,1,12.515169143676758
BAAI/bge-m3,affect,ru,16,marker_pool,1,2,1,13.873828887939453
BAAI/bge-m3,affect,ru,16,marker_pool,-2,0,2,15.1409273147583
BAAI/bge-m3,affect,ru,16,marker_pool,-1,1,2,13.0479154586792
BAAI/bge-m3,affect,ru,16,marker_pool,0,2,2,15.226327896118164
BAAI/bge-m3,affect,ru,16,marker_pool,-2,2,4,17.495405197143555
BAAI/bge-m3,affect,ru,17,marker_pool,-2,-1,1,10.797897338867188
BAAI/bge-m3,affect,ru,17,marker_pool,-1,0,1,15.903909683227539
BAAI/bge-m3,affect,ru,17,marker_pool,0,1,1,13.583968162536621
BAAI/bge-m3,affect,ru,17,marker_pool,1,2,1,14.258182525634766
BAAI/bge-m3,affect,ru,17,marker_pool,-2,0,2,18.652631759643555
BAAI/bge-m3,affect,ru,17,marker_pool,-1,1,2,14.709436416625977
BAAI/bge-m3,affect,ru,17,marker_pool,0,2,2,15.490262985229492
BAAI/bge-m3,affect,ru,17,marker_pool,-2,2,4,17.747915267944336
BAAI/bge-m3,affect,ru,18,marker_pool,-2,-1,1,9.377104759216309
BAAI/bge-m3,affect,ru,18,marker_pool,-1,0,1,15.29280948638916
BAAI/bge-m3,affect,ru,18,marker_pool,0,1,1,13.13441276550293
BAAI/bge-m3,affect,ru,18,marker_pool,1,2,1,9.21739387512207
BAAI/bge-m3,affect,ru,18,marker_pool,-2,0,2,17.671262741088867
BAAI/bge-m3,affect,ru,18,marker_pool,-1,1,2,13.16010570526123
BAAI/bge-m3,affect,ru,18,marker_pool,0,2,2,15.276511192321777
BAAI/bge-m3,affect,ru,18,marker_pool,-2,2,4,16.614120483398438
BAAI/bge-m3,affect,ru,19,marker_pool,-2,-1,1,13.246186256408691
BAAI/bge-m3,affect,ru,19,marker_pool,-1,0,1,14.20036792755127
BAAI/bge-m3,affect,ru,19,marker_pool,0,1,1,12.745720863342285
BAAI/bge-m3,affect,ru,19,marker_pool,1,2,1,15.581262588500977
BAAI/bge-m3,affect,ru,19,marker_pool,-2,0,2,17.236927032470703
BAAI/bge-m3,affect,ru,19,marker_pool,-1,1,2,15.049060821533203
BAAI/bge-m3,affect,ru,19,marker_pool,0,2,2,14.29399585723877
BAAI/bge-m3,affect,ru,19,marker_pool,-2,2,4,19.100120544433594
BAAI/bge-m3,affect,ru,20,marker_pool,-2,-1,1,12.336529731750488
BAAI/bge-m3,affect,ru,20,marker_pool,-1,0,1,12.069360733032227
BAAI/bge-m3,affect,ru,20,marker_pool,0,1,1,12.111411094665527
BAAI/bge-m3,affect,ru,20,marker_pool,1,2,1,14.09552001953125
BAAI/bge-m3,affect,ru,20,marker_pool,-2,0,2,12.75036907196045
BAAI/bge-m3,affect,ru,20,marker_pool,-1,1,2,13.043660163879395
BAAI/bge-m3,affect,ru,20,marker_pool,0,2,2,13.411693572998047
BAAI/bge-m3,affect,ru,20,marker_pool,-2,2,4,13.615671157836914
BAAI/bge-m3,affect,ru,21,marker_pool,-2,-1,1,12.465109825134277
BAAI/bge-m3,affect,ru,21,marker_pool,-1,0,1,13.708841323852539
BAAI/bge-m3,affect,ru,21,marker_pool,0,1,1,11.453179359436035
BAAI/bge-m3,affect,ru,21,marker_pool,1,2,1,12.887811660766602
BAAI/bge-m3,affect,ru,21,marker_pool,-2,0,2,16.767860412597656
BAAI/bge-m3,affect,ru,21,marker_pool,-1,1,2,13.738530158996582
BAAI/bge-m3,affect,ru,21,marker_pool,0,2,2,13.683091163635254
BAAI/bge-m3,affect,ru,21,marker_pool,-2,2,4,17.67646026611328
BAAI/bge-m3,affect,ru,22,marker_pool,-2,-1,1,12.006994247436523
BAAI/bge-m3,affect,ru,22,marker_pool,-1,0,1,13.829405784606934
BAAI/bge-m3,affect,ru,22,marker_pool,0,1,1,13.46988582611084
BAAI/bge-m3,affect,ru,22,marker_pool,1,2,1,13.076339721679688
BAAI/bge-m3,affect,ru,22,marker_pool,-2,0,2,16.2510929107666
BAAI/bge-m3,affect,ru,22,marker_pool,-1,1,2,12.520042419433594
BAAI/bge-m3,affect,ru,22,marker_pool,0,2,2,15.175385475158691
BAAI/bge-m3,affect,ru,22,marker_pool,-2,2,4,16.23961067199707
BAAI/bge-m3,affect,ru,23,marker_pool,-2,-1,1,12.793855667114258
BAAI/bge-m3,affect,ru,23,marker_pool,-1,0,1,16.130266189575195
BAAI/bge-m3,affect,ru,23,marker_pool,0,1,1,12.424558639526367
BAAI/bge-m3,affect,ru,23,marker_pool,1,2,1,13.015898704528809
BAAI/bge-m3,affect,ru,23,marker_pool,-2,0,2,16.962432861328125
BAAI/bge-m3,affect,ru,23,marker_pool,-1,1,2,14.097161293029785
BAAI/bge-m3,affect,ru,23,marker_pool,0,2,2,16.30181884765625
BAAI/bge-m3,affect,ru,23,marker_pool,-2,2,4,17.520954132080078
BAAI/bge-m3,affect,ru,24,marker_pool,-2,-1,1,12.587541580200195
BAAI/bge-m3,affect,ru,24,marker_pool,-1,0,1,15.460295677185059
BAAI/bge-m3,affect,ru,24,marker_pool,0,1,1,14.757781982421875
BAAI/bge-m3,affect,ru,24,marker_pool,1,2,1,14.28510570526123
BAAI/bge-m3,affect,ru,24,marker_pool,-2,0,2,18.53896713256836
BAAI/bge-m3,affect,ru,24,marker_pool,-1,1,2,14.004149436950684
BAAI/bge-m3,affect,ru,24,marker_pool,0,2,2,16.81484603881836
BAAI/bge-m3,affect,ru,24,marker_pool,-2,2,4,18.370323181152344
BAAI/bge-m3,affect,ru,25,marker_pool,-2,-1,1,8.083901405334473
BAAI/bge-m3,affect,ru,25,marker_pool,-1,0,1,14.476065635681152
BAAI/bge-m3,affect,ru,25,marker_pool,0,1,1,10.35721206665039
BAAI/bge-m3,affect,ru,25,marker_pool,1,2,1,9.727916717529297
BAAI/bge-m3,affect,ru,25,marker_pool,-2,0,2,15.503989219665527
BAAI/bge-m3,affect,ru,25,marker_pool,-1,1,2,13.952617645263672
BAAI/bge-m3,affect,ru,25,marker_pool,0,2,2,13.28287410736084
BAAI/bge-m3,affect,ru,25,marker_pool,-2,2,4,15.037613868713379
BAAI/bge-m3,affect,ru,26,marker_pool,-2,-1,1,10.26932430267334
BAAI/bge-m3,affect,ru,26,marker_pool,-1,0,1,12.095746040344238
BAAI/bge-m3,affect,ru,26,marker_pool,0,1,1,11.825775146484375
BAAI/bge-m3,affect,ru,26,marker_pool,1,2,1,14.340991973876953
BAAI/bge-m3,affect,ru,26,marker_pool,-2,0,2,14.497448921203613
BAAI/bge-m3,affect,ru,26,marker_pool,-1,1,2,11.62613296508789
BAAI/bge-m3,affect,ru,26,marker_pool,0,2,2,14.04358196258545
BAAI/bge-m3,affect,ru,26,marker_pool,-2,2,4,16.583942413330078
BAAI/bge-m3,affect,ru,27,marker_pool,-2,-1,1,13.444722175598145
BAAI/bge-m3,affect,ru,27,marker_pool,-1,0,1,12.987892150878906
BAAI/bge-m3,affect,ru,27,marker_pool,0,1,1,11.499929428100586
BAAI/bge-m3,affect,ru,27,marker_pool,1,2,1,13.905440330505371
BAAI/bge-m3,affect,ru,27,marker_pool,-2,0,2,15.262771606445312
BAAI/bge-m3,affect,ru,27,marker_pool,-1,1,2,11.968185424804688
BAAI/bge-m3,affect,ru,27,marker_pool,0,2,2,14.796887397766113
BAAI/bge-m3,affect,ru,27,marker_pool,-2,2,4,16.926715850830078
BAAI/bge-m3,affect,ru,28,marker_pool,-2,-1,1,10.068207740783691
BAAI/bge-m3,affect,ru,28,marker_pool,-1,0,1,14.59195327758789
BAAI/bge-m3,affect,ru,28,marker_pool,0,1,1,11.157715797424316
BAAI/bge-m3,affect,ru,28,marker_pool,1,2,1,9.534453392028809
BAAI/bge-m3,affect,ru,28,marker_pool,-2,0,2,15.801322937011719
BAAI/bge-m3,affect,ru,28,marker_pool,-1,1,2,13.189900398254395
BAAI/bge-m3,affect,ru,28,marker_pool,0,2,2,13.166206359863281
BAAI/bge-m3,affect,ru,28,marker_pool,-2,2,4,15.710864067077637
BAAI/bge-m3,affect,ru,29,marker_pool,-2,-1,1,10.671796798706055
BAAI/bge-m3,affect,ru,29,marker_pool,-1,0,1,14.517402648925781
BAAI/bge-m3,affect,ru,29,marker_pool,0,1,1,12.721817016601562
BAAI/bge-m3,affect,ru,29,marker_pool,1,2,1,13.7936429977417
BAAI/bge-m3,affect,ru,29,marker_pool,-2,0,2,17.871126174926758
BAAI/bge-m3,affect,ru,29,marker_pool,-1,1,2,13.708415031433105
BAAI/bge-m3,affect,ru,29,marker_pool,0,2,2,14.2075834274292
BAAI/bge-m3,affect,ru,29,marker_pool,-2,2,4,18.926042556762695
BAAI/bge-m3,affect,ru,30,marker_pool,-2,-1,1,11.675686836242676
BAAI/bge-m3,affect,ru,30,marker_pool,-1,0,1,14.224140167236328
BAAI/bge-m3,affect,ru,30,marker_pool,0,1,1,14.019057273864746
BAAI/bge-m3,affect,ru,30,marker_pool,1,2,1,9.809595108032227
BAAI/bge-m3,affect,ru,30,marker_pool,-2,0,2,16.55565643310547
BAAI/bge-m3,affect,ru,30,marker_pool,-1,1,2,14.298602104187012
BAAI/bge-m3,affect,ru,30,marker_pool,0,2,2,15.240288734436035
BAAI/bge-m3,affect,ru,30,marker_pool,-2,2,4,15.33527660369873
BAAI/bge-m3,affect,ru,31,marker_pool,-2,-1,1,9.382463455200195
BAAI/bge-m3,affect,ru,31,marker_pool,-1,0,1,13.307740211486816
BAAI/bge-m3,affect,ru,31,marker_pool,0,1,1,9.5363187789917
BAAI/bge-m3,affect,ru,31,marker_pool,1,2,1,12.720991134643555
BAAI/bge-m3,affect,ru,31,marker_pool,-2,0,2,15.177862167358398
BAAI/bge-m3,affect,ru,31,marker_pool,-1,1,2,12.885387420654297
BAAI/bge-m3,affect,ru,31,marker_pool,0,2,2,14.761621475219727
BAAI/bge-m3,affect,ru,31,marker_pool,-2,2,4,17.403289794921875
BAAI/bge-m3,affect,ru,32,marker_pool,-2,-1,1,11.183175086975098
BAAI/bge-m3,affect,ru,32,marker_pool,-1,0,1,12.44922924041748
BAAI/bge-m3,affect,ru,32,marker_pool,0,1,1,13.252338409423828
BAAI/bge-m3,affect,ru,32,marker_pool,1,2,1,15.185763359069824
BAAI/bge-m3,affect,ru,32,marker_pool,-2,0,2,13.740917205810547
BAAI/bge-m3,affect,ru,32,marker_pool,-1,1,2,12.278018951416016
BAAI/bge-m3,affect,ru,32,marker_pool,0,2,2,16.13726043701172
BAAI/bge-m3,affect,ru,32,marker_pool,-2,2,4,14.759491920471191
BAAI/bge-m3,affect,ru,33,marker_pool,-2,-1,1,9.823738098144531
BAAI/bge-m3,affect,ru,33,marker_pool,-1,0,1,15.814056396484375
BAAI/bge-m3,affect,ru,33,marker_pool,0,1,1,9.746009826660156
BAAI/bge-m3,affect,ru,33,marker_pool,1,2,1,8.429205894470215
BAAI/bge-m3,affect,ru,33,marker_pool,-2,0,2,16.15018081665039
BAAI/bge-m3,affect,ru,33,marker_pool,-1,1,2,14.834638595581055
BAAI/bge-m3,affect,ru,33,marker_pool,0,2,2,11.490676879882812
BAAI/bge-m3,affect,ru,33,marker_pool,-2,2,4,15.247838973999023
BAAI/bge-m3,affect,ru,34,marker_pool,-2,-1,1,12.699469566345215
BAAI/bge-m3,affect,ru,34,marker_pool,-1,0,1,13.33903694152832
BAAI/bge-m3,affect,ru,34,marker_pool,0,1,1,13.559221267700195
BAAI/bge-m3,affect,ru,34,marker_pool,1,2,1,15.748783111572266
BAAI/bge-m3,affect,ru,34,marker_pool,-2,0,2,13.787553787231445
BAAI/bge-m3,affect,ru,34,marker_pool,-1,1,2,12.505426406860352
BAAI/bge-m3,affect,ru,34,marker_pool,0,2,2,15.33442497253418
BAAI/bge-m3,affect,ru,34,marker_pool,-2,2,4,15.395359992980957
BAAI/bge-m3,affect,ru,35,marker_pool,-2,-1,1,9.981650352478027
BAAI/bge-m3,affect,ru,35,marker_pool,-1,0,1,15.837121963500977
BAAI/bge-m3,affect,ru,35,marker_pool,0,1,1,12.43973159790039
BAAI/bge-m3,affect,ru,35,marker_pool,1,2,1,10.660521507263184
BAAI/bge-m3,affect,ru,35,marker_pool,-2,0,2,18.16403579711914
BAAI/bge-m3,affect,ru,35,marker_pool,-1,1,2,14.829684257507324
BAAI/bge-m3,affect,ru,35,marker_pool,0,2,2,14.452009201049805
BAAI/bge-m3,affect,ru,35,marker_pool,-2,2,4,17.206905364990234
BAAI/bge-m3,affect,ru,36,marker_pool,-2,-1,1,11.83044719696045
BAAI/bge-m3,affect,ru,36,marker_pool,-1,0,1,14.465080261230469
BAAI/bge-m3,affect,ru,36,marker_pool,0,1,1,11.972966194152832
BAAI/bge-m3,affect,ru,36,marker_pool,1,2,1,15.147513389587402
BAAI/bge-m3,affect,ru,36,marker_pool,-2,0,2,15.686575889587402
BAAI/bge-m3,affect,ru,36,marker_pool,-1,1,2,14.410557746887207
BAAI/bge-m3,affect,ru,36,marker_pool,0,2,2,16.000295639038086
BAAI/bge-m3,affect,ru,36,marker_pool,-2,2,4,15.901836395263672
BAAI/bge-m3,affect,ru,37,marker_pool,-2,-1,1,13.71668815612793
BAAI/bge-m3,affect,ru,37,marker_pool,-1,0,1,14.041112899780273
BAAI/bge-m3,affect,ru,37,marker_pool,0,1,1,13.780279159545898
BAAI/bge-m3,affect,ru,37,marker_pool,1,2,1,16.566301345825195
BAAI/bge-m3,affect,ru,37,marker_pool,-2,0,2,16.438961029052734
BAAI/bge-m3,affect,ru,37,marker_pool,-1,1,2,15.277670860290527
BAAI/bge-m3,affect,ru,37,marker_pool,0,2,2,15.691248893737793
BAAI/bge-m3,affect,ru,37,marker_pool,-2,2,4,18.488317489624023
BAAI/bge-m3,affect,ru,38,marker_pool,-2,-1,1,9.014711380004883
BAAI/bge-m3,affect,ru,38,marker_pool,-1,0,1,11.519288063049316
BAAI/bge-m3,affect,ru,38,marker_pool,0,1,1,12.792284965515137
BAAI/bge-m3,affect,ru,38,marker_pool,1,2,1,13.93826961517334
BAAI/bge-m3,affect,ru,38,marker_pool,-2,0,2,12.196250915527344
BAAI/bge-m3,affect,ru,38,marker_pool,-1,1,2,11.834864616394043
BAAI/bge-m3,affect,ru,38,marker_pool,0,2,2,14.615029335021973
BAAI/bge-m3,affect,ru,38,marker_pool,-2,2,4,12.655094146728516
BAAI/bge-m3,affect,ru,39,marker_pool,-2,-1,1,11.574178695678711
BAAI/bge-m3,affect,ru,39,marker_pool,-1,0,1,11.888012886047363
BAAI/bge-m3,affect,ru,39,marker_pool,0,1,1,12.6847505569458
BAAI/bge-m3,affect,ru,39,marker_pool,1,2,1,14.349588394165039
BAAI/bge-m3,affect,ru,39,marker_pool,-2,0,2,13.647856712341309
BAAI/bge-m3,affect,ru,39,marker_pool,-1,1,2,12.632508277893066
BAAI/bge-m3,affect,ru,39,marker_pool,0,2,2,14.255440711975098
BAAI/bge-m3,affect,ru,39,marker_pool,-2,2,4,14.217995643615723
BAAI/bge-m3,affect,ru,40,marker_pool,-2,-1,1,12.11931037902832
BAAI/bge-m3,affect,ru,40,marker_pool,-1,0,1,14.857963562011719
BAAI/bge-m3,affect,ru,40,marker_pool,0,1,1,12.073122024536133
BAAI/bge-m3,affect,ru,40,marker_pool,1,2,1,16.50497817993164
BAAI/bge-m3,affect,ru,40,marker_pool,-2,0,2,17.747495651245117
BAAI/bge-m3,affect,ru,40,marker_pool,-1,1,2,13.971600532531738
BAAI/bge-m3,affect,ru,40,marker_pool,0,2,2,16.159364700317383
BAAI/bge-m3,affect,ru,40,marker_pool,-2,2,4,20.3881778717041
BAAI/bge-m3,affect,ru,41,marker_pool,-2,-1,1,11.387205123901367
BAAI/bge-m3,affect,ru,41,marker_pool,-1,0,1,12.334870338439941
BAAI/bge-m3,affect,ru,41,marker_pool,0,1,1,13.353243827819824
BAAI/bge-m3,affect,ru,41,marker_pool,1,2,1,14.782218933105469
BAAI/bge-m3,affect,ru,41,marker_pool,-2,0,2,12.928975105285645
BAAI/bge-m3,affect,ru,41,marker_pool,-1,1,2,12.895627975463867
