model,template_id,triple,a,b,c,jacobi_norm,relative_jacobi_norm,null_mean_relative_jacobi_norm,null_std_relative_jacobi_norm,jacobi_to_null_mean_ratio,null_percentile_smaller_is_better
gpt2,52,NMT,N,M,T,42.4817008972168,0.43377575278282166,0.3051507425010204,0.17406508457391648,1.4215130175537738,0.782
gpt2,52,QMT,Q,M,T,12.339404106140137,0.17309609055519104,0.362751625597477,0.1708916661728093,0.47717523048894034,0.108
gpt2,53,NQM,N,Q,M,26.287147521972656,0.2525571286678314,0.2039929882362485,0.07951502629666447,1.2380676946312572,0.688
gpt2,53,NQT,N,Q,T,15.150344848632812,0.12121693044900894,0.1508664832934737,0.04344518301175692,0.803471571696993,0.388
gpt2,53,NMT,N,M,T,36.948036193847656,0.31992799043655396,0.2012285012230277,0.09787753606127442,1.5898741405442267,0.814
gpt2,53,QMT,Q,M,T,19.55878257751465,0.1919756382703781,0.27625045537948606,0.11955802540443054,0.6949332916246805,0.198
gpt2,54,NQM,N,Q,M,21.383859634399414,0.32188358902931213,0.2830360043793917,0.08770642670818173,1.1372531552442018,0.693
gpt2,54,NQT,N,Q,T,18.466739654541016,0.2582666575908661,0.25047393755614755,0.09501225512582515,1.0311118997438231,0.61
gpt2,54,NMT,N,M,T,35.90936279296875,0.43610888719558716,0.30199776688218116,0.15725246426298828,1.4440798410416158,0.778
gpt2,54,QMT,Q,M,T,17.051963806152344,0.2580680847167969,0.377963584497571,0.17481898576059138,0.6827855785608695,0.401
gpt2,55,NQM,N,Q,M,20.969865798950195,0.28179627656936646,0.26576416379213336,0.08009330845933463,1.060324584576844,0.701
gpt2,55,NQT,N,Q,T,18.26412010192871,0.22534318268299103,0.24565885281562805,0.08142348919628,0.9173012903841831,0.379
gpt2,55,NMT,N,M,T,26.39845848083496,0.29746532440185547,0.2057117241024971,0.07247199552336273,1.446029999982867,0.911
gpt2,55,QMT,Q,M,T,13.488161087036133,0.2030792534351349,0.37100499047338964,0.1651909260599368,0.5473760694578943,0.206
gpt2,56,NQM,N,Q,M,25.330904006958008,0.3120884299278259,0.2449926132261753,0.0702512210458233,1.2738687334970153,0.719
gpt2,56,NQT,N,Q,T,18.85606575012207,0.2026367336511612,0.20112770904600621,0.06300381681731865,1.0075028180418557,0.523
gpt2,56,NMT,N,M,T,35.87331771850586,0.33973774313926697,0.22481527998298406,0.11768442002908651,1.5111861754390983,0.803
gpt2,56,QMT,Q,M,T,14.996781349182129,0.21004176139831543,0.34127970938384533,0.15980562649832494,0.6154534114463309,0.306
gpt2,57,NQM,N,Q,M,28.742727279663086,0.2911062240600586,0.21548156604915858,0.0808802974939414,1.3509565082346604,0.806
gpt2,57,NQT,N,Q,T,16.188182830810547,0.1343381404876709,0.15573468589782716,0.05454704021925408,0.8626089924176782,0.491
gpt2,57,NMT,N,M,T,31.868240356445312,0.2407599240541458,0.1825728748291731,0.08646663617128067,1.318705882667935,0.788
gpt2,57,QMT,Q,M,T,11.382211685180664,0.11905090510845184,0.29130782556533813,0.13857936552959385,0.40867733256737027,0.1
gpt2,58,NQM,N,Q,M,17.28114128112793,0.15895263850688934,0.16707194877415896,0.04694228318646602,0.9514023130286439,0.571
gpt2,58,NQT,N,Q,T,23.2372989654541,0.1877865493297577,0.17700987005978822,0.06811156043314938,1.0608817986548917,0.602
gpt2,58,NMT,N,M,T,23.277881622314453,0.17979121208190918,0.16724200650304555,0.07131761049498522,1.0750362055573643,0.702
gpt2,58,QMT,Q,M,T,13.46237850189209,0.13563838601112366,0.2621100806295872,0.1190523783288149,0.5174863388878574,0.082
gpt2,59,NQM,N,Q,M,32.54869079589844,0.38743454217910767,0.282480167478323,0.11580003399070202,1.371545994312918,0.794
gpt2,59,NQT,N,Q,T,12.775529861450195,0.12030348181724548,0.18958757001906634,0.07171294805273468,0.6345536355812372,0.189
gpt2,59,NMT,N,M,T,34.06637191772461,0.3436669707298279,0.21483623352646827,0.10387163680697141,1.5996695021460974,0.823
gpt2,59,QMT,Q,M,T,16.621370315551758,0.20401297509670258,0.36324194830656054,0.16862080608031516,0.5616448652124363,0.19
gpt2,60,NQM,N,Q,M,20.163562774658203,0.3043428361415863,0.2827682147026062,0.08106837515951573,1.0762979016598253,0.69
gpt2,60,NQT,N,Q,T,17.798398971557617,0.25191929936408997,0.28210112573206425,0.09935677813956414,0.8930106135147665,0.401
gpt2,60,NMT,N,M,T,30.461416244506836,0.35368072986602783,0.24329013768583535,0.116402059136697,1.4537405142221094,0.823
gpt2,60,QMT,Q,M,T,19.082738876342773,0.3277023434638977,0.4450036847293377,0.20153508760239863,0.7364036629550113,0.388
gpt2,61,NQM,N,Q,M,20.606111526489258,0.2617326080799103,0.24201930809020997,0.07712535637257181,1.081453418506886,0.695
gpt2,61,NQT,N,Q,T,24.259485244750977,0.28177371621131897,0.23576546428352593,0.09643052465220664,1.1951441533916496,0.712
gpt2,61,NMT,N,M,T,30.057031631469727,0.32117313146591187,0.24143315950036048,0.10506204236861769,1.3302776309983304,0.809
gpt2,61,QMT,Q,M,T,15.309112548828125,0.19862928986549377,0.33243544137477876,0.15892250270713446,0.5974973337483803,0.195
gpt2,62,NQM,N,Q,M,32.360198974609375,0.3822266161441803,0.2758026365339756,0.10840073439786048,1.385870058916963,0.89
gpt2,62,NQT,N,Q,T,14.180130004882812,0.1301724910736084,0.17962598951160907,0.06648917751161042,0.7246862852464385,0.293
gpt2,62,NMT,N,M,T,42.90618896484375,0.37132546305656433,0.24529669045656918,0.1387274326987116,1.5137809742312658,0.792
gpt2,62,QMT,Q,M,T,10.68492603302002,0.12912699580192566,0.3419040692150593,0.17018497851592346,0.3776702514772543,0.098
gpt2,63,NQM,N,Q,M,16.070314407348633,0.17246529459953308,0.1956702995970845,0.04848655767449579,0.8814076277993362,0.399
gpt2,63,NQT,N,Q,T,22.68370819091797,0.22669467329978943,0.21548440155386925,0.0848924484671776,1.0520235880835471,0.585
gpt2,63,NMT,N,M,T,25.262165069580078,0.22783483564853668,0.18576846344023942,0.07555584928010016,1.2264451749669734,0.689
gpt2,63,QMT,Q,M,T,13.988039016723633,0.18557874858379364,0.357421303242445,0.16951592421882294,0.5192156899987386,0.107
gpt2,64,NQM,N,Q,M,25.020071029663086,0.2375255525112152,0.19487638656795025,0.07536216974462168,1.218852405328108,0.697
gpt2,64,NQT,N,Q,T,12.076037406921387,0.0923934131860733,0.14002944274246693,0.050944543001025674,0.6598141889012403,0.283
gpt2,64,NMT,N,M,T,28.47100067138672,0.23514045774936676,0.1744459930509329,0.08387964304619973,1.3479269637300584,0.822
gpt2,64,QMT,Q,M,T,19.6516170501709,0.18880096077919006,0.2857562025040388,0.12785088099011993,0.66070643130086,0.169
gpt2,65,NQM,N,Q,M,17.846866607666016,0.21559251844882965,0.22534278248250483,0.059853133594318694,0.9567314119084825,0.415
gpt2,65,NQT,N,Q,T,22.552980422973633,0.24067026376724243,0.21714322225749494,0.08973224011244361,1.1083480352923016,0.689
gpt2,65,NMT,N,M,T,29.04344367980957,0.2776784896850586,0.22114473114162683,0.10389658501059523,1.2556414446336974,0.8
gpt2,65,QMT,Q,M,T,13.196660995483398,0.18424229323863983,0.3293367168605328,0.1696594760290878,0.559434414098757,0.1
gpt2,66,NQM,N,Q,M,38.005794525146484,0.460818886756897,0.3238839230686426,0.13788955171732203,1.4227902465470945,0.908
gpt2,66,NQT,N,Q,T,15.333291053771973,0.14497148990631104,0.18558919586241246,0.07274989088759454,0.781141861366786,0.371
gpt2,66,NMT,N,M,T,39.578269958496094,0.3718491196632385,0.2539978570714593,0.1392697575872383,1.4639852632975532,0.8
gpt2,66,QMT,Q,M,T,10.455852508544922,0.1290973424911499,0.36941085836291315,0.2021430024300424,0.34946818581053685,0.096
gpt2,67,NQM,N,Q,M,21.619829177856445,0.2466028481721878,0.21049352630227805,0.06967825326124952,1.1715459971765765,0.697
gpt2,67,NQT,N,Q,T,16.785175323486328,0.15498892962932587,0.16757673427462577,0.04989198605537262,0.9248833395595607,0.425
gpt2,67,NMT,N,M,T,32.26081085205078,0.2901039123535156,0.210559113740921,0.10704868602229577,1.3777789391205901,0.803
gpt2,67,QMT,Q,M,T,19.604259490966797,0.23582513630390167,0.28810214093327524,0.12179504871709095,0.8185469762187588,0.592
gpt2,68,NQM,N,Q,M,26.59738540649414,0.34562426805496216,0.26942909114807845,0.1087315502726364,1.282802338013767,0.691
gpt2,68,NQT,N,Q,T,16.385915756225586,0.17016704380512238,0.20479220854490995,0.06611678491938731,0.8309253804788898,0.421
gpt2,68,NMT,N,M,T,30.648122787475586,0.2939040958881378,0.23573277200758458,0.11002197721278309,1.2467680814334752,0.712
gpt2,68,QMT,Q,M,T,18.98853874206543,0.26860326528549194,0.3882022099792957,0.16834225199010974,0.6919158582304971,0.288
gpt2,69,NQM,N,Q,M,17.982879638671875,0.1659466028213501,0.17470400559157134,0.05101209696275674,0.9498729136660755,0.49
gpt2,69,NQT,N,Q,T,21.068572998046875,0.16825291514396667,0.15312031315267086,0.05190596183355228,1.0988281807855813,0.585
gpt2,69,NMT,N,M,T,22.924257278442383,0.18423433601856232,0.1582272984534502,0.06704741383346109,1.1643650483712131,0.707
gpt2,69,QMT,Q,M,T,12.418252944946289,0.11702387034893036,0.22418822525441648,0.09711478163733236,0.5219893694934499,0.077
gpt2,70,NQM,N,Q,M,21.546823501586914,0.21181176602840424,0.17660672506690026,0.047827783063564715,1.1993414517310632,0.707
gpt2,70,NQT,N,Q,T,18.789039611816406,0.15664862096309662,0.1667453419715166,0.056877313108411084,0.9394482575046434,0.577
gpt2,70,NMT,N,M,T,28.41556167602539,0.21250902116298676,0.19474347325414418,0.09787687068794035,1.0912253828633678,0.666
gpt2,70,QMT,Q,M,T,13.842326164245605,0.1446221023797989,0.2513914276510477,0.1084191935934461,0.5752865311699139,0.203
gpt2,71,NQM,N,Q,M,16.22918128967285,0.18823222815990448,0.19943537977337839,0.05436251691635993,0.943825656073922,0.483
gpt2,71,NQT,N,Q,T,20.137752532958984,0.19780488312244415,0.20099124185740946,0.05212887691575481,0.984146778205341,0.406
gpt2,71,NMT,N,M,T,15.757880210876465,0.1395329087972641,0.16530263710021972,0.07220175915702157,0.8441057640951242,0.497
gpt2,71,QMT,Q,M,T,14.988935470581055,0.19884207844734192,0.2993912826180458,0.12854267482127596,0.6641545361905355,0.322
gpt2,72,NQM,N,Q,M,19.28026008605957,0.23960411548614502,0.24152753160893917,0.07190897526047338,0.9920364518654526,0.591
gpt2,72,NQT,N,Q,T,17.38994026184082,0.19099991023540497,0.19131843245774507,0.0638266965025087,0.9983351200443857,0.525
gpt2,72,NMT,N,M,T,25.999256134033203,0.27422258257865906,0.20681037889420986,0.08436260719472478,1.3259614147199388,0.798
gpt2,72,QMT,Q,M,T,10.165934562683105,0.13746508955955505,0.3075497022718191,0.15445755358684926,0.44696869658359634,0.106
gpt2,73,NQM,N,Q,M,34.16841506958008,0.48474475741386414,0.37298893317580223,0.151657699881144,1.2996223595301366,0.799
gpt2,73,NQT,N,Q,T,12.91391658782959,0.13834480941295624,0.21108637104928493,0.07292835469725083,0.6553943237765918,0.184
gpt2,73,NMT,N,M,T,39.01591873168945,0.4401698708534241,0.3232864555642009,0.17436420373142572,1.361547516996579,0.787
gpt2,73,QMT,Q,M,T,17.382482528686523,0.2660635709762573,0.46211666211485863,0.22774056650704075,0.5757497895835484,0.204
gpt2,74,NQM,N,Q,M,28.712602615356445,0.3158165514469147,0.2366415377408266,0.08546328818041003,1.3345778364213774,0.798
gpt2,74,NQT,N,Q,T,14.800010681152344,0.12935258448123932,0.15684457318484782,0.04595550255794805,0.8247182663308804,0.402
gpt2,74,NMT,N,M,T,28.357816696166992,0.23802168667316437,0.22198945643752813,0.10268528874730645,1.0722206833236505,0.7
gpt2,74,QMT,Q,M,T,11.812535285949707,0.13468483090400696,0.3184387467056513,0.1475371639425182,0.4229536521448499,0.105
gpt2,75,NQM,N,Q,M,30.889799118041992,0.35771772265434265,0.25292974538356067,0.09951315562910164,1.414296772846783,0.924
gpt2,75,NQT,N,Q,T,12.68744945526123,0.11604871600866318,0.16702337334305048,0.06347787886940806,0.6948052460275431,0.22
gpt2,75,NMT,N,M,T,34.004268646240234,0.3244256377220154,0.21383376389741898,0.10725294768379175,1.5171862095460877,0.795
gpt2,75,QMT,Q,M,T,12.329127311706543,0.1415514498949051,0.33198999623954295,0.16163173096315983,0.4263726362174605,0.115
gpt2,76,NQM,N,Q,M,20.214353561401367,0.2222941666841507,0.20252500104904175,0.054789596081317476,1.0976134577539105,0.693
gpt2,76,NQT,N,Q,T,16.78465461730957,0.16035248339176178,0.19112995479255915,0.07461095921557201,0.8389709690715914,0.519
gpt2,76,NMT,N,M,T,26.40611457824707,0.22523799538612366,0.1772092300206423,0.07349576281017817,1.2710285765510954,0.804
gpt2,76,QMT,Q,M,T,10.68950080871582,0.13015255331993103,0.30692767311632635,0.1632544503174874,0.4240495879632817,0.113
gpt2,77,NQM,N,Q,M,26.69483757019043,0.19203846156597137,0.15447223164141177,0.059948853856948064,1.243190828048123,0.682
gpt2,77,NQT,N,Q,T,15.395284652709961,0.09381823986768723,0.11494805617630481,0.0390205365595971,0.8161794378060181,0.522
gpt2,77,NMT,N,M,T,35.36320495605469,0.231852725148201,0.15644707810878752,0.0801709632926546,1.4819882093643013,0.8
gpt2,77,QMT,Q,M,T,13.12484359741211,0.09295778721570969,0.1979821996986866,0.09154704024816566,0.4695259844405943,0.22
gpt2,78,NQM,N,Q,M,26.087440490722656,0.3061477839946747,0.24159299936890602,0.08298538144668208,1.2672046987832128,0.707
gpt2,78,NQT,N,Q,T,17.48931121826172,0.18991516530513763,0.19520771207660437,0.06418024292615367,0.9728876143460833,0.485
gpt2,78,NMT,N,M,T,40.42045974731445,0.38179922103881836,0.24562114073336125,0.13672352702655124,1.554423287414553,0.813
gpt2,78,QMT,Q,M,T,12.702291488647461,0.15999673306941986,0.3087218205332756,0.14523986188951918,0.5182553432489115,0.117
gpt2,79,NQM,N,Q,M,29.824748992919922,0.37831470370292664,0.30437880745530127,0.12014348317840146,1.2429075035299235,0.781
gpt2,79,NQT,N,Q,T,14.945063591003418,0.1576802283525467,0.2074525326192379,0.07321465418702791,0.7600785893570927,0.498
gpt2,79,NMT,N,M,T,39.494911193847656,0.44599440693855286,0.2673043253868818,0.13081382050426185,1.6684893006926702,0.884
gpt2,79,QMT,Q,M,T,16.14589500427246,0.20568114519119263,0.3817214261293411,0.17539520730307215,0.5388252560938551,0.207
gpt2,80,NQM,N,Q,M,27.429523468017578,0.2663820683956146,0.2000818294212222,0.07625591479125793,1.331365617581807,0.71
gpt2,80,NQT,N,Q,T,16.2742862701416,0.12675945460796356,0.1513566706329584,0.046385184009796694,0.8374883913410011,0.482
gpt2,80,NMT,N,M,T,27.00193977355957,0.197097048163414,0.19479830092191697,0.09207656517583579,1.011800653443105,0.698
gpt2,80,QMT,Q,M,T,12.19865608215332,0.12150272727012634,0.2673935485482216,0.11754599702080129,0.4543966297218282,0.198
gpt2,81,NQM,N,Q,M,30.2618350982666,0.4729376435279846,0.383962359726429,0.14581061177438134,1.231729182682694,0.893
gpt2,81,NQT,N,Q,T,14.935752868652344,0.18731217086315155,0.23838742670416832,0.08515823874449692,0.7857468552433959,0.415
gpt2,81,NMT,N,M,T,41.19005584716797,0.538172721862793,0.37992450669407846,0.21415590738080253,1.4165254211798506,0.784
gpt2,81,QMT,Q,M,T,11.919940948486328,0.20211346447467804,0.4918418669998646,0.25547308462015317,0.41093180153027264,0.114
gpt2,82,NQM,N,Q,M,28.759143829345703,0.3497621417045593,0.25077731027454137,0.08775367909739788,1.3947120707222616,0.9
gpt2,82,NQT,N,Q,T,16.59385108947754,0.16872809827327728,0.18409727884829044,0.0601132840217968,0.9165159818109262,0.516
gpt2,82,NMT,N,M,T,32.90205001831055,0.29639771580696106,0.22761718458682298,0.10600015855293912,1.3021763551978214,0.696
gpt2,82,QMT,Q,M,T,14.047025680541992,0.17640025913715363,0.3141699587702751,0.13802549367502923,0.5614803523133101,0.2
gpt2,83,NQM,N,Q,M,33.424903869628906,0.36133307218551636,0.26418849009275436,0.11357859930589094,1.3677093656021413,0.898
gpt2,83,NQT,N,Q,T,10.729244232177734,0.09726601094007492,0.14646580858528613,0.05568080110646204,0.6640868055070576,0.192
gpt2,83,NMT,N,M,T,33.33037567138672,0.334455281496048,0.2212765065282583,0.10213972996403133,1.5114812084753542,0.824
gpt2,83,QMT,Q,M,T,13.76858901977539,0.14459191262722015,0.3128259715437889,0.150894650217385,0.46221198295397353,0.103
gpt2,84,NQM,N,Q,M,23.4929141998291,0.18870669603347778,0.1614373546987772,0.05507318067920682,1.1689159326502405,0.699
gpt2,84,NQT,N,Q,T,16.175537109375,0.10950621962547302,0.12495947517082096,0.03973431111850836,0.8763338632376656,0.389
gpt2,84,NMT,N,M,T,29.492507934570312,0.20890069007873535,0.15693264929950237,0.06887773462529473,1.331148687095201,0.781
gpt2,84,QMT,Q,M,T,22.137557983398438,0.17884327471256256,0.23742458560317756,0.10511710854086036,0.7532635015765433,0.5
gpt2,85,NQM,N,Q,M,19.825693130493164,0.1815979927778244,0.16480863939225673,0.04827093640663317,1.1018718038470416,0.698
gpt2,85,NQT,N,Q,T,20.202396392822266,0.16187021136283875,0.15184210669249296,0.055967412849449415,1.066042976403037,0.626
gpt2,85,NMT,N,M,T,29.957077026367188,0.22340397536754608,0.1751679949015379,0.0877916558794586,1.275369827072841,0.82
gpt2,85,QMT,Q,M,T,15.012504577636719,0.1448691040277481,0.240044718131423,0.11210946983035568,0.6035088176688381,0.096
gpt2,86,NQM,N,Q,M,27.237977981567383,0.3592492341995239,0.3095380651652813,0.11309635840961688,1.1605979187294402,0.713
gpt2,86,NQT,N,Q,T,15.297466278076172,0.16472698748111725,0.1941033985465765,0.059602291005661605,0.8486558644192991,0.491
gpt2,86,NMT,N,M,T,36.92302703857422,0.46989157795906067,0.2955915632545948,0.14764682557294737,1.5896650526278742,0.807
gpt2,86,QMT,Q,M,T,12.187019348144531,0.1626550853252411,0.373080424413085,0.20159821035372896,0.4359786112624041,0.219
gpt2,87,NQM,N,Q,M,19.0221004486084,0.22412312030792236,0.202765357285738,0.033443670051450845,1.1053324064178358,0.806
gpt2,87,NQT,N,Q,T,24.134233474731445,0.24819138646125793,0.2115459709689021,0.09345803496397823,1.1732267238337977,0.68
gpt2,87,NMT,N,M,T,28.95575714111328,0.2557412385940552,0.21209066800028087,0.09598521736883035,1.2058108968401697,0.685
gpt2,87,QMT,Q,M,T,13.459484100341797,0.1763046234846115,0.2986303195655346,0.13348464856916065,0.590377506679562,0.101
gpt2,88,NQM,N,Q,M,25.45211410522461,0.31362324953079224,0.2670058528780937,0.0854496718333842,1.1745931639663643,0.682
gpt2,88,NQT,N,Q,T,17.102718353271484,0.18869668245315552,0.21082873869687319,0.06911449662927618,0.8950235324585711,0.309
gpt2,88,NMT,N,M,T,36.46664810180664,0.3758566081523895,0.24748260363191366,0.1341319326944761,1.5187193064684685,0.803
gpt2,88,QMT,Q,M,T,10.968143463134766,0.16326521337032318,0.36451218397915364,0.18453648173215023,0.44790056559319946,0.089
gpt2,89,NQM,N,Q,M,31.334503173828125,0.3365239202976227,0.2532279151678085,0.09132803931912303,1.3289368988931842,0.813
gpt2,89,NQT,N,Q,T,13.381710052490234,0.112249456346035,0.16185428064316512,0.048054796460532664,0.6935217029743823,0.159
gpt2,89,NMT,N,M,T,38.8568115234375,0.3326420187950134,0.24964598467946053,0.1432218102453266,1.332454912987226,0.797
gpt2,89,QMT,Q,M,T,12.593425750732422,0.14193376898765564,0.33493911363184453,0.16407435588540836,0.42375991101248756,0.099
gpt2,90,NQM,N,Q,M,20.773502349853516,0.2533562183380127,0.2328529664427042,0.06701035039174937,1.0880523542708032,0.69
gpt2,90,NQT,N,Q,T,17.786439895629883,0.1917976438999176,0.19361671835929156,0.06621603289578804,0.9906047655606427,0.518
gpt2,90,NMT,N,M,T,32.38077163696289,0.3116118907928467,0.2234576000571251,0.11386550528303488,1.3945011971478758,0.814
gpt2,90,QMT,Q,M,T,14.65147876739502,0.20155414938926697,0.35014970606565476,0.17556166970377704,0.5756227861887708,0.101
gpt2,91,NQM,N,Q,M,23.59441375732422,0.22947682440280914,0.17878053039312364,0.05518699774662187,1.2835671977084135,0.705
gpt2,91,NQT,N,Q,T,14.625879287719727,0.1146494522690773,0.13912938661128282,0.04206289056461696,0.8240491463430031,0.496
gpt2,91,NMT,N,M,T,30.6771183013916,0.23152004182338715,0.1902428202778101,0.09759131977362591,1.2169712448758028,0.701
gpt2,91,QMT,Q,M,T,13.040759086608887,0.12898756563663483,0.2410729917064309,0.10368119646735555,0.535056062162184,0.198
gpt2,92,NQM,N,Q,M,24.79523277282715,0.3536578416824341,0.2810057893097401,0.09301259105104005,1.2585429024430326,0.906
gpt2,92,NQT,N,Q,T,13.339181900024414,0.16593460738658905,0.20216048865765332,0.07098481065700797,0.8208063231721237,0.383
gpt2,92,NMT,N,M,T,37.740413665771484,0.4310673475265503,0.2944329206347466,0.1492998266912351,1.464059611933949,0.765
gpt2,92,QMT,Q,M,T,16.180633544921875,0.23368875682353973,0.39171447518467906,0.17876167450347172,0.5965793240414908,0.281
gpt2,93,NQM,N,Q,M,26.050411224365234,0.30877548456192017,0.27145731104165316,0.09805110828057428,1.1374734516301288,0.682
gpt2,93,NQT,N,Q,T,14.716289520263672,0.14883549511432648,0.18622388059645892,0.06213551862948587,0.7992288348670432,0.3
gpt2,93,NMT,N,M,T,36.459686279296875,0.39095187187194824,0.24687001088261604,0.1184609398256482,1.5836345227701953,0.794
gpt2,93,QMT,Q,M,T,16.965740203857422,0.21847569942474365,0.3789265875220299,0.17882896741674562,0.5765647136372172,0.201
gpt2,94,NQM,N,Q,M,27.797409057617188,0.2734840214252472,0.22043022621423006,0.08611874790221392,1.24068294135948,0.811
gpt2,94,NQT,N,Q,T,12.175347328186035,0.09702326357364655,0.1451111910417676,0.04735651019313818,0.6686132397952104,0.212
gpt2,94,NMT,N,M,T,30.711336135864258,0.2728658616542816,0.19465211901068688,0.09129009224541826,1.4018129524595557,0.805
gpt2,94,QMT,Q,M,T,16.621440887451172,0.16662703454494476,0.2931354712098837,0.13227671925312337,0.5684301318316818,0.095
gpt2,95,NQM,N,Q,M,22.639400482177734,0.23386220633983612,0.19638700963556766,0.06758991612452142,1.1908231953458621,0.714
gpt2,95,NQT,N,Q,T,19.13253402709961,0.17048175632953644,0.17685510905086993,0.0357052514987548,0.9639628577511761,0.49
gpt2,95,NMT,N,M,T,33.79152297973633,0.283052921295166,0.2003105715289712,0.10558728043347657,1.413070309436038,0.789
gpt2,95,QMT,Q,M,T,15.777518272399902,0.188949316740036,0.2929216656088829,0.13227675598839084,0.645050670276064,0.299
gpt2,96,NQM,N,Q,M,33.83209228515625,0.42574870586395264,0.31149156764149666,0.12231719558338439,1.3668065209154894,0.896
gpt2,96,NQT,N,Q,T,13.697860717773438,0.14526242017745972,0.20079011899232865,0.0717695660088399,0.7234540270494393,0.41
gpt2,96,NMT,N,M,T,46.06206512451172,0.4723709225654602,0.30748615063726903,0.17740080462395805,1.5362347916643697,0.798
gpt2,96,QMT,Q,M,T,12.236333847045898,0.1557026505470276,0.3747483138293028,0.18089415162059772,0.4154859269561234,0.105
gpt2,97,NQM,N,Q,M,26.541276931762695,0.28375425934791565,0.2312282141596079,0.08189091482904946,1.227161055487908,0.909
gpt2,97,NQT,N,Q,T,13.594293594360352,0.12156704068183899,0.17106890745460987,0.06171385540960713,0.7106320049035447,0.294
gpt2,97,NMT,N,M,T,31.007810592651367,0.2855267822742462,0.1974468759521842,0.08658471138839334,1.4460942007608482,0.797
gpt2,97,QMT,Q,M,T,18.381391525268555,0.19641897082328796,0.3245891042649746,0.13660667535398358,0.6051311280687304,0.17
gpt2,98,NQM,N,Q,M,18.688011169433594,0.20875577628612518,0.1938478280156851,0.05625118828279055,1.076905418141476,0.713
gpt2,98,NQT,N,Q,T,22.48610496520996,0.2188674658536911,0.18943369214236735,0.06393429160104776,1.155377712260645,0.486
gpt2,98,NMT,N,M,T,30.997150421142578,0.27708446979522705,0.20714857140928508,0.10598820709951248,1.3376122649980757,0.787
gpt2,98,QMT,Q,M,T,20.372793197631836,0.25149309635162354,0.2959914765506983,0.1312542134944518,0.8496633054489237,0.703
gpt2,99,NQM,N,Q,M,29.12356185913086,0.25148269534111023,0.20049275194108487,0.07924911929986538,1.254323125924046,0.776
gpt2,99,NQT,N,Q,T,10.0687894821167,0.07087676227092743,0.12687509805709124,0.047683327461812315,0.5586341477227917,0.189
gpt2,99,NMT,N,M,T,25.827959060668945,0.1984533667564392,0.15958995306491852,0.0657073860602967,1.2435204280965493,0.696
gpt2,99,QMT,Q,M,T,17.40285873413086,0.1543150246143341,0.253332311630249,0.12092152899383865,0.6091407117421144,0.218
distilgpt2,0,NQM,N,Q,M,9.446685791015625,0.22868995368480682,0.2869768739938736,0.07953938036440822,0.7968933193163572,0.392
distilgpt2,0,NQT,N,Q,T,15.033049583435059,0.36158016324043274,0.26817233983427285,0.1032174365746953,1.3483126688700873,0.8
distilgpt2,0,NMT,N,M,T,12.859352111816406,0.3031902015209198,0.26261396369338036,0.05091670973150978,1.154509064391414,0.82
distilgpt2,0,QMT,Q,M,T,9.035719871520996,0.2618863582611084,0.39189080347120764,0.13925297456204716,0.6682635977694767,0.218
distilgpt2,1,NQM,N,Q,M,9.343796730041504,0.19669117033481598,0.21794099657237528,0.061235556622977014,0.9024973429842741,0.505
distilgpt2,1,NQT,N,Q,T,18.184886932373047,0.36854296922683716,0.23380015513300895,0.10545872979435668,1.5763161877099554,0.896
distilgpt2,1,NMT,N,M,T,7.598869800567627,0.14528685808181763,0.201066593170166,0.053541773212745274,0.7225807917187732,0.296
distilgpt2,1,QMT,Q,M,T,12.807212829589844,0.2861056625843048,0.2743000435978174,0.08491079011158562,1.043039070758421,0.513
distilgpt2,2,NQM,N,Q,M,7.594747543334961,0.13510645925998688,0.1951708788946271,0.05258905122379503,0.6922470197628137,0.202
distilgpt2,2,NQT,N,Q,T,12.028199195861816,0.19478289783000946,0.18040044251084328,0.06196208196171793,1.0797251665123935,0.602
distilgpt2,2,NMT,N,M,T,11.975805282592773,0.19008894264698029,0.1746463374197483,0.042322319771498196,1.08842215333167,0.712
distilgpt2,2,QMT,Q,M,T,10.3937349319458,0.20338444411754608,0.2568142937272787,0.08213277491221485,0.7919514181431667,0.404
distilgpt2,3,NQM,N,Q,M,9.827962875366211,0.23978710174560547,0.29999406234920023,0.10607359767485627,0.7993061591522045,0.393
distilgpt2,3,NQT,N,Q,T,16.67594337463379,0.42729970812797546,0.2877587625607848,0.12080368553385594,1.4849233584545658,0.883
distilgpt2,3,NMT,N,M,T,11.265825271606445,0.28581342101097107,0.28915642118453977,0.07297040198307618,0.988438782853715,0.709
distilgpt2,3,QMT,Q,M,T,9.305161476135254,0.2672116458415985,0.35317714101076125,0.11195894074189683,0.7565938301558991,0.428
distilgpt2,4,NQM,N,Q,M,11.971046447753906,0.3209839463233948,0.29932803973555566,0.09764606894471638,1.0723484061362876,0.736
distilgpt2,4,NQT,N,Q,T,13.830570220947266,0.38031965494155884,0.28403018254786727,0.12452479552527142,1.3390114090291267,0.825
distilgpt2,4,NMT,N,M,T,10.377260208129883,0.2594796419143677,0.24703574036061765,0.06945967968823663,1.0503728793839073,0.718
distilgpt2,4,QMT,Q,M,T,8.173811912536621,0.2687331438064575,0.40124655345082283,0.08916599159362613,0.6697456750584251,0.189
distilgpt2,5,NQM,N,Q,M,8.156576156616211,0.1741628497838974,0.2509028970003128,0.08367985586448304,0.6941444354187195,0.296
