model,language,template_id,triple,raw_relative_signed_permutation_norm,raw_ratio_to_exact_null_mean,raw_exact_empirical_p,residual_relative_signed_permutation_norm,residual_ratio_to_exact_null_mean,residual_exact_empirical_p,residual_minus_raw_ratio
xlm-roberta-base,en,25,NMT,0.8472954034805298,0.7687781355155034,0.3684210526315789,0.847911536693573,0.7688540161469338,0.3684210526315789,7.58806314303806e-05
xlm-roberta-base,en,25,QMT,0.49780821800231934,0.4551171660897684,0.5789473684210527,0.4950782060623169,0.4528446443548592,0.5789473684210527,-0.002272521734909161
xlm-roberta-base,en,26,NQM,0.3787888288497925,0.4009235811732957,0.3684210526315789,0.3759499192237854,0.398968163360306,0.2631578947368421,-0.0019554178129896904
xlm-roberta-base,en,26,NQT,0.576122522354126,0.6450655731399584,0.05263157894736842,0.5762225985527039,0.6451451902015759,0.5789473684210527,7.961706161752069e-05
xlm-roberta-base,en,26,NMT,0.5830297470092773,0.7385992667319355,0.3684210526315789,0.5830507874488831,0.7392025356536619,0.3684210526315789,0.000603268921726352
xlm-roberta-base,en,26,QMT,0.45446211099624634,0.5259805602479645,0.5789473684210527,0.45259889960289,0.5250740112480058,0.5789473684210527,-0.0009065489999586784
xlm-roberta-base,en,27,NQM,0.37915584444999695,0.5116508505315045,0.3684210526315789,0.3776601552963257,0.511107205776792,0.2631578947368421,-0.000543644754712469
xlm-roberta-base,en,27,NQT,0.42893463373184204,0.6713424053348139,0.5789473684210527,0.4250662624835968,0.6683506886160538,0.5789473684210527,-0.0029917167187600846
xlm-roberta-base,en,27,NMT,0.41786637902259827,0.6616463745002575,0.3684210526315789,0.4158402979373932,0.6618806891033548,0.2631578947368421,0.00023431460309730756
xlm-roberta-base,en,27,QMT,0.3999348282814026,0.47122854945540016,0.5789473684210527,0.39977672696113586,0.4711564243903997,0.5789473684210527,-7.212506500048343e-05
xlm-roberta-base,en,28,NQM,0.5048781633377075,0.5190289191384169,0.3684210526315789,0.5035218000411987,0.5204272707136551,0.3684210526315789,0.0013983515752382658
xlm-roberta-base,en,28,NQT,0.5454485416412354,0.5924767540911918,0.5789473684210527,0.5453080534934998,0.5922975442128516,0.5789473684210527,-0.00017920987834019186
xlm-roberta-base,en,28,NMT,0.8730349540710449,0.7896730044477065,0.47368421052631576,0.8727796077728271,0.789560837264572,0.47368421052631576,-0.0001121671831344484
xlm-roberta-base,en,28,QMT,0.4713100492954254,0.413690076999612,0.5789473684210527,0.4673274755477905,0.41143028002441007,0.5789473684210527,-0.0022597969752019553
xlm-roberta-base,en,29,NQM,0.46282318234443665,0.47901935803992707,0.3684210526315789,0.4615793526172638,0.4805723163066894,0.3684210526315789,0.0015529582667623276
xlm-roberta-base,en,29,NQT,0.544378399848938,0.5617120373297587,0.5789473684210527,0.5440830588340759,0.5614396775796635,0.5789473684210527,-0.00027235975009520796
xlm-roberta-base,en,29,NMT,0.8032848834991455,0.7684230542577434,0.5789473684210527,0.8033456206321716,0.7684925919008752,0.5789473684210527,6.953764313177846e-05
xlm-roberta-base,en,29,QMT,0.45899245142936707,0.42962653037102333,0.5789473684210527,0.45621180534362793,0.4281285949067122,0.15789473684210525,-0.0014979354643111509
xlm-roberta-base,en,30,NQM,0.44655588269233704,0.4823463134672878,0.3684210526315789,0.4435320198535919,0.4809531839637239,0.3684210526315789,-0.0013931295035639057
xlm-roberta-base,en,30,NQT,0.6002541780471802,0.6519699783764288,0.5789473684210527,0.59283447265625,0.6485928329965955,0.5789473684210527,-0.0033771453798332463
xlm-roberta-base,en,30,NMT,0.6222940683364868,0.828360482046724,0.6842105263157895,0.6195686459541321,0.8286636029552925,0.6842105263157895,0.0003031209085685438
xlm-roberta-base,en,30,QMT,0.3638875484466553,0.4522022882960071,0.5789473684210527,0.36368539929389954,0.452184757103004,0.5789473684210527,-1.7531193003128553e-05
xlm-roberta-base,en,31,NQM,0.5386775135993958,0.5042397977406612,0.3684210526315789,0.5376470685005188,0.5040386582586445,0.3684210526315789,-0.00020113948201672116
xlm-roberta-base,en,31,NQT,0.5435784459114075,0.6218169594700379,0.5789473684210527,0.544111967086792,0.6219723947368424,0.5789473684210527,0.00015543526680450448
xlm-roberta-base,en,31,NMT,0.8918323516845703,0.7550039452321048,0.3684210526315789,0.8919229507446289,0.7551237561606028,0.3684210526315789,0.00011981092849799868
xlm-roberta-base,en,31,QMT,0.43643003702163696,0.39219528821503197,0.5789473684210527,0.43305522203445435,0.39031562460877345,0.5789473684210527,-0.0018796636062585192
xlm-roberta-base,en,32,NQM,0.35140305757522583,0.33689616007723744,0.3684210526315789,0.3505078852176666,0.3365083792921726,0.3684210526315789,-0.0003877807850648507
xlm-roberta-base,en,32,NQT,0.5796687602996826,0.4799773393488252,0.5789473684210527,0.5792472958564758,0.4798829568011885,0.05263157894736842,-9.438254763671772e-05
xlm-roberta-base,en,32,NMT,0.8541539907455444,0.7408707039244834,0.5789473684210527,0.8538212180137634,0.7407591546324291,0.5789473684210527,-0.00011154929205425823
xlm-roberta-base,en,32,QMT,0.472488135099411,0.4231623857693689,0.5789473684210527,0.47194063663482666,0.4230795445217761,0.5789473684210527,-8.284124759277978e-05
xlm-roberta-base,en,33,NQM,0.3911166489124298,0.3654310274419205,0.3684210526315789,0.3851282596588135,0.36182728327466557,0.3684210526315789,-0.003603744167254952
xlm-roberta-base,en,33,NQT,0.5967513918876648,0.5015398147295466,0.5789473684210527,0.59854656457901,0.5016800445132279,0.5789473684210527,0.00014022978368133376
xlm-roberta-base,en,33,NMT,0.7900113463401794,0.7527061119295098,0.5789473684210527,0.7908234596252441,0.7531827303139474,0.5789473684210527,0.0004766183844376881
