model,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
intfloat/multilingual-e5-large,en,158,mean_pool,0.5221866369247437,-0.12020506709814072,-0.4100606143474579,-0.0645398199558258
intfloat/multilingual-e5-large,en,159,mean_pool,0.4955883324146271,-0.23576508462429047,-0.5022455453872681,0.17102280259132385
intfloat/multilingual-e5-large,ru,0,mean_pool,0.21736861765384674,-0.31022095680236816,-0.4227742850780487,-0.5659695863723755
intfloat/multilingual-e5-large,ru,1,mean_pool,0.11510702222585678,0.0152348093688488,-0.49790310859680176,-0.395499587059021
intfloat/multilingual-e5-large,ru,2,mean_pool,0.2663848102092743,-0.1314137876033783,-0.5659148693084717,-0.4425320625305176
intfloat/multilingual-e5-large,ru,3,mean_pool,0.06490089744329453,-0.044149987399578094,-0.4907758831977844,-0.28568893671035767
intfloat/multilingual-e5-large,ru,4,mean_pool,0.10114862024784088,0.01986897736787796,-0.33835235238075256,-0.4735931158065796
intfloat/multilingual-e5-large,ru,5,mean_pool,0.10620568692684174,0.07087789475917816,-0.4185055196285248,-0.43516162037849426
intfloat/multilingual-e5-large,ru,6,mean_pool,0.18118953704833984,0.0775224044919014,-0.3900296092033386,-0.579070508480072
intfloat/multilingual-e5-large,ru,7,mean_pool,0.09630901366472244,-0.1641954630613327,-0.4011295437812805,-0.48797643184661865
intfloat/multilingual-e5-large,ru,8,mean_pool,0.09878479689359665,-0.14518117904663086,-0.5183641910552979,-0.4180631637573242
intfloat/multilingual-e5-large,ru,9,mean_pool,0.06594567745923996,0.06822941452264786,-0.43523865938186646,-0.39225125312805176
intfloat/multilingual-e5-large,ru,10,mean_pool,0.12392999976873398,-0.20813289284706116,-0.4472014904022217,-0.37401095032691956
intfloat/multilingual-e5-large,ru,11,mean_pool,0.17544789612293243,-0.14915968477725983,-0.45520657300949097,-0.5127391815185547
intfloat/multilingual-e5-large,ru,12,mean_pool,0.08136280626058578,0.005716970656067133,-0.3950720727443695,-0.5232194066047668
intfloat/multilingual-e5-large,ru,13,mean_pool,0.1305508017539978,0.12688490748405457,-0.35213083028793335,-0.5659642219543457
intfloat/multilingual-e5-large,ru,14,mean_pool,0.07486982643604279,-0.006275814492255449,-0.38122525811195374,-0.4542226791381836
intfloat/multilingual-e5-large,ru,15,mean_pool,0.24821655452251434,-0.12284670025110245,-0.42745548486709595,-0.46480175852775574
intfloat/multilingual-e5-large,ru,16,mean_pool,0.262698769569397,-0.1990990787744522,-0.44859057664871216,-0.4302603304386139
intfloat/multilingual-e5-large,ru,17,mean_pool,0.13989004492759705,-0.23501290380954742,-0.49212178587913513,-0.45438793301582336
intfloat/multilingual-e5-large,ru,18,mean_pool,0.09853575378656387,-0.04959689453244209,-0.527333676815033,-0.406887948513031
intfloat/multilingual-e5-large,ru,19,mean_pool,0.1248932033777237,0.11682702600955963,-0.36164161562919617,-0.445110023021698
intfloat/multilingual-e5-large,ru,20,mean_pool,0.18148060142993927,-0.205480694770813,-0.5675076246261597,-0.5629690885543823
intfloat/multilingual-e5-large,ru,21,mean_pool,0.08448858559131622,-0.02681916207075119,-0.47277992963790894,-0.5130197405815125
intfloat/multilingual-e5-large,ru,22,mean_pool,0.1283341944217682,0.09276527166366577,-0.3722187280654907,-0.3656581938266754
intfloat/multilingual-e5-large,ru,23,mean_pool,0.16298902034759521,-0.001030570943839848,-0.4301808774471283,-0.5609408617019653
intfloat/multilingual-e5-large,ru,24,mean_pool,0.19110065698623657,-0.07728257030248642,-0.4172047972679138,-0.4207901656627655
