model,language,template_id,representation,from_level,to_level,step_size,delta_norm
BAAI/bge-m3,en,4,marker_pool,0,2,2,20.307432174682617
BAAI/bge-m3,en,4,marker_pool,-2,2,4,17.720535278320312
BAAI/bge-m3,en,5,marker_pool,-2,-1,1,7.956262588500977
BAAI/bge-m3,en,5,marker_pool,-1,0,1,14.856302261352539
BAAI/bge-m3,en,5,marker_pool,0,1,1,18.354755401611328
BAAI/bge-m3,en,5,marker_pool,1,2,1,4.853186130523682
BAAI/bge-m3,en,5,marker_pool,-2,0,2,16.604228973388672
BAAI/bge-m3,en,5,marker_pool,-1,1,2,14.60694408416748
BAAI/bge-m3,en,5,marker_pool,0,2,2,19.107402801513672
BAAI/bge-m3,en,5,marker_pool,-2,2,4,17.064170837402344
BAAI/bge-m3,en,6,marker_pool,-2,-1,1,9.662375450134277
BAAI/bge-m3,en,6,marker_pool,-1,0,1,18.44029998779297
BAAI/bge-m3,en,6,marker_pool,0,1,1,21.483989715576172
BAAI/bge-m3,en,6,marker_pool,1,2,1,7.020098686218262
BAAI/bge-m3,en,6,marker_pool,-2,0,2,19.127357482910156
BAAI/bge-m3,en,6,marker_pool,-1,1,2,16.76150131225586
BAAI/bge-m3,en,6,marker_pool,0,2,2,22.248502731323242
BAAI/bge-m3,en,6,marker_pool,-2,2,4,19.7321720123291
BAAI/bge-m3,en,7,marker_pool,-2,-1,1,7.563311576843262
BAAI/bge-m3,en,7,marker_pool,-1,0,1,16.770631790161133
BAAI/bge-m3,en,7,marker_pool,0,1,1,18.40955352783203
BAAI/bge-m3,en,7,marker_pool,1,2,1,4.514720439910889
BAAI/bge-m3,en,7,marker_pool,-2,0,2,18.096569061279297
BAAI/bge-m3,en,7,marker_pool,-1,1,2,14.803643226623535
BAAI/bge-m3,en,7,marker_pool,0,2,2,19.422138214111328
BAAI/bge-m3,en,7,marker_pool,-2,2,4,16.9757137298584
BAAI/bge-m3,en,8,marker_pool,-2,-1,1,8.875602722167969
BAAI/bge-m3,en,8,marker_pool,-1,0,1,16.40346908569336
BAAI/bge-m3,en,8,marker_pool,0,1,1,20.30733871459961
BAAI/bge-m3,en,8,marker_pool,1,2,1,5.411909103393555
BAAI/bge-m3,en,8,marker_pool,-2,0,2,17.475553512573242
BAAI/bge-m3,en,8,marker_pool,-1,1,2,15.068602561950684
BAAI/bge-m3,en,8,marker_pool,0,2,2,21.208356857299805
BAAI/bge-m3,en,8,marker_pool,-2,2,4,18.295074462890625
BAAI/bge-m3,en,9,marker_pool,-2,-1,1,8.033334732055664
BAAI/bge-m3,en,9,marker_pool,-1,0,1,18.071945190429688
BAAI/bge-m3,en,9,marker_pool,0,1,1,20.67633056640625
BAAI/bge-m3,en,9,marker_pool,1,2,1,4.282142639160156
BAAI/bge-m3,en,9,marker_pool,-2,0,2,18.54651641845703
BAAI/bge-m3,en,9,marker_pool,-1,1,2,15.949200630187988
BAAI/bge-m3,en,9,marker_pool,0,2,2,21.124797821044922
BAAI/bge-m3,en,9,marker_pool,-2,2,4,18.285614013671875
BAAI/bge-m3,en,10,marker_pool,-2,-1,1,8.50200366973877
BAAI/bge-m3,en,10,marker_pool,-1,0,1,17.255022048950195
BAAI/bge-m3,en,10,marker_pool,0,1,1,20.559343338012695
BAAI/bge-m3,en,10,marker_pool,1,2,1,6.769057273864746
BAAI/bge-m3,en,10,marker_pool,-2,0,2,18.468215942382812
BAAI/bge-m3,en,10,marker_pool,-1,1,2,16.99818229675293
BAAI/bge-m3,en,10,marker_pool,0,2,2,21.55366325378418
BAAI/bge-m3,en,10,marker_pool,-2,2,4,19.054906845092773
BAAI/bge-m3,en,11,marker_pool,-2,-1,1,9.199888229370117
BAAI/bge-m3,en,11,marker_pool,-1,0,1,17.69614028930664
BAAI/bge-m3,en,11,marker_pool,0,1,1,21.38595199584961
BAAI/bge-m3,en,11,marker_pool,1,2,1,5.221707820892334
BAAI/bge-m3,en,11,marker_pool,-2,0,2,18.89484977722168
BAAI/bge-m3,en,11,marker_pool,-1,1,2,16.547222137451172
BAAI/bge-m3,en,11,marker_pool,0,2,2,21.944671630859375
BAAI/bge-m3,en,11,marker_pool,-2,2,4,18.975709915161133
BAAI/bge-m3,en,12,marker_pool,-2,-1,1,7.041549205780029
BAAI/bge-m3,en,12,marker_pool,-1,0,1,15.807208061218262
BAAI/bge-m3,en,12,marker_pool,0,1,1,18.53507423400879
BAAI/bge-m3,en,12,marker_pool,1,2,1,5.320356369018555
BAAI/bge-m3,en,12,marker_pool,-2,0,2,16.833208084106445
BAAI/bge-m3,en,12,marker_pool,-1,1,2,14.193113327026367
BAAI/bge-m3,en,12,marker_pool,0,2,2,19.928176879882812
BAAI/bge-m3,en,12,marker_pool,-2,2,4,17.090253829956055
BAAI/bge-m3,en,13,marker_pool,-2,-1,1,8.032490730285645
BAAI/bge-m3,en,13,marker_pool,-1,0,1,15.85269546508789
BAAI/bge-m3,en,13,marker_pool,0,1,1,19.158710479736328
BAAI/bge-m3,en,13,marker_pool,1,2,1,4.627786636352539
BAAI/bge-m3,en,13,marker_pool,-2,0,2,17.46227264404297
BAAI/bge-m3,en,13,marker_pool,-1,1,2,15.353333473205566
BAAI/bge-m3,en,13,marker_pool,0,2,2,19.659976959228516
BAAI/bge-m3,en,13,marker_pool,-2,2,4,17.618885040283203
BAAI/bge-m3,en,14,marker_pool,-2,-1,1,9.158599853515625
BAAI/bge-m3,en,14,marker_pool,-1,0,1,17.453977584838867
BAAI/bge-m3,en,14,marker_pool,0,1,1,20.662927627563477
BAAI/bge-m3,en,14,marker_pool,1,2,1,7.2292561531066895
BAAI/bge-m3,en,14,marker_pool,-2,0,2,18.39046287536621
BAAI/bge-m3,en,14,marker_pool,-1,1,2,16.97635269165039
BAAI/bge-m3,en,14,marker_pool,0,2,2,21.005395889282227
BAAI/bge-m3,en,14,marker_pool,-2,2,4,18.809064865112305
BAAI/bge-m3,en,15,marker_pool,-2,-1,1,7.296207904815674
BAAI/bge-m3,en,15,marker_pool,-1,0,1,16.214879989624023
BAAI/bge-m3,en,15,marker_pool,0,1,1,18.973838806152344
BAAI/bge-m3,en,15,marker_pool,1,2,1,5.7692365646362305
BAAI/bge-m3,en,15,marker_pool,-2,0,2,17.45096778869629
BAAI/bge-m3,en,15,marker_pool,-1,1,2,15.803174018859863
BAAI/bge-m3,en,15,marker_pool,0,2,2,20.297224044799805
BAAI/bge-m3,en,15,marker_pool,-2,2,4,18.11354637145996
BAAI/bge-m3,en,16,marker_pool,-2,-1,1,7.6459150314331055
BAAI/bge-m3,en,16,marker_pool,-1,0,1,16.884794235229492
BAAI/bge-m3,en,16,marker_pool,0,1,1,19.833145141601562
BAAI/bge-m3,en,16,marker_pool,1,2,1,4.261102676391602
BAAI/bge-m3,en,16,marker_pool,-2,0,2,17.28388023376465
BAAI/bge-m3,en,16,marker_pool,-1,1,2,15.246757507324219
BAAI/bge-m3,en,16,marker_pool,0,2,2,20.31598472595215
BAAI/bge-m3,en,16,marker_pool,-2,2,4,17.292753219604492
BAAI/bge-m3,en,17,marker_pool,-2,-1,1,8.37948226928711
BAAI/bge-m3,en,17,marker_pool,-1,0,1,16.838130950927734
BAAI/bge-m3,en,17,marker_pool,0,1,1,19.04623031616211
BAAI/bge-m3,en,17,marker_pool,1,2,1,4.5918145179748535
BAAI/bge-m3,en,17,marker_pool,-2,0,2,18.230737686157227
BAAI/bge-m3,en,17,marker_pool,-1,1,2,15.114109992980957
BAAI/bge-m3,en,17,marker_pool,0,2,2,19.711305618286133
BAAI/bge-m3,en,17,marker_pool,-2,2,4,17.07994842529297
BAAI/bge-m3,en,18,marker_pool,-2,-1,1,7.579577445983887
BAAI/bge-m3,en,18,marker_pool,-1,0,1,17.55732536315918
BAAI/bge-m3,en,18,marker_pool,0,1,1,20.23134994506836
BAAI/bge-m3,en,18,marker_pool,1,2,1,3.8925962448120117
BAAI/bge-m3,en,18,marker_pool,-2,0,2,18.116565704345703
BAAI/bge-m3,en,18,marker_pool,-1,1,2,15.431670188903809
BAAI/bge-m3,en,18,marker_pool,0,2,2,20.721845626831055
BAAI/bge-m3,en,18,marker_pool,-2,2,4,17.499311447143555
BAAI/bge-m3,en,19,marker_pool,-2,-1,1,8.253498077392578
BAAI/bge-m3,en,19,marker_pool,-1,0,1,16.07574462890625
BAAI/bge-m3,en,19,marker_pool,0,1,1,20.532445907592773
BAAI/bge-m3,en,19,marker_pool,1,2,1,5.429515361785889
BAAI/bge-m3,en,19,marker_pool,-2,0,2,17.280366897583008
BAAI/bge-m3,en,19,marker_pool,-1,1,2,17.287723541259766
BAAI/bge-m3,en,19,marker_pool,0,2,2,21.442148208618164
BAAI/bge-m3,en,19,marker_pool,-2,2,4,19.5610408782959
BAAI/bge-m3,en,20,marker_pool,-2,-1,1,7.850686550140381
BAAI/bge-m3,en,20,marker_pool,-1,0,1,15.921545028686523
BAAI/bge-m3,en,20,marker_pool,0,1,1,19.680789947509766
BAAI/bge-m3,en,20,marker_pool,1,2,1,5.442506313323975
BAAI/bge-m3,en,20,marker_pool,-2,0,2,17.02831268310547
BAAI/bge-m3,en,20,marker_pool,-1,1,2,16.151399612426758
BAAI/bge-m3,en,20,marker_pool,0,2,2,20.575382232666016
BAAI/bge-m3,en,20,marker_pool,-2,2,4,18.342344284057617
BAAI/bge-m3,en,21,marker_pool,-2,-1,1,8.49360179901123
BAAI/bge-m3,en,21,marker_pool,-1,0,1,16.517322540283203
BAAI/bge-m3,en,21,marker_pool,0,1,1,19.955312728881836
BAAI/bge-m3,en,21,marker_pool,1,2,1,5.406125068664551
BAAI/bge-m3,en,21,marker_pool,-2,0,2,17.698089599609375
BAAI/bge-m3,en,21,marker_pool,-1,1,2,16.07855224609375
BAAI/bge-m3,en,21,marker_pool,0,2,2,20.680164337158203
BAAI/bge-m3,en,21,marker_pool,-2,2,4,18.65484619140625
BAAI/bge-m3,en,22,marker_pool,-2,-1,1,7.926161766052246
BAAI/bge-m3,en,22,marker_pool,-1,0,1,17.787782669067383
BAAI/bge-m3,en,22,marker_pool,0,1,1,19.91839027404785
BAAI/bge-m3,en,22,marker_pool,1,2,1,6.5456461906433105
BAAI/bge-m3,en,22,marker_pool,-2,0,2,18.816707611083984
BAAI/bge-m3,en,22,marker_pool,-1,1,2,15.98309326171875
BAAI/bge-m3,en,22,marker_pool,0,2,2,21.12856101989746
BAAI/bge-m3,en,22,marker_pool,-2,2,4,17.967208862304688
BAAI/bge-m3,en,23,marker_pool,-2,-1,1,7.738584995269775
BAAI/bge-m3,en,23,marker_pool,-1,0,1,16.9460391998291
BAAI/bge-m3,en,23,marker_pool,0,1,1,19.671119689941406
BAAI/bge-m3,en,23,marker_pool,1,2,1,4.26969051361084
BAAI/bge-m3,en,23,marker_pool,-2,0,2,17.330821990966797
BAAI/bge-m3,en,23,marker_pool,-1,1,2,15.19577693939209
BAAI/bge-m3,en,23,marker_pool,0,2,2,20.266786575317383
BAAI/bge-m3,en,23,marker_pool,-2,2,4,17.595706939697266
BAAI/bge-m3,en,24,marker_pool,-2,-1,1,8.868196487426758
BAAI/bge-m3,en,24,marker_pool,-1,0,1,17.020633697509766
BAAI/bge-m3,en,24,marker_pool,0,1,1,19.805164337158203
BAAI/bge-m3,en,24,marker_pool,1,2,1,7.376973628997803
BAAI/bge-m3,en,24,marker_pool,-2,0,2,18.799089431762695
BAAI/bge-m3,en,24,marker_pool,-1,1,2,15.989076614379883
BAAI/bge-m3,en,24,marker_pool,0,2,2,20.180856704711914
BAAI/bge-m3,en,24,marker_pool,-2,2,4,18.48761558532715
BAAI/bge-m3,en,25,marker_pool,-2,-1,1,7.803103446960449
BAAI/bge-m3,en,25,marker_pool,-1,0,1,15.687841415405273
BAAI/bge-m3,en,25,marker_pool,0,1,1,18.415159225463867
BAAI/bge-m3,en,25,marker_pool,1,2,1,4.450418949127197
BAAI/bge-m3,en,25,marker_pool,-2,0,2,17.123289108276367
BAAI/bge-m3,en,25,marker_pool,-1,1,2,14.293586730957031
BAAI/bge-m3,en,25,marker_pool,0,2,2,19.036149978637695
BAAI/bge-m3,en,25,marker_pool,-2,2,4,16.455202102661133
BAAI/bge-m3,en,26,marker_pool,-2,-1,1,8.135184288024902
BAAI/bge-m3,en,26,marker_pool,-1,0,1,16.527538299560547
BAAI/bge-m3,en,26,marker_pool,0,1,1,20.020116806030273
BAAI/bge-m3,en,26,marker_pool,1,2,1,4.260134696960449
BAAI/bge-m3,en,26,marker_pool,-2,0,2,17.853654861450195
BAAI/bge-m3,en,26,marker_pool,-1,1,2,15.962601661682129
BAAI/bge-m3,en,26,marker_pool,0,2,2,20.75149917602539
BAAI/bge-m3,en,26,marker_pool,-2,2,4,17.908920288085938
BAAI/bge-m3,en,27,marker_pool,-2,-1,1,7.826427936553955
BAAI/bge-m3,en,27,marker_pool,-1,0,1,17.4886531829834
BAAI/bge-m3,en,27,marker_pool,0,1,1,21.01116371154785
BAAI/bge-m3,en,27,marker_pool,1,2,1,5.159830570220947
BAAI/bge-m3,en,27,marker_pool,-2,0,2,18.299373626708984
BAAI/bge-m3,en,27,marker_pool,-1,1,2,17.401735305786133
BAAI/bge-m3,en,27,marker_pool,0,2,2,21.699487686157227
BAAI/bge-m3,en,27,marker_pool,-2,2,4,19.64971923828125
BAAI/bge-m3,en,28,marker_pool,-2,-1,1,9.103958129882812
BAAI/bge-m3,en,28,marker_pool,-1,0,1,18.154563903808594
BAAI/bge-m3,en,28,marker_pool,0,1,1,18.946054458618164
BAAI/bge-m3,en,28,marker_pool,1,2,1,6.168974876403809
BAAI/bge-m3,en,28,marker_pool,-2,0,2,19.56182861328125
BAAI/bge-m3,en,28,marker_pool,-1,1,2,15.239557266235352
BAAI/bge-m3,en,28,marker_pool,0,2,2,20.36789894104004
BAAI/bge-m3,en,28,marker_pool,-2,2,4,17.93803596496582
BAAI/bge-m3,en,29,marker_pool,-2,-1,1,9.472055435180664
BAAI/bge-m3,en,29,marker_pool,-1,0,1,16.408727645874023
BAAI/bge-m3,en,29,marker_pool,0,1,1,19.64247703552246
BAAI/bge-m3,en,29,marker_pool,1,2,1,7.844091415405273
BAAI/bge-m3,en,29,marker_pool,-2,0,2,18.5096378326416
BAAI/bge-m3,en,29,marker_pool,-1,1,2,15.827007293701172
BAAI/bge-m3,en,29,marker_pool,0,2,2,20.057432174682617
BAAI/bge-m3,en,29,marker_pool,-2,2,4,18.592012405395508
BAAI/bge-m3,en,30,marker_pool,-2,-1,1,7.74945068359375
BAAI/bge-m3,en,30,marker_pool,-1,0,1,16.887239456176758
BAAI/bge-m3,en,30,marker_pool,0,1,1,19.686132431030273
BAAI/bge-m3,en,30,marker_pool,1,2,1,4.008725166320801
BAAI/bge-m3,en,30,marker_pool,-2,0,2,17.4873104095459
BAAI/bge-m3,en,30,marker_pool,-1,1,2,14.88540267944336
BAAI/bge-m3,en,30,marker_pool,0,2,2,20.0844783782959
BAAI/bge-m3,en,30,marker_pool,-2,2,4,16.915836334228516
BAAI/bge-m3,en,31,marker_pool,-2,-1,1,8.582090377807617
BAAI/bge-m3,en,31,marker_pool,-1,0,1,16.89198112487793
BAAI/bge-m3,en,31,marker_pool,0,1,1,20.155384063720703
BAAI/bge-m3,en,31,marker_pool,1,2,1,5.974088191986084
BAAI/bge-m3,en,31,marker_pool,-2,0,2,18.27918815612793
BAAI/bge-m3,en,31,marker_pool,-1,1,2,15.855367660522461
BAAI/bge-m3,en,31,marker_pool,0,2,2,21.16914176940918
BAAI/bge-m3,en,31,marker_pool,-2,2,4,18.865520477294922
BAAI/bge-m3,en,32,marker_pool,-2,-1,1,7.994708061218262
BAAI/bge-m3,en,32,marker_pool,-1,0,1,16.195192337036133
BAAI/bge-m3,en,32,marker_pool,0,1,1,19.637765884399414
BAAI/bge-m3,en,32,marker_pool,1,2,1,4.466852188110352
BAAI/bge-m3,en,32,marker_pool,-2,0,2,17.85375213623047
BAAI/bge-m3,en,32,marker_pool,-1,1,2,15.949019432067871
BAAI/bge-m3,en,32,marker_pool,0,2,2,20.127296447753906
BAAI/bge-m3,en,32,marker_pool,-2,2,4,17.946664810180664
BAAI/bge-m3,en,33,marker_pool,-2,-1,1,8.687793731689453
BAAI/bge-m3,en,33,marker_pool,-1,0,1,17.752351760864258
BAAI/bge-m3,en,33,marker_pool,0,1,1,20.61677360534668
BAAI/bge-m3,en,33,marker_pool,1,2,1,4.891908168792725
BAAI/bge-m3,en,33,marker_pool,-2,0,2,18.701284408569336
BAAI/bge-m3,en,33,marker_pool,-1,1,2,16.122602462768555
BAAI/bge-m3,en,33,marker_pool,0,2,2,21.251453399658203
BAAI/bge-m3,en,33,marker_pool,-2,2,4,18.72469711303711
BAAI/bge-m3,en,34,marker_pool,-2,-1,1,9.705318450927734
BAAI/bge-m3,en,34,marker_pool,-1,0,1,16.894872665405273
BAAI/bge-m3,en,34,marker_pool,0,1,1,20.193586349487305
BAAI/bge-m3,en,34,marker_pool,1,2,1,7.933132648468018
BAAI/bge-m3,en,34,marker_pool,-2,0,2,18.637479782104492
BAAI/bge-m3,en,34,marker_pool,-1,1,2,16.780263900756836
BAAI/bge-m3,en,34,marker_pool,0,2,2,20.787450790405273
BAAI/bge-m3,en,34,marker_pool,-2,2,4,19.172657012939453
BAAI/bge-m3,en,35,marker_pool,-2,-1,1,9.935748100280762
BAAI/bge-m3,en,35,marker_pool,-1,0,1,18.682924270629883
BAAI/bge-m3,en,35,marker_pool,0,1,1,21.806400299072266
BAAI/bge-m3,en,35,marker_pool,1,2,1,5.272482395172119
BAAI/bge-m3,en,35,marker_pool,-2,0,2,20.237703323364258
BAAI/bge-m3,en,35,marker_pool,-1,1,2,16.592689514160156
BAAI/bge-m3,en,35,marker_pool,0,2,2,22.419878005981445
BAAI/bge-m3,en,35,marker_pool,-2,2,4,19.418930053710938
BAAI/bge-m3,en,36,marker_pool,-2,-1,1,7.869412422180176
BAAI/bge-m3,en,36,marker_pool,-1,0,1,16.017696380615234
BAAI/bge-m3,en,36,marker_pool,0,1,1,19.888586044311523
BAAI/bge-m3,en,36,marker_pool,1,2,1,5.089274883270264
BAAI/bge-m3,en,36,marker_pool,-2,0,2,17.717763900756836
BAAI/bge-m3,en,36,marker_pool,-1,1,2,16.232112884521484
BAAI/bge-m3,en,36,marker_pool,0,2,2,20.99703025817871
BAAI/bge-m3,en,36,marker_pool,-2,2,4,18.270219802856445
BAAI/bge-m3,en,37,marker_pool,-2,-1,1,7.985302925109863
BAAI/bge-m3,en,37,marker_pool,-1,0,1,15.652644157409668
BAAI/bge-m3,en,37,marker_pool,0,1,1,19.147573471069336
BAAI/bge-m3,en,37,marker_pool,1,2,1,4.830434799194336
BAAI/bge-m3,en,37,marker_pool,-2,0,2,17.472640991210938
BAAI/bge-m3,en,37,marker_pool,-1,1,2,15.386822700500488
BAAI/bge-m3,en,37,marker_pool,0,2,2,19.67877769470215
BAAI/bge-m3,en,37,marker_pool,-2,2,4,17.871871948242188
BAAI/bge-m3,en,38,marker_pool,-2,-1,1,8.94884204864502
BAAI/bge-m3,en,38,marker_pool,-1,0,1,17.900381088256836
BAAI/bge-m3,en,38,marker_pool,0,1,1,19.78976058959961
BAAI/bge-m3,en,38,marker_pool,1,2,1,4.509976863861084
BAAI/bge-m3,en,38,marker_pool,-2,0,2,19.03087043762207
BAAI/bge-m3,en,38,marker_pool,-1,1,2,15.14781665802002
BAAI/bge-m3,en,38,marker_pool,0,2,2,20.354633331298828
BAAI/bge-m3,en,38,marker_pool,-2,2,4,17.433805465698242
BAAI/bge-m3,en,39,marker_pool,-2,-1,1,8.983260154724121
BAAI/bge-m3,en,39,marker_pool,-1,0,1,18.459503173828125
BAAI/bge-m3,en,39,marker_pool,0,1,1,21.54045867919922
BAAI/bge-m3,en,39,marker_pool,1,2,1,5.131043910980225
BAAI/bge-m3,en,39,marker_pool,-2,0,2,19.890512466430664
BAAI/bge-m3,en,39,marker_pool,-1,1,2,17.187801361083984
BAAI/bge-m3,en,39,marker_pool,0,2,2,22.32505989074707
BAAI/bge-m3,en,39,marker_pool,-2,2,4,19.45516014099121
BAAI/bge-m3,en,40,marker_pool,-2,-1,1,9.219023704528809
BAAI/bge-m3,en,40,marker_pool,-1,0,1,16.59151840209961
BAAI/bge-m3,en,40,marker_pool,0,1,1,20.53350067138672
BAAI/bge-m3,en,40,marker_pool,1,2,1,5.2466912269592285
BAAI/bge-m3,en,40,marker_pool,-2,0,2,17.82411003112793
BAAI/bge-m3,en,40,marker_pool,-1,1,2,16.54991340637207
BAAI/bge-m3,en,40,marker_pool,0,2,2,21.331777572631836
BAAI/bge-m3,en,40,marker_pool,-2,2,4,19.132789611816406
BAAI/bge-m3,en,41,marker_pool,-2,-1,1,6.8339619636535645
BAAI/bge-m3,en,41,marker_pool,-1,0,1,15.871994972229004
BAAI/bge-m3,en,41,marker_pool,0,1,1,19.088111877441406
BAAI/bge-m3,en,41,marker_pool,1,2,1,3.6605024337768555
BAAI/bge-m3,en,41,marker_pool,-2,0,2,16.70918846130371
BAAI/bge-m3,en,41,marker_pool,-1,1,2,14.85972785949707
BAAI/bge-m3,en,41,marker_pool,0,2,2,19.604263305664062
BAAI/bge-m3,en,41,marker_pool,-2,2,4,16.894290924072266
BAAI/bge-m3,en,42,marker_pool,-2,-1,1,7.845540523529053
BAAI/bge-m3,en,42,marker_pool,-1,0,1,16.74869728088379
BAAI/bge-m3,en,42,marker_pool,0,1,1,17.752151489257812
BAAI/bge-m3,en,42,marker_pool,1,2,1,4.23856782913208
BAAI/bge-m3,en,42,marker_pool,-2,0,2,18.085880279541016
BAAI/bge-m3,en,42,marker_pool,-1,1,2,13.907209396362305
BAAI/bge-m3,en,42,marker_pool,0,2,2,18.591201782226562
BAAI/bge-m3,en,42,marker_pool,-2,2,4,15.904082298278809
BAAI/bge-m3,en,43,marker_pool,-2,-1,1,7.386404991149902
BAAI/bge-m3,en,43,marker_pool,-1,0,1,15.601296424865723
BAAI/bge-m3,en,43,marker_pool,0,1,1,19.416616439819336
BAAI/bge-m3,en,43,marker_pool,1,2,1,5.689204692840576
BAAI/bge-m3,en,43,marker_pool,-2,0,2,16.976486206054688
BAAI/bge-m3,en,43,marker_pool,-1,1,2,15.396568298339844
BAAI/bge-m3,en,43,marker_pool,0,2,2,20.437854766845703
BAAI/bge-m3,en,43,marker_pool,-2,2,4,17.783092498779297
BAAI/bge-m3,en,44,marker_pool,-2,-1,1,8.431272506713867
BAAI/bge-m3,en,44,marker_pool,-1,0,1,16.402265548706055
BAAI/bge-m3,en,44,marker_pool,0,1,1,19.475738525390625
BAAI/bge-m3,en,44,marker_pool,1,2,1,4.481344223022461
BAAI/bge-m3,en,44,marker_pool,-2,0,2,17.946552276611328
BAAI/bge-m3,en,44,marker_pool,-1,1,2,15.64692211151123
BAAI/bge-m3,en,44,marker_pool,0,2,2,19.844518661499023
BAAI/bge-m3,en,44,marker_pool,-2,2,4,17.483057022094727
BAAI/bge-m3,en,45,marker_pool,-2,-1,1,9.321104049682617
BAAI/bge-m3,en,45,marker_pool,-1,0,1,18.36577796936035
BAAI/bge-m3,en,45,marker_pool,0,1,1,21.8763427734375
BAAI/bge-m3,en,45,marker_pool,1,2,1,7.004385948181152
BAAI/bge-m3,en,45,marker_pool,-2,0,2,19.206090927124023
BAAI/bge-m3,en,45,marker_pool,-1,1,2,18.210227966308594
BAAI/bge-m3,en,45,marker_pool,0,2,2,22.742027282714844
BAAI/bge-m3,en,45,marker_pool,-2,2,4,20.29349136352539
BAAI/bge-m3,en,46,marker_pool,-2,-1,1,9.059751510620117
BAAI/bge-m3,en,46,marker_pool,-1,0,1,17.325159072875977
BAAI/bge-m3,en,46,marker_pool,0,1,1,20.507423400878906
BAAI/bge-m3,en,46,marker_pool,1,2,1,5.467558860778809
BAAI/bge-m3,en,46,marker_pool,-2,0,2,18.962621688842773
BAAI/bge-m3,en,46,marker_pool,-1,1,2,16.15157699584961
BAAI/bge-m3,en,46,marker_pool,0,2,2,21.317764282226562
BAAI/bge-m3,en,46,marker_pool,-2,2,4,18.860387802124023
BAAI/bge-m3,en,47,marker_pool,-2,-1,1,8.697758674621582
BAAI/bge-m3,en,47,marker_pool,-1,0,1,18.661996841430664
BAAI/bge-m3,en,47,marker_pool,0,1,1,21.454404830932617
BAAI/bge-m3,en,47,marker_pool,1,2,1,5.177530288696289
BAAI/bge-m3,en,47,marker_pool,-2,0,2,19.219961166381836
BAAI/bge-m3,en,47,marker_pool,-1,1,2,16.006637573242188
BAAI/bge-m3,en,47,marker_pool,0,2,2,21.928314208984375
BAAI/bge-m3,en,47,marker_pool,-2,2,4,18.479066848754883
BAAI/bge-m3,en,48,marker_pool,-2,-1,1,7.549191951751709
BAAI/bge-m3,en,48,marker_pool,-1,0,1,17.119953155517578
BAAI/bge-m3,en,48,marker_pool,0,1,1,19.988807678222656
BAAI/bge-m3,en,48,marker_pool,1,2,1,4.346831798553467
BAAI/bge-m3,en,48,marker_pool,-2,0,2,17.69969367980957
BAAI/bge-m3,en,48,marker_pool,-1,1,2,15.949455261230469
BAAI/bge-m3,en,48,marker_pool,0,2,2,20.595460891723633
BAAI/bge-m3,en,48,marker_pool,-2,2,4,18.151212692260742
BAAI/bge-m3,en,49,marker_pool,-2,-1,1,6.985333442687988
BAAI/bge-m3,en,49,marker_pool,-1,0,1,16.733125686645508
BAAI/bge-m3,en,49,marker_pool,0,1,1,19.38159942626953
BAAI/bge-m3,en,49,marker_pool,1,2,1,4.997084140777588
BAAI/bge-m3,en,49,marker_pool,-2,0,2,17.558454513549805
BAAI/bge-m3,en,49,marker_pool,-1,1,2,16.258075714111328
BAAI/bge-m3,en,49,marker_pool,0,2,2,20.269790649414062
BAAI/bge-m3,en,49,marker_pool,-2,2,4,18.186458587646484
BAAI/bge-m3,en,50,marker_pool,-2,-1,1,8.399466514587402
BAAI/bge-m3,en,50,marker_pool,-1,0,1,17.874635696411133
BAAI/bge-m3,en,50,marker_pool,0,1,1,20.26641845703125
BAAI/bge-m3,en,50,marker_pool,1,2,1,6.909749507904053
BAAI/bge-m3,en,50,marker_pool,-2,0,2,18.815847396850586
BAAI/bge-m3,en,50,marker_pool,-1,1,2,16.960954666137695
BAAI/bge-m3,en,50,marker_pool,0,2,2,21.607528686523438
BAAI/bge-m3,en,50,marker_pool,-2,2,4,19.198509216308594
BAAI/bge-m3,en,51,marker_pool,-2,-1,1,8.135643005371094
BAAI/bge-m3,en,51,marker_pool,-1,0,1,16.695524215698242
BAAI/bge-m3,en,51,marker_pool,0,1,1,18.830455780029297
BAAI/bge-m3,en,51,marker_pool,1,2,1,5.608957767486572
BAAI/bge-m3,en,51,marker_pool,-2,0,2,17.811107635498047
BAAI/bge-m3,en,51,marker_pool,-1,1,2,15.464072227478027
BAAI/bge-m3,en,51,marker_pool,0,2,2,19.993738174438477
BAAI/bge-m3,en,51,marker_pool,-2,2,4,18.523937225341797
BAAI/bge-m3,en,52,marker_pool,-2,-1,1,6.691775321960449
BAAI/bge-m3,en,52,marker_pool,-1,0,1,14.647686958312988
BAAI/bge-m3,en,52,marker_pool,0,1,1,18.664093017578125
BAAI/bge-m3,en,52,marker_pool,1,2,1,5.192618370056152
BAAI/bge-m3,en,52,marker_pool,-2,0,2,15.765447616577148
BAAI/bge-m3,en,52,marker_pool,-1,1,2,15.366992950439453
BAAI/bge-m3,en,52,marker_pool,0,2,2,19.78125762939453
BAAI/bge-m3,en,52,marker_pool,-2,2,4,17.752927780151367
BAAI/bge-m3,en,53,marker_pool,-2,-1,1,10.320812225341797
BAAI/bge-m3,en,53,marker_pool,-1,0,1,18.359567642211914
BAAI/bge-m3,en,53,marker_pool,0,1,1,21.787851333618164
BAAI/bge-m3,en,53,marker_pool,1,2,1,6.7673773765563965
