model,feature,train_languages,test_languages,accuracy,macro_f1,chance,n_train,n_test
xlm-roberta-base,ab_delta_only,"en,es,fr,ru,zh,ar",de,0.84375,0.8402311757821891,0.16666666666666666,3456,576
xlm-roberta-base,ba_delta_only,"en,es,fr,ru,zh,ar",de,0.8003472222222222,0.7841323809124686,0.16666666666666666,3456,576
xlm-roberta-base,commutator_delta,"en,es,fr,ru,zh,ar",de,0.7725694444444444,0.7472265413873346,0.16666666666666666,3456,576
xlm-roberta-base,source_only,"en,es,fr,de,zh,ar",ru,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
xlm-roberta-base,ab_endpoint_only,"en,es,fr,de,zh,ar",ru,0.3506944444444444,0.2521436213757579,0.16666666666666666,3456,576
xlm-roberta-base,ba_endpoint_only,"en,es,fr,de,zh,ar",ru,0.3090277777777778,0.2609080862362387,0.16666666666666666,3456,576
xlm-roberta-base,ab_delta_only,"en,es,fr,de,zh,ar",ru,0.453125,0.43493303533684663,0.16666666666666666,3456,576
xlm-roberta-base,ba_delta_only,"en,es,fr,de,zh,ar",ru,0.4479166666666667,0.4085771147703238,0.16666666666666666,3456,576
xlm-roberta-base,commutator_delta,"en,es,fr,de,zh,ar",ru,0.3246527777777778,0.27699730317715304,0.16666666666666666,3456,576
xlm-roberta-base,source_only,"en,es,fr,de,ru,ar",zh,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
xlm-roberta-base,ab_endpoint_only,"en,es,fr,de,ru,ar",zh,0.4791666666666667,0.37727653522057564,0.16666666666666666,3456,576
xlm-roberta-base,ba_endpoint_only,"en,es,fr,de,ru,ar",zh,0.59375,0.5654312857152614,0.16666666666666666,3456,576
xlm-roberta-base,ab_delta_only,"en,es,fr,de,ru,ar",zh,0.8645833333333334,0.8653772632132452,0.16666666666666666,3456,576
xlm-roberta-base,ba_delta_only,"en,es,fr,de,ru,ar",zh,0.8090277777777778,0.7677301055467023,0.16666666666666666,3456,576
xlm-roberta-base,commutator_delta,"en,es,fr,de,ru,ar",zh,0.3524305555555556,0.3426519977685716,0.16666666666666666,3456,576
xlm-roberta-base,source_only,"en,es,fr,de,ru,zh",ar,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
xlm-roberta-base,ab_endpoint_only,"en,es,fr,de,ru,zh",ar,0.17881944444444445,0.07710617268052018,0.16666666666666666,3456,576
xlm-roberta-base,ba_endpoint_only,"en,es,fr,de,ru,zh",ar,0.2170138888888889,0.1484606684190856,0.16666666666666666,3456,576
xlm-roberta-base,ab_delta_only,"en,es,fr,de,ru,zh",ar,0.3020833333333333,0.20032998160576354,0.16666666666666666,3456,576
xlm-roberta-base,ba_delta_only,"en,es,fr,de,ru,zh",ar,0.375,0.32412539824555464,0.16666666666666666,3456,576
xlm-roberta-base,commutator_delta,"en,es,fr,de,ru,zh",ar,0.15625,0.09869282420553954,0.16666666666666666,3456,576
