model,language,template_id,triple,relative_signed_permutation_norm,null_mean,null_std,ratio_to_null_mean,null_percentile_smaller_is_better,p_smaller_or_equal_null
xlm-roberta-base,en,19,NQM,0.3964911103248596,0.8136365508079528,0.45185979897377704,0.4873073977940776,19.29,0.3859228154369126
xlm-roberta-base,en,19,NQT,0.5555535554885864,0.8803181150436401,0.436293264827583,0.6310827256581161,30.2,0.6040791841631674
xlm-roberta-base,en,19,NMT,0.6470274925231934,0.8046166581988334,0.36444356499250863,0.8041437943514446,19.43,0.2989402119576085
xlm-roberta-base,en,19,QMT,0.40993261337280273,0.8624569319784642,0.5689745355280045,0.47530792341357586,34.53,0.594881023795241
xlm-roberta-base,en,20,NQM,0.43463581800460815,0.9732435882925987,0.6215485989280692,0.4465848254563496,19.95,0.39912017596480703
xlm-roberta-base,en,20,NQT,0.7195131778717041,0.9522533822059631,0.3080390345956489,0.7555900470567453,30.2,0.6040791841631674
xlm-roberta-base,en,20,NMT,0.7235791087150574,0.9703086093902588,0.42548621910839657,0.7457205900388828,20.080000000000002,0.40171965606878624
xlm-roberta-base,en,20,QMT,0.41709426045417786,0.8435764160215855,0.5232547494605269,0.49443565814790486,29.97,0.5994801039792041
xlm-roberta-base,en,21,NQM,0.5933007597923279,0.893434810256958,0.3581678151037393,0.6640672077921683,15.16,0.3033393321335733
xlm-roberta-base,en,21,NQT,0.5015901327133179,0.7539845417261124,0.3404125767330671,0.6652525416029776,30.57,0.6114777044591082
xlm-roberta-base,en,21,NMT,0.6782112121582031,0.8646017169117928,0.38606365629902667,0.7844203855850199,29.64,0.4973005398920216
xlm-roberta-base,en,21,QMT,0.46848538517951965,1.018192444729805,0.6957717651361895,0.4601147726090034,29.96,0.5992801439712058
xlm-roberta-base,en,22,NQM,0.3686574399471283,0.8530402482926845,0.5334056352407898,0.43216886973920016,4.89,0.09798040391921616
xlm-roberta-base,en,22,NQT,0.6080219745635986,1.008780036497116,0.4968679291216108,0.6027299833116138,30.02,0.6004799040191962
xlm-roberta-base,en,22,NMT,0.8137421011924744,1.1139106101036071,0.5112898460644374,0.730527291697182,19.78,0.3957208558288342
xlm-roberta-base,en,22,QMT,0.4635936915874481,0.9494598022401333,0.5807340042962227,0.48827100472623247,29.37,0.5874825034993001
xlm-roberta-base,en,23,NQM,0.41766539216041565,0.7567941897332668,0.3780994677854988,0.5518876833701254,10.33,0.20675864827034593
xlm-roberta-base,en,23,NQT,0.5288458466529846,0.7131516606450081,0.2605938402778954,0.7415615441096075,29.59,0.591881623675265
xlm-roberta-base,en,23,NMT,0.4949660003185272,0.6943730209231377,0.2905621700406564,0.7128243543503164,5.3,0.10617876424715057
xlm-roberta-base,en,23,QMT,0.31541189551353455,0.7589666490316391,0.5478179869016084,0.4155807055758656,15.84,0.3169366126774645
xlm-roberta-base,en,24,NQM,0.45893803238868713,0.7737967165470123,0.3693430065048905,0.5930989658835172,20.28,0.40571885622875425
xlm-roberta-base,en,24,NQT,0.49600404500961304,0.7559470190048218,0.3493468591923046,0.656135989082845,30.400000000000002,0.6080783843231353
xlm-roberta-base,en,24,NMT,0.6359371542930603,0.7966625380754471,0.3595191664271866,0.79825161081195,19.92,0.39852029594081184
xlm-roberta-base,en,24,QMT,0.4218367040157318,0.8307667792737484,0.5285798173833788,0.5077679013404837,29.97,0.5994801039792041
xlm-roberta-base,en,25,NQM,0.2905651032924652,0.7469335614740849,0.5198917498704252,0.38901064067685154,19.87,0.39752049590081984
xlm-roberta-base,en,25,NQT,0.5107311010360718,0.8540093792438507,0.4251823667977484,0.5980392176578677,30.26,0.6052789442111578
xlm-roberta-base,en,25,NMT,0.5117582082748413,0.7370891228437424,0.2968606696321547,0.6942962423590615,19.7,0.394121175764847
xlm-roberta-base,en,25,QMT,0.3417355716228485,0.7200272693753242,0.4679008883787714,0.4746147627420476,55.46,0.6044791041791642
xlm-roberta-base,en,26,NQM,0.39973369240760803,0.7475972273051739,0.3836262372198879,0.5346912452417371,14.75,0.29514097180563886
xlm-roberta-base,en,26,NQT,0.3876170814037323,0.6709019009888172,0.35392343468827175,0.5777552289416087,30.47,0.6094781043791242
xlm-roberta-base,en,26,NMT,0.49058687686920166,0.6854339259266853,0.298150269770412,0.7157318281338756,20.45,0.4091181763647271
xlm-roberta-base,en,26,QMT,0.36519235372543335,0.8055431340694428,0.5471124931686304,0.4533492227537231,30.240000000000002,0.6048790241951609
xlm-roberta-base,en,27,NQM,0.3220495283603668,0.9857587345957756,0.7658300595076665,0.3267021808253123,19.86,0.39732053589282146
xlm-roberta-base,en,27,NQT,0.6421723365783691,0.994458299446106,0.43335629677068765,0.6457508946683848,30.04,0.6008798240351929
xlm-roberta-base,en,27,NMT,0.5997762680053711,0.7861173153281212,0.33896155663739846,0.7629602558166075,19.98,0.3997200559888022
xlm-roberta-base,en,27,QMT,0.4815892279148102,0.7815591143250465,0.36665441828103873,0.616190405929939,29.94,0.598880223955209
xlm-roberta-base,en,28,NQM,0.35933366417884827,0.7802184737384319,0.48751016237584194,0.4605551858527952,20.07,0.40151969606078786
xlm-roberta-base,en,28,NQT,0.5855970978736877,0.9079807537794113,0.4133323295836475,0.6449443949505897,20.22,0.40451909618076387
xlm-roberta-base,en,28,NMT,0.42938846349716187,0.5739564698457718,0.24768960158956688,0.7481202600813874,30.11,0.498500299940012
xlm-roberta-base,en,28,QMT,0.35381177067756653,0.6999705384969711,0.42728614333155074,0.5054666606923086,29.8,0.5960807838432314
xlm-roberta-base,en,29,NQM,0.43504947423934937,1.057552513360977,0.7040845994303776,0.41137387386685864,20.16,0.40331933613277343
xlm-roberta-base,en,29,NQT,0.6924057006835938,1.0964831907272339,0.529092301018705,0.6314786277970478,30.01,0.6002799440111978
xlm-roberta-base,en,29,NMT,0.8309889435768127,1.093579895567894,0.5190710983094315,0.7598794993798984,40.300000000000004,0.6044791041791642
xlm-roberta-base,en,29,QMT,0.5431630611419678,1.0770065009117127,0.6631606707633975,0.5043266319020938,29.68,0.5936812637472505
xlm-roberta-base,en,30,NQM,0.40796053409576416,0.8009331591129303,0.3883324563147989,0.5093565292603063,19.76,0.39532093581283745
xlm-roberta-base,en,30,NQT,0.5696263313293457,0.860805010175705,0.38654747941805107,0.661736774989743,30.55,0.6110777844431113
xlm-roberta-base,en,30,NMT,0.5465676784515381,0.7796412714838982,0.3375421993417338,0.7010502117346225,19.92,0.39852029594081184
xlm-roberta-base,en,30,QMT,0.3268130123615265,0.7629065289080142,0.5275374229246359,0.42837883800638293,49.69,0.5922815436912617
xlm-roberta-base,en,31,NQM,0.47345808148384094,0.9259502196490764,0.5067056994447493,0.5113213123517205,19.95,0.39912017596480703
xlm-roberta-base,en,31,NQT,0.580834150314331,0.9525744727134705,0.4502615175033145,0.6097519584575654,29.64,0.592881423715257
xlm-roberta-base,en,31,NMT,0.7141596078872681,0.9278791671514511,0.42184759253281273,0.7696687598655086,20.31,0.40631873625274945
