model,feature,train_languages,test_languages,accuracy,macro_f1,chance,n_train,n_test
bert-base-multilingual-cased,commutator_delta,"en,es,de,ru,zh,ar",fr,0.6354166666666666,0.597696897031155,0.16666666666666666,1728,288
bert-base-multilingual-cased,source_only,"en,es,fr,ru,zh,ar",de,0.16666666666666666,0.047619047619047616,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_endpoint_only,"en,es,fr,ru,zh,ar",de,0.8020833333333334,0.7936396560613814,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_endpoint_only,"en,es,fr,ru,zh,ar",de,0.7430555555555556,0.7252409340565903,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_delta_only,"en,es,fr,ru,zh,ar",de,0.9131944444444444,0.9145163339004343,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_delta_only,"en,es,fr,ru,zh,ar",de,0.8125,0.7692634293789874,0.16666666666666666,1728,288
bert-base-multilingual-cased,commutator_delta,"en,es,fr,ru,zh,ar",de,0.5902777777777778,0.5233141868693317,0.16666666666666666,1728,288
bert-base-multilingual-cased,source_only,"en,es,fr,de,zh,ar",ru,0.16666666666666666,0.047619047619047616,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_endpoint_only,"en,es,fr,de,zh,ar",ru,0.3784722222222222,0.2934717248024362,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_endpoint_only,"en,es,fr,de,zh,ar",ru,0.34375,0.26174196174196174,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_delta_only,"en,es,fr,de,zh,ar",ru,0.4583333333333333,0.3862829285858072,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_delta_only,"en,es,fr,de,zh,ar",ru,0.4965277777777778,0.4602338856033088,0.16666666666666666,1728,288
bert-base-multilingual-cased,commutator_delta,"en,es,fr,de,zh,ar",ru,0.2604166666666667,0.19906321018973627,0.16666666666666666,1728,288
bert-base-multilingual-cased,source_only,"en,es,fr,de,ru,ar",zh,0.16666666666666666,0.047619047619047616,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_endpoint_only,"en,es,fr,de,ru,ar",zh,0.8090277777777778,0.7944030260957122,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_endpoint_only,"en,es,fr,de,ru,ar",zh,0.6527777777777778,0.599144148012815,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_delta_only,"en,es,fr,de,ru,ar",zh,0.8090277777777778,0.7992215239953183,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_delta_only,"en,es,fr,de,ru,ar",zh,0.7222222222222222,0.6671195155658062,0.16666666666666666,1728,288
bert-base-multilingual-cased,commutator_delta,"en,es,fr,de,ru,ar",zh,0.4409722222222222,0.3985836802960749,0.16666666666666666,1728,288
bert-base-multilingual-cased,source_only,"en,es,fr,de,ru,zh",ar,0.16666666666666666,0.047619047619047616,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_endpoint_only,"en,es,fr,de,ru,zh",ar,0.3611111111111111,0.24362047440699128,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_endpoint_only,"en,es,fr,de,ru,zh",ar,0.2673611111111111,0.15955029489808925,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_delta_only,"en,es,fr,de,ru,zh",ar,0.3819444444444444,0.33774672025872876,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_delta_only,"en,es,fr,de,ru,zh",ar,0.3993055555555556,0.3292398624835335,0.16666666666666666,1728,288
bert-base-multilingual-cased,commutator_delta,"en,es,fr,de,ru,zh",ar,0.09375,0.052870435715538656,0.16666666666666666,1728,288
