model,kind,label,language_a,language_b,centroid_cosine
bert-base-multilingual-cased,triple_signed,NMT,de,ru,0.1163887158036232
bert-base-multilingual-cased,triple_signed,NMT,de,zh,0.2327944636344909
bert-base-multilingual-cased,triple_signed,NMT,en,es,0.342687726020813
bert-base-multilingual-cased,triple_signed,NMT,en,fr,0.119161769747734
bert-base-multilingual-cased,triple_signed,NMT,en,ru,-0.0486726351082325
bert-base-multilingual-cased,triple_signed,NMT,en,zh,0.3540206253528595
bert-base-multilingual-cased,triple_signed,NMT,es,fr,0.2293205261230468
bert-base-multilingual-cased,triple_signed,NMT,es,ru,0.0552560053765773
bert-base-multilingual-cased,triple_signed,NMT,es,zh,0.2050160020589828
bert-base-multilingual-cased,triple_signed,NMT,fr,ru,-0.1148362606763839
bert-base-multilingual-cased,triple_signed,NMT,fr,zh,0.0465854778885841
bert-base-multilingual-cased,triple_signed,NMT,ru,zh,0.0681061819195747
bert-base-multilingual-cased,triple_signed,NQM,ar,de,0.0203214287757873
bert-base-multilingual-cased,triple_signed,NQM,ar,en,0.0406193621456623
bert-base-multilingual-cased,triple_signed,NQM,ar,es,0.0102597326040267
bert-base-multilingual-cased,triple_signed,NQM,ar,fr,0.003651425242424
bert-base-multilingual-cased,triple_signed,NQM,ar,ru,0.0040734745562076
bert-base-multilingual-cased,triple_signed,NQM,ar,zh,-0.0894182175397872
bert-base-multilingual-cased,triple_signed,NQM,de,en,0.3203085660934448
bert-base-multilingual-cased,triple_signed,NQM,de,es,0.2589374482631683
bert-base-multilingual-cased,triple_signed,NQM,de,fr,0.2675046920776367
bert-base-multilingual-cased,triple_signed,NQM,de,ru,-0.0161015000194311
bert-base-multilingual-cased,triple_signed,NQM,de,zh,0.1379818618297577
bert-base-multilingual-cased,triple_signed,NQM,en,es,0.3817500472068786
bert-base-multilingual-cased,triple_signed,NQM,en,fr,0.2731288969516754
bert-base-multilingual-cased,triple_signed,NQM,en,ru,-0.15931037068367
bert-base-multilingual-cased,triple_signed,NQM,en,zh,0.306991696357727
bert-base-multilingual-cased,triple_signed,NQM,es,fr,0.2191408574581146
bert-base-multilingual-cased,triple_signed,NQM,es,ru,0.0041792597621679
bert-base-multilingual-cased,triple_signed,NQM,es,zh,0.1698584258556366
bert-base-multilingual-cased,triple_signed,NQM,fr,ru,0.0264998897910118
bert-base-multilingual-cased,triple_signed,NQM,fr,zh,0.1045953929424285
bert-base-multilingual-cased,triple_signed,NQM,ru,zh,0.1222495287656784
bert-base-multilingual-cased,triple_signed,NQT,ar,de,0.0956900641322135
bert-base-multilingual-cased,triple_signed,NQT,ar,en,0.0820030942559242
bert-base-multilingual-cased,triple_signed,NQT,ar,es,-0.1622409522533416
bert-base-multilingual-cased,triple_signed,NQT,ar,fr,-0.0342443250119686
bert-base-multilingual-cased,triple_signed,NQT,ar,ru,0.0598194673657417
bert-base-multilingual-cased,triple_signed,NQT,ar,zh,-0.0938992798328399
bert-base-multilingual-cased,triple_signed,NQT,de,en,0.4148071408271789
bert-base-multilingual-cased,triple_signed,NQT,de,es,0.180102527141571
bert-base-multilingual-cased,triple_signed,NQT,de,fr,0.1840351223945617
bert-base-multilingual-cased,triple_signed,NQT,de,ru,0.0745380818843841
bert-base-multilingual-cased,triple_signed,NQT,de,zh,0.2705655097961426
bert-base-multilingual-cased,triple_signed,NQT,en,es,0.2799211740493774
bert-base-multilingual-cased,triple_signed,NQT,en,fr,0.1023853570222854
bert-base-multilingual-cased,triple_signed,NQT,en,ru,0.0057870838791131
bert-base-multilingual-cased,triple_signed,NQT,en,zh,0.3016990423202514
bert-base-multilingual-cased,triple_signed,NQT,es,fr,0.2683838903903961
bert-base-multilingual-cased,triple_signed,NQT,es,ru,-0.1442414224147796
bert-base-multilingual-cased,triple_signed,NQT,es,zh,0.1329932808876037
bert-base-multilingual-cased,triple_signed,NQT,fr,ru,-0.0313687175512313
bert-base-multilingual-cased,triple_signed,NQT,fr,zh,0.0654054582118988
bert-base-multilingual-cased,triple_signed,NQT,ru,zh,-0.0423400700092315
bert-base-multilingual-cased,triple_signed,QMT,ar,de,0.0801097080111503
bert-base-multilingual-cased,triple_signed,QMT,ar,en,0.0180972144007682
bert-base-multilingual-cased,triple_signed,QMT,ar,es,-0.2156170606613159
bert-base-multilingual-cased,triple_signed,QMT,ar,fr,-0.0075876303017139
bert-base-multilingual-cased,triple_signed,QMT,ar,ru,0.0691734850406646
bert-base-multilingual-cased,triple_signed,QMT,ar,zh,-0.0267711579799652
bert-base-multilingual-cased,triple_signed,QMT,de,en,0.3878413438796997
bert-base-multilingual-cased,triple_signed,QMT,de,es,0.0341431200504303
bert-base-multilingual-cased,triple_signed,QMT,de,fr,0.3199039101600647
bert-base-multilingual-cased,triple_signed,QMT,de,ru,-0.0216931030154228
bert-base-multilingual-cased,triple_signed,QMT,de,zh,0.146007627248764
bert-base-multilingual-cased,triple_signed,QMT,en,es,0.1900314092636108
bert-base-multilingual-cased,triple_signed,QMT,en,fr,0.256063163280487
bert-base-multilingual-cased,triple_signed,QMT,en,ru,0.00284044444561
bert-base-multilingual-cased,triple_signed,QMT,en,zh,0.2280497550964355
bert-base-multilingual-cased,triple_signed,QMT,es,fr,0.2652802765369415
bert-base-multilingual-cased,triple_signed,QMT,es,ru,0.0245202295482158
bert-base-multilingual-cased,triple_signed,QMT,es,zh,-0.0113419443368911
bert-base-multilingual-cased,triple_signed,QMT,fr,ru,-0.1951751708984375
bert-base-multilingual-cased,triple_signed,QMT,fr,zh,0.0092754047363996
bert-base-multilingual-cased,triple_signed,QMT,ru,zh,-0.0878185033798217
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,ar,de,-0.3422442078590393
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,ar,en,-0.1037204638123512
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,ar,es,-0.1735311299562454
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,ar,fr,-0.2019287198781967
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,ar,ru,0.0298960916697978
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,ar,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,de,en,0.1111696437001228
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,de,es,0.5387892723083496
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,de,fr,0.5855931043624878
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,de,ru,0.3024375736713409
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,de,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,en,es,0.3719369769096374
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,en,fr,0.3526837229728699
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,en,ru,0.1064197868108749
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,en,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,es,fr,0.7529950141906738
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,es,ru,0.55033278465271
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,es,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,fr,ru,0.3950283825397491
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,fr,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,MT_vs_TM,ru,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,de,-0.3013866543769836
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,en,-0.0362857282161712
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,es,-0.3410934805870056
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,fr,-0.4804662764072418
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,ru,-0.1352109611034393
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,en,0.315826952457428
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,es,0.8377472162246704
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,fr,0.7678278684616089
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,ru,0.5754380226135254
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,en,es,0.4295291900634765
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,en,fr,0.2410470843315124
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,en,ru,0.2861744165420532
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,en,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,es,fr,0.8454082012176514
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,es,ru,0.6439306735992432
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,es,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,fr,ru,0.648435115814209
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,fr,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ru,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,de,0.0578366667032241
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,en,-0.0242339149117469
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,es,0.0525324717164039
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,fr,0.0014741756021976
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,ru,0.0329105406999588
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,zh,0.0297189950942993
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,en,0.5017436742782593
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,es,0.7019786834716797
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,fr,0.7206945419311523
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,ru,0.2440832406282425
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,zh,0.5079976916313171
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,en,es,0.7614675760269165
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,en,fr,0.6969870328903198
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,en,ru,0.2746110260486603
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,en,zh,0.8189375996589661
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,es,fr,0.8144533634185791
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,es,ru,0.2342718243598938
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,es,zh,0.7786669135093689
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,fr,ru,0.2827296853065491
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,fr,zh,0.6290038824081421
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ru,zh,0.1882535815238952
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,de,-0.0389424636960029
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,en,-0.1140627264976501
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,es,-0.0197884440422058
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,fr,0.0188633352518081
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,ru,0.1909945756196975
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,zh,-0.0857745707035064
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,en,0.1742185652256012
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,es,0.7360488176345825
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,fr,0.6254400610923767
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,ru,0.2196961641311645
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,zh,0.4867871105670929
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,en,es,0.3689569532871246
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,en,fr,0.5611868500709534
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,en,ru,-0.0827439427375793
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,en,zh,0.3942589163780212
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,es,fr,0.8060346245765686
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,es,ru,0.268948346376419
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,es,zh,0.2674161195755005
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,fr,ru,0.0724163502454757
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,fr,zh,0.3866768479347229
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ru,zh,-0.0696413964033126
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,de,0.1339127421379089
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,en,0.1416027247905731
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,es,0.1525957435369491
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,fr,0.2000501900911331
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,ru,0.2752019464969635
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,zh,0.1702210009098053
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,en,0.4597930014133453
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,es,0.8104829788208008
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,fr,0.6960498690605164
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,ru,0.3367977142333984
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,zh,0.6721486449241638
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,en,es,0.654339075088501
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,en,fr,0.7066401839256287
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,en,ru,0.3670890927314758
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,en,zh,0.6226239800453186
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,es,fr,0.8049153089523315
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,es,ru,0.4085021018981933
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,es,zh,0.7125183343887329
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,fr,ru,0.5588513016700745
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,fr,zh,0.7266209125518799
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ru,zh,0.3765980899333954
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,de,0.1793853193521499
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,en,0.1273356825113296
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,es,0.1627570539712906
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,fr,0.1559452414512634
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,ru,0.2346516251564026
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,zh,0.0398255437612533
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,en,0.8043751120567322
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,es,0.8247356414794922
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,fr,0.8406925201416016
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,ru,0.6729892492294312
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,zh,0.6418029069900513
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,en,es,0.7878554463386536
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,en,fr,0.9173256754875184
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,en,ru,0.6689816117286682
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,en,zh,0.5485650897026062
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,es,fr,0.8744581937789917
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,es,ru,0.6700770854949951
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,es,zh,0.4850339889526367
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,fr,ru,0.7497743964195251
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,fr,zh,0.5441662073135376
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ru,zh,0.3991679549217224
intfloat/multilingual-e5-large,triple_signed,NMT,ar,de,-0.1627167165279388
intfloat/multilingual-e5-large,triple_signed,NMT,ar,en,-0.0915819406509399
intfloat/multilingual-e5-large,triple_signed,NMT,ar,es,-0.1173763796687126
intfloat/multilingual-e5-large,triple_signed,NMT,ar,fr,-0.0158681683242321
intfloat/multilingual-e5-large,triple_signed,NMT,ar,ru,0.0335956737399101
intfloat/multilingual-e5-large,triple_signed,NMT,ar,zh,-0.1278261691331863
intfloat/multilingual-e5-large,triple_signed,NMT,de,en,0.1647775769233703
intfloat/multilingual-e5-large,triple_signed,NMT,de,es,0.7267894148826599
intfloat/multilingual-e5-large,triple_signed,NMT,de,fr,0.5505275130271912
intfloat/multilingual-e5-large,triple_signed,NMT,de,ru,0.2678115963935852
intfloat/multilingual-e5-large,triple_signed,NMT,de,zh,0.3795830607414245
intfloat/multilingual-e5-large,triple_signed,NMT,en,es,0.3593594431877136
intfloat/multilingual-e5-large,triple_signed,NMT,en,fr,0.5251462459564209
intfloat/multilingual-e5-large,triple_signed,NMT,en,ru,-0.1353005915880203
intfloat/multilingual-e5-large,triple_signed,NMT,en,zh,0.474343866109848
intfloat/multilingual-e5-large,triple_signed,NMT,es,fr,0.7664300203323364
intfloat/multilingual-e5-large,triple_signed,NMT,es,ru,0.2753995358943939
intfloat/multilingual-e5-large,triple_signed,NMT,es,zh,0.1718001514673233
intfloat/multilingual-e5-large,triple_signed,NMT,fr,ru,0.0607448518276214
intfloat/multilingual-e5-large,triple_signed,NMT,fr,zh,0.217891663312912
intfloat/multilingual-e5-large,triple_signed,NMT,ru,zh,-0.0960961878299713
intfloat/multilingual-e5-large,triple_signed,NQM,ar,de,-0.0228572711348533
intfloat/multilingual-e5-large,triple_signed,NQM,ar,en,-0.1665209531784057
intfloat/multilingual-e5-large,triple_signed,NQM,ar,es,-0.1028668358922004
intfloat/multilingual-e5-large,triple_signed,NQM,ar,fr,-0.1301380097866058
intfloat/multilingual-e5-large,triple_signed,NQM,ar,ru,-0.0278293304145336
intfloat/multilingual-e5-large,triple_signed,NQM,ar,zh,-0.1554842293262481
intfloat/multilingual-e5-large,triple_signed,NQM,de,en,0.6299329996109009
intfloat/multilingual-e5-large,triple_signed,NQM,de,es,0.5935003161430359
intfloat/multilingual-e5-large,triple_signed,NQM,de,fr,0.7395997047424316
intfloat/multilingual-e5-large,triple_signed,NQM,de,ru,0.4587783515453338
intfloat/multilingual-e5-large,triple_signed,NQM,de,zh,0.4930206537246704
intfloat/multilingual-e5-large,triple_signed,NQM,en,es,0.8736245632171631
intfloat/multilingual-e5-large,triple_signed,NQM,en,fr,0.8514538407325745
intfloat/multilingual-e5-large,triple_signed,NQM,en,ru,0.4207075834274292
intfloat/multilingual-e5-large,triple_signed,NQM,en,zh,0.7513864040374756
intfloat/multilingual-e5-large,triple_signed,NQM,es,fr,0.8779823780059814
intfloat/multilingual-e5-large,triple_signed,NQM,es,ru,0.4104702770709991
intfloat/multilingual-e5-large,triple_signed,NQM,es,zh,0.6672986149787903
intfloat/multilingual-e5-large,triple_signed,NQM,fr,ru,0.554750919342041
intfloat/multilingual-e5-large,triple_signed,NQM,fr,zh,0.6447397470474243
intfloat/multilingual-e5-large,triple_signed,NQM,ru,zh,0.3310545682907104
intfloat/multilingual-e5-large,triple_signed,NQT,ar,de,-0.0309348180890083
intfloat/multilingual-e5-large,triple_signed,NQT,ar,en,-0.1136710047721862
intfloat/multilingual-e5-large,triple_signed,NQT,ar,es,-0.0311538688838481
intfloat/multilingual-e5-large,triple_signed,NQT,ar,fr,-0.0662542432546615
intfloat/multilingual-e5-large,triple_signed,NQT,ar,ru,-0.0163145624101161
intfloat/multilingual-e5-large,triple_signed,NQT,ar,zh,-0.0955129712820053
intfloat/multilingual-e5-large,triple_signed,NQT,de,en,0.6135357618331909
intfloat/multilingual-e5-large,triple_signed,NQT,de,es,0.496181458234787
intfloat/multilingual-e5-large,triple_signed,NQT,de,fr,0.6682835817337036
intfloat/multilingual-e5-large,triple_signed,NQT,de,ru,0.5832726955413818
intfloat/multilingual-e5-large,triple_signed,NQT,de,zh,0.3821519315242767
intfloat/multilingual-e5-large,triple_signed,NQT,en,es,0.833506166934967
intfloat/multilingual-e5-large,triple_signed,NQT,en,fr,0.8718703389167786
intfloat/multilingual-e5-large,triple_signed,NQT,en,ru,0.4747913479804992
intfloat/multilingual-e5-large,triple_signed,NQT,en,zh,0.5161006450653076
intfloat/multilingual-e5-large,triple_signed,NQT,es,fr,0.8205675482749939
intfloat/multilingual-e5-large,triple_signed,NQT,es,ru,0.3851459324359894
intfloat/multilingual-e5-large,triple_signed,NQT,es,zh,0.4636930525302887
intfloat/multilingual-e5-large,triple_signed,NQT,fr,ru,0.4797743856906891
intfloat/multilingual-e5-large,triple_signed,NQT,fr,zh,0.4532492756843567
intfloat/multilingual-e5-large,triple_signed,NQT,ru,zh,0.3077302575111389
intfloat/multilingual-e5-large,triple_signed,QMT,ar,de,0.0040438137948513
intfloat/multilingual-e5-large,triple_signed,QMT,ar,en,-0.0741483271121978
intfloat/multilingual-e5-large,triple_signed,QMT,ar,es,0.0044375024735927
intfloat/multilingual-e5-large,triple_signed,QMT,ar,fr,-0.0163957849144935
intfloat/multilingual-e5-large,triple_signed,QMT,ar,ru,-0.1148671805858612
intfloat/multilingual-e5-large,triple_signed,QMT,ar,zh,-0.0362040325999259
intfloat/multilingual-e5-large,triple_signed,QMT,de,en,0.8433187007904053
intfloat/multilingual-e5-large,triple_signed,QMT,de,es,0.5267072319984436
intfloat/multilingual-e5-large,triple_signed,QMT,de,fr,0.7815582752227783
intfloat/multilingual-e5-large,triple_signed,QMT,de,ru,0.8453968167304993
intfloat/multilingual-e5-large,triple_signed,QMT,de,zh,0.6379470825195312
intfloat/multilingual-e5-large,triple_signed,QMT,en,es,0.564651370048523
intfloat/multilingual-e5-large,triple_signed,QMT,en,fr,0.823875904083252
intfloat/multilingual-e5-large,triple_signed,QMT,en,ru,0.7395340800285339
intfloat/multilingual-e5-large,triple_signed,QMT,en,zh,0.3956333696842193
intfloat/multilingual-e5-large,triple_signed,QMT,es,fr,0.6998318433761597
intfloat/multilingual-e5-large,triple_signed,QMT,es,ru,0.4219036102294922
intfloat/multilingual-e5-large,triple_signed,QMT,es,zh,0.3256194591522217
intfloat/multilingual-e5-large,triple_signed,QMT,fr,ru,0.6825987100601196
intfloat/multilingual-e5-large,triple_signed,QMT,fr,zh,0.4525443911552429
intfloat/multilingual-e5-large,triple_signed,QMT,ru,zh,0.5888943672180176
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,ar,de,0.2271466553211212
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,ar,en,0.2560533881187439
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,ar,es,0.168567419052124
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,ar,fr,-0.0800687074661254
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,ar,ru,0.1090951189398765
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,ar,zh,0.0
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,de,en,0.8225052356719971
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,de,es,0.8105261921882629
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,de,fr,0.4495261609554291
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,de,ru,0.3352701663970947
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,de,zh,0.0
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,en,es,0.8973121643066406
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,en,fr,0.4274025559425354
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,en,ru,0.4281671941280365
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,en,zh,0.0
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,es,fr,0.570169985294342
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,es,ru,0.2962231338024139
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,es,zh,0.0
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,fr,ru,0.1083511859178543
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,fr,zh,0.0
sentence-transformers/LaBSE,pair_commutator,MT_vs_TM,ru,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,de,0.2112935483455658
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,en,0.1782387495040893
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,es,0.2272152006626129
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,fr,-0.011511642485857
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,ru,-0.1003891453146934
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,en,0.8941004276275635
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,es,0.8554679155349731
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,fr,0.6942206025123596
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,ru,0.5294822454452515
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,en,es,0.8785668611526489
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,en,fr,0.6567612290382385
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,en,ru,0.578352689743042
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,en,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,es,fr,0.7404912710189819
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,es,ru,0.4702361226081848
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,es,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,fr,ru,0.2786470353603363
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,fr,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ru,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,de,0.0315208360552787
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,en,0.0453779771924018
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,es,-0.007497776299715
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,fr,0.0580912679433822
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,ru,-0.0009290799498558
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,zh,-0.0034446315839886
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,en,0.7947891354560852
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,es,0.7381235361099243
