model,ridge_alpha,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,affine,QMT,4,0.19422551104824595,0.026892142983545947,-0.003439165781751625,0.020244356454635612,-0.017359337871074073,0.00042298154647105873
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,NQM,4,0.07119256299294265,0.011988378320067591,-0.002369669793264745,-0.0002673681383175935,0.00984582291356912,-0.006410473090904067
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,NQT,4,0.07646713911364574,0.013993237844671403,0.008131682061473567,0.007116672870102378,-0.004818308517950013,-0.0074715006869070216
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,NMT,4,0.10002204074439455,0.014872839869523266,0.002648999870845938,0.0039391095783002025,-0.012642686625325857,0.00623137674135414
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,QMT,4,0.16611295022874448,0.017837655610611694,-0.0047842865213531625,0.01544981846425213,-0.007164404652889823,-0.002294989227793859
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,NQM,4,0.08436146385440808,0.01725757658380695,-0.003498422484761461,-0.004349312965702094,0.014975461141975045,-0.006511837680382445
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,NQT,4,0.09432411444222373,0.020284605961965744,0.014019568158686505,0.006340837926846286,-0.011931007976703153,-0.00568874069733127
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,NMT,4,0.1214827919590254,0.02213420425900608,0.0022960163258004297,0.004398803820970078,-0.0181016754698452,0.011731631486715076
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,QMT,4,0.16380640880340627,0.020452754931295856,-0.004640908734364444,0.01770715313587934,-0.008490676734748142,-0.0033380064121376406
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,NQM,4,0.1221780149141363,0.017559735068584166,0.00235046027448149,-0.004792126487239535,0.01301053634608409,-0.010515754841877549
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,NQT,4,0.14542850182440042,0.03331684989234569,0.006327364358622314,0.02578588752820151,-0.014659344620705258,-0.013790161953243077
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,NMT,4,0.1397241058277612,0.021656906555550397,0.006663345959901954,0.0018898006078453917,-0.01852206558574085,0.008830807566389482
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,QMT,4,0.22402727336328654,0.03035049234112448,-0.007021004079430888,0.02356219126453529,-0.017733156025710975,0.0014886931337646518
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,NQM,4,0.1420051930583364,0.02569822410031878,0.0004133705070012497,-0.0027341780499222225,0.019365430540319344,-0.01666529979068894
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,NQT,4,0.16971387333850954,0.03903203181377384,0.016192834503408388,0.023258709171147925,-0.013771807924606966,-0.023036088479522137
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,NMT,4,0.13587920449946145,0.021230597918725943,0.0021145495131566095,0.0052574939130996725,-0.01790545215855159,0.009900530748124546
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,QMT,4,0.21257329926209184,0.03139855022796778,-0.004722585923709081,0.02416525598501345,-0.01948299306185291,-0.000139725237388449
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,NQM,4,0.06197453445975427,0.00975532960775216,-0.002598852531212421,0.0030733755585997534,0.006371996419163474,-0.006193903905201162
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,NQT,4,0.15154392293679847,0.037425556841978624,0.01070019939635404,0.021314865264910082,-0.028803105775050013,-0.001495210440188209
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,NMT,4,0.1099734551615225,0.016013480921058802,0.005804996589979811,0.0018589288117204683,-0.013872221760468066,0.005180678806950763
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,QMT,4,0.2036056307855085,0.02645706229587628,-0.0065612726864287315,0.0221375993722618,-0.012654050500958748,-0.002593751340167763
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,NQM,4,0.0797347080864193,0.0161845394012914,-0.004780064035001315,0.0045511066995579455,0.010967964028816782,-0.009903610267223802
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,NQT,4,0.17294286484664353,0.045793579189337866,0.01917388080219916,0.02351332077811407,-0.03329151524146679,-0.008259113079859742
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,NMT,4,0.10860262676500629,0.01855808741180015,0.0033478888537296168,0.0039928503290612505,-0.016009077005321573,0.007807742842492171
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,QMT,4,0.18905329607730173,0.026313107413448264,-0.0054536650987310415,0.022106404337599306,-0.012465291576435453,-0.004308195900788018
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,linear,NQM,4,0.11054370326075229,0.01859267302795232,4.3710222845869985e-05,-0.003350731435980481,0.014758660213706098,-0.010800005892640307
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,linear,NQT,4,0.10258889393151262,0.02208188464453625,0.00844363612655201,0.014656961680430644,-0.009659380472285685,-0.010401176933741933
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,linear,NMT,4,0.14086806284803272,0.023193216660059742,0.005719605541888204,0.0014587780395865489,-0.01920123735112029,0.01159292294043386
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,linear,QMT,4,0.20397383273794759,0.025682301447149957,-0.005003629987443942,0.020943315508063096,-0.013964030237905751,-0.0009631664527018477
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,affine,NQM,4,0.11822199108937877,0.0223810452760005,-0.0008777017252361036,-0.003734735153450233,0.01787792652188102,-0.012906290092032957
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,affine,NQT,4,0.11924871221826594,0.026386816732636733,0.014035919150724677,0.013367040386603902,-0.013919266422933993,-0.011262030208908192
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,affine,NMT,4,0.14157466627830617,0.024050931616479938,0.0038519144301517316,0.003506639065285237,-0.019859141912409586,0.012527091913607702
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,affine,QMT,4,0.20137053968987573,0.0277720082272972,-0.003973402424441677,0.022851914610951766,-0.014959897247081638,-0.0030802576387427218
