model,ridge_alpha,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T,mean_relative_jacobi_operator_norm,mean_jacobi_coeff_norm,cells
intfloat/multilingual-e5-large,10.0,es,affine,NQM,4.0,0.0720697126264064,0.0074630877077408,0.0045315264182979,-0.0003021056794955,-0.0051866040056023,0.0028584641857448,,,
intfloat/multilingual-e5-large,10.0,es,affine,NQT,4.0,0.0607658251082874,0.0103549450301215,0.0019565928510906,-0.001058710532664,-0.0078055251875352,0.0064303607633381,,,
intfloat/multilingual-e5-large,10.0,es,affine,NMT,4.0,0.0934597676099473,0.0091112391888117,0.0025895927402357,-0.0002014481687001,-0.0073123291486419,0.0047747198925912,,,
intfloat/multilingual-e5-large,10.0,es,affine,QMT,4.0,0.1219765769365179,0.0154693351169385,-0.0011051989740165,0.0007253115101895,-0.0101617839628037,0.0115883965281859,,,
intfloat/multilingual-e5-large,10.0,fr,linear,NQM,4.0,0.113216638156914,0.0143920023453556,0.0056902326436462,-0.0001951264682035,-0.0123812070364498,0.0046280257077801,,,
intfloat/multilingual-e5-large,10.0,fr,linear,NQT,4.0,0.0781757836161364,0.0156933878498518,0.0023758798931889,-0.0010462153904368,-0.0125183484984418,0.0091013186499205,,,
intfloat/multilingual-e5-large,10.0,fr,linear,NMT,4.0,0.0619066488290736,0.0057351521837832,0.0034881135381289,0.0005140109157354,-0.0044953549408841,0.0005026044670004,,,
intfloat/multilingual-e5-large,10.0,fr,linear,QMT,4.0,0.1327221490300238,0.0178174987186484,-0.0015839473433361,0.001410796990277,-0.0126433393185619,0.0123737623272192,,,
intfloat/multilingual-e5-large,10.0,fr,affine,NQM,4.0,0.1240571286673009,0.0152125159175476,0.0070665352231019,-0.0003931969261714,-0.013033783164386,0.0033838754532806,,,
intfloat/multilingual-e5-large,10.0,fr,affine,NQT,4.0,0.0693316726674991,0.0137785051878079,0.0030895862695076,-0.0017816265848343,-0.0111579491805025,0.0072544909326054,,,
intfloat/multilingual-e5-large,10.0,fr,affine,NMT,4.0,0.0774992842097229,0.0067467780938307,0.0046415085023716,0.0011399250511919,-0.0046961895349734,-0.0007885354773739,,,
intfloat/multilingual-e5-large,10.0,fr,affine,QMT,4.0,0.1414272543138798,0.0196688926515899,-0.0014753035707252,0.0016970617065718,-0.0141742799218651,0.0134498545633278,,,
intfloat/multilingual-e5-large,10.0,de,linear,NQM,4.0,0.1170414018929454,0.0140484560443517,0.0058009474460954,-0.0005756953983182,-0.012010397329931,0.004373449067185,,,
intfloat/multilingual-e5-large,10.0,de,linear,NQT,4.0,0.0450888090746099,0.007453617203501,0.001710345078226,-0.0003448128550763,-0.0066258887389106,0.0029342514623435,,,
intfloat/multilingual-e5-large,10.0,de,linear,NMT,4.0,0.0402841978228763,0.0029635227326383,0.0018747757143786,0.0007741710913495,-0.0015278873690391,-0.0015277114637553,,,
intfloat/multilingual-e5-large,10.0,de,linear,QMT,4.0,0.1174471917532954,0.0147613303671777,9.772670238762553e-05,-0.000456961074538,-0.0110651515140668,0.0097591460818918,,,
intfloat/multilingual-e5-large,10.0,de,affine,NQM,4.0,0.1179258091854757,0.0140109776374558,0.0058290153267056,-0.0006358598978349,-0.0120437880082009,0.0041076668903597,,,
intfloat/multilingual-e5-large,10.0,de,affine,NQT,4.0,0.0420925759898218,0.0070540600384503,0.0015430251036136,-0.0010459799961481,-0.0060856415276477,0.0030413368113884,,,
intfloat/multilingual-e5-large,10.0,de,affine,NMT,4.0,0.0555124131466697,0.0042880315056823,0.0028987211345177,0.0010458057213784,-0.0021611131379133,-0.0020543880783081,,,
intfloat/multilingual-e5-large,10.0,de,affine,QMT,4.0,0.1272005358152685,0.0161129544265638,-0.0002682324177269,-3.7311594280350566e-05,-0.0121156630280137,0.0106190710026421,,,
intfloat/multilingual-e5-large,10.0,ru,linear,NQM,4.0,0.1111451228285131,0.0139287998698586,-0.0001968675755744,0.0014869676916472,-0.0113806127520939,0.0078894416433061,,,
intfloat/multilingual-e5-large,10.0,ru,linear,NQT,4.0,0.0874821772837802,0.0156114608968334,-0.0007283714722089,-0.0001354652542296,-0.0113572398901287,0.0106855948629355,,,
intfloat/multilingual-e5-large,10.0,ru,linear,NMT,4.0,0.0920562412400897,0.0097564619855436,0.0047421819003129,0.0017033413521417,-0.008303678886676,0.0009207640766001,,,
intfloat/multilingual-e5-large,10.0,ru,linear,QMT,4.0,0.1506747274458308,0.0192846267858121,-0.0023552268962233,0.0033049126340993,-0.0140852073275029,0.012531329680349,,,
intfloat/multilingual-e5-large,10.0,ru,affine,NQM,4.0,0.1220340952992333,0.0153732102740199,0.0021248478310675,0.0003852529407265,-0.0131526368176888,0.0076603094413789,,,
intfloat/multilingual-e5-large,10.0,ru,affine,NQT,4.0,0.0875207548693943,0.0151936398188649,0.0021103138183069,-0.0023570024721072,-0.0114704121678414,0.0094481453513361,,,
intfloat/multilingual-e5-large,10.0,ru,affine,NMT,4.0,0.1052746822029082,0.0103402921273935,0.0051900384168256,0.0029423320322378,-0.0083978629432634,-0.0008965058337458,,,
intfloat/multilingual-e5-large,10.0,ru,affine,QMT,4.0,0.1575350353039898,0.0212964685498942,-0.0016628105199098,0.0029568708955944,-0.0157913498321213,0.013880375314013,,,
intfloat/multilingual-e5-large,10.0,zh,linear,NQM,4.0,0.0921542310463042,0.0136162463318042,0.005325959814683,0.0003242981935654,-0.0117895373487384,0.0042353224204428,,,
intfloat/multilingual-e5-large,10.0,zh,linear,NQT,4.0,0.0803041734449199,0.0186256326796234,0.0032639007920616,-0.0015748674511913,-0.0148079310369692,0.0107007530226323,,,
intfloat/multilingual-e5-large,10.0,zh,linear,NMT,4.0,0.0956393521143087,0.0111419788036037,0.0070177327104129,0.000153094435841,-0.008551933861895,0.001317614731491,,,
intfloat/multilingual-e5-large,10.0,zh,linear,QMT,4.0,0.1458149037960147,0.0209000100274537,-0.0015439782479895,0.0029666082251444,-0.0153451073669883,0.0137896144199722,,,
intfloat/multilingual-e5-large,10.0,zh,affine,NQM,4.0,0.0983193018649573,0.0140349843918595,0.0061020398152356,-0.0005121929981429,-0.0120811455166749,0.0036782439166804,,,
intfloat/multilingual-e5-large,10.0,zh,affine,NQT,4.0,0.0686083928299019,0.0156140900562047,0.0037681768750512,-0.0031892353851542,-0.0119474208509045,0.0087572006937749,,,
intfloat/multilingual-e5-large,10.0,zh,affine,NMT,4.0,0.1089600638553186,0.011840724073674,0.0085303292723714,0.0008269472042623,-0.0081428893634505,-0.000667637798341,,,
intfloat/multilingual-e5-large,10.0,zh,affine,QMT,4.0,0.1510820069346268,0.0217606340561342,-0.0012378476430635,0.0032109230630194,-0.0161069498615224,0.0142214298500298,,,
intfloat/multilingual-e5-large,10.0,ar,linear,NQM,4.0,0.082506136129723,0.0078083609576759,0.0007453206863265,0.0028546931154479,-0.0063295785777464,0.0034931590522962,,,
intfloat/multilingual-e5-large,10.0,ar,linear,NQT,4.0,0.0647144430188485,0.0103458502252001,0.001811747150131,0.0004701800149549,-0.0078287957219613,0.0064994674738475,,,
intfloat/multilingual-e5-large,10.0,ar,linear,NMT,4.0,0.1314954321360559,0.0123235166992498,0.0086550265635664,0.0017519661368966,-0.0064194106470043,-0.0057167613751969,,,
intfloat/multilingual-e5-large,10.0,ar,linear,QMT,4.0,0.1163562204066093,0.0117788781308106,-0.0008711971850281,0.0047751181353886,-0.0091775081730695,0.0055636836728568,,,
intfloat/multilingual-e5-large,10.0,ar,affine,NQM,4.0,0.0779728888958822,0.0077577546407373,0.0006530767519153,0.0024508465871966,-0.0066045177114234,0.0031827573937561,,,
intfloat/multilingual-e5-large,10.0,ar,affine,NQT,4.0,0.0542187073465278,0.0081759579934465,0.0026112539321145,-0.0013256777412043,-0.0059698986339302,0.004757155751044,,,
intfloat/multilingual-e5-large,10.0,ar,affine,NMT,4.0,0.1444269149390213,0.0140226571188583,0.0098341823575957,0.0025450275105863,-0.0065004113232357,-0.0071548066102255,,,
intfloat/multilingual-e5-large,10.0,ar,affine,QMT,4.0,0.1222262252090456,0.0125805922730533,-0.0006708189749418,0.005070556767149,-0.0099784191506081,0.0057045516186256,,,
intfloat/multilingual-e5-large,100.0,en,linear,NQM,4.0,0.0768421393734554,0.0325666509428595,0.0160001251002865,0.0032064779711295,-0.0270353601575559,0.0079618182961641,,,
intfloat/multilingual-e5-large,100.0,en,linear,NQT,4.0,0.0409659419546703,0.0155691234694773,0.0056161782147881,0.0082418698705003,-0.0116019025871901,-0.002885062436527,,,
intfloat/multilingual-e5-large,100.0,en,linear,NMT,4.0,0.0261327434314439,0.0087253162915913,-0.0062331245834838,0.0001757947496414,-0.0003337885923478,0.006094012118194,,,
intfloat/multilingual-e5-large,100.0,en,linear,QMT,4.0,0.065740792136128,0.0276724423103616,0.0021820479552815,-0.0036769563191791,-0.0183539683011136,0.020263626772365,,,
intfloat/multilingual-e5-large,100.0,en,affine,NQM,4.0,0.0941551136702947,0.0389747642589583,0.0277935890394415,-0.0020116441296268,-0.0272265820129913,0.0011023507307577,,,
intfloat/multilingual-e5-large,100.0,en,affine,NQT,4.0,0.0523533581531984,0.0240821952997526,0.0172163621594449,0.0031974222402994,-0.0062630771277404,-0.0153003058910425,,,
intfloat/multilingual-e5-large,100.0,en,affine,NMT,4.0,0.0462818164335163,0.018422047517873,-0.0083855742070962,-0.0007082854698796,-0.0061274457112168,0.0151989052473295,,,
intfloat/multilingual-e5-large,100.0,en,affine,QMT,4.0,0.1064854858874301,0.0466243176780533,-0.0012002466204964,-0.0051078623622053,-0.0290768037610911,0.0360670990255909,,,
intfloat/multilingual-e5-large,100.0,es,linear,NQM,4.0,0.0650327490708384,0.0265471886517808,0.0165208439230669,0.0017537633081987,-0.0205026406817486,0.0028949923517736,,,
intfloat/multilingual-e5-large,100.0,es,linear,NQT,4.0,0.0533201309976945,0.0211519254825414,0.0129561343304035,0.0076279484208249,-0.0099340039202852,-0.0110757619978273,,,
intfloat/multilingual-e5-large,100.0,es,linear,NMT,4.0,0.0118200881720405,0.0013463477567692,-0.0003468489715864,-0.0001377254935523,-0.0012233258370414,0.0004205397221662,,,
intfloat/multilingual-e5-large,100.0,es,linear,QMT,4.0,0.0517996675043867,0.0221406733695959,0.0050254061555476,-0.0063458052571742,-0.0141659677922831,0.0149669910929663,,,
intfloat/multilingual-e5-large,100.0,es,affine,NQM,4.0,0.0894151036104626,0.0367106253968514,0.028502130609226,-0.0042327424440893,-0.0226644949684702,-0.0019243510565286,,,
intfloat/multilingual-e5-large,100.0,es,affine,NQT,4.0,0.0672524409703519,0.0300265805864309,0.0224264456896451,0.0021008552483558,-0.0075090573256346,-0.0183807111056296,,,
intfloat/multilingual-e5-large,100.0,es,affine,NMT,4.0,0.0354070082540378,0.0152215264857752,-0.0050703391201022,-0.0010141712727008,-0.0070701515880584,0.0124487325827098,,,
intfloat/multilingual-e5-large,100.0,es,affine,QMT,4.0,0.0855468543985687,0.040309216312164,0.0016241845973266,-0.0072529001359563,-0.0250886372574103,0.0306618763985272,,,
intfloat/multilingual-e5-large,100.0,fr,linear,NQM,4.0,0.0725060012727907,0.0302223122949471,0.017639214712333,0.0011787136817209,-0.0239764230603534,0.0050978462190417,,,
intfloat/multilingual-e5-large,100.0,fr,linear,NQT,4.0,0.0448589447033201,0.0177473443019682,0.0072200991625504,0.0097674319732503,-0.0106661185847677,-0.0073259528280724,,,
intfloat/multilingual-e5-large,100.0,fr,linear,NMT,4.0,0.0243414368924463,0.0070005543583659,-0.0060785001179665,0.001134305997893,0.002470642616587,0.0021607574145576,,,
intfloat/multilingual-e5-large,100.0,fr,linear,QMT,4.0,0.0541055742851062,0.0221621112777588,0.0041728617137233,-0.0063694706496941,-0.0132916894068018,0.0160158433359504,,,
intfloat/multilingual-e5-large,100.0,fr,affine,NQM,4.0,0.0930712252349733,0.0390464719886232,0.0291759194880829,-0.0033862002942106,-0.0257146896862676,-0.0008252749176443,,,
intfloat/multilingual-e5-large,100.0,fr,affine,NQT,4.0,0.0604172427087843,0.0283655625340178,0.0193794002194595,0.0049220738898624,-0.007516074003275,-0.0186634885593587,,,
intfloat/multilingual-e5-large,100.0,fr,affine,NMT,4.0,0.04187525236935,0.0165794813902468,-0.007596192487897,-3.072543505750402e-05,-0.0060668579286272,0.0134301658097677,,,
intfloat/multilingual-e5-large,100.0,fr,affine,QMT,4.0,0.0974075691001395,0.0437544670353012,0.0007050074304412,-0.0068417905510085,-0.0270191551343894,0.0337210840268549,,,
intfloat/multilingual-e5-large,100.0,de,linear,NQM,4.0,0.0684951813101605,0.0302374792377204,0.0133456137288842,0.005420927406269,-0.025617944211384,0.0071087428768644,,,
intfloat/multilingual-e5-large,100.0,de,linear,NQT,4.0,0.0409124832757046,0.0178923429502298,0.0067526671676543,0.0097100141617205,-0.0036980684760023,-0.012906484296566,,,
intfloat/multilingual-e5-large,100.0,de,linear,NMT,4.0,0.0176796808696735,0.0055771730652605,-0.003132548843442,7.151816062977122e-05,0.0043938889205196,-0.0014073458885975,,,
intfloat/multilingual-e5-large,100.0,de,linear,QMT,4.0,0.0649096501121901,0.0284116241560041,0.0034205367361811,-0.0038738192771258,-0.0193616387225027,0.0201405259565366,,,
intfloat/multilingual-e5-large,100.0,de,affine,NQM,4.0,0.0812881648779439,0.0355190469750301,0.0249589674475635,0.0007010481592826,-0.0252531906685584,-0.0006614639080571,,,
intfloat/multilingual-e5-large,100.0,de,affine,NQT,4.0,0.049890739958345,0.02585532457569,0.0157267128254351,0.0060021630885919,-0.0031910472014516,-0.0193638727695837,,,
intfloat/multilingual-e5-large,100.0,de,affine,NMT,4.0,0.0375085058254118,0.0152420170739042,-0.006635445756065,-0.0008552047183091,-0.0051086176178349,0.0127067145645141,,,
intfloat/multilingual-e5-large,100.0,de,affine,QMT,4.0,0.1011522153635935,0.0458825298670698,0.0001271218714053,-0.0052250260080161,-0.0292225642866048,0.0349847284791973,,,
intfloat/multilingual-e5-large,100.0,ru,linear,NQM,4.0,0.0763596786216866,0.0361097489991812,0.0131549153580281,0.0021565763199822,-0.0305633625569645,0.0138597338536717,,,
intfloat/multilingual-e5-large,100.0,ru,linear,NQT,4.0,0.0383829819423277,0.0153998773587302,0.0074060748838818,0.0074066309803763,-0.0073083534176205,-0.0086044212659511,,,
intfloat/multilingual-e5-large,100.0,ru,linear,NMT,4.0,0.0240497537990402,0.0081470239043063,-0.0036158271884329,-0.0001836939745489,0.0066455159531286,-0.003017145419292,,,
intfloat/multilingual-e5-large,100.0,ru,linear,QMT,4.0,0.0628690880871937,0.0280941468640734,0.002811197675231,-0.0057672042176852,-0.0181664270049963,0.0204474580580217,,,
intfloat/multilingual-e5-large,100.0,ru,affine,NQM,4.0,0.1040709897991673,0.0468464514351969,0.0275717048255472,-0.0028567928806786,-0.0364642007957675,0.0098281178180776,,,
intfloat/multilingual-e5-large,100.0,ru,affine,NQT,4.0,0.0682889227585207,0.0317848848276293,0.0233927643666049,2.3457792842906944e-05,-0.0042659897935021,-0.0210916632726736,,,
intfloat/multilingual-e5-large,100.0,ru,affine,NMT,4.0,0.0228911001915762,0.0088925600520372,-0.0042876834839145,-0.0009179438080028,-0.0023376860102877,0.0073746862918708,,,
intfloat/multilingual-e5-large,100.0,ru,affine,QMT,4.0,0.1110855059311456,0.0528026067418468,-0.0005393068503723,-0.0047739793762316,-0.0346427863266887,0.0395589547800996,,,
intfloat/multilingual-e5-large,100.0,zh,linear,NQM,4.0,0.081795418774585,0.035990653350369,0.0212140047757495,0.0023269034187154,-0.0286504668349183,0.0043622701179682,,,
intfloat/multilingual-e5-large,100.0,zh,linear,NQT,4.0,0.0500106057035084,0.0215122252894598,0.010581897494071,0.0102124924635958,-0.0115218768799756,-0.0106653941874235,,,
intfloat/multilingual-e5-large,100.0,zh,linear,NMT,4.0,0.0290275186464563,0.0091997172735672,-0.0074591171869085,0.0002646802766009,0.0026251125492429,0.0046941556387194,,,
intfloat/multilingual-e5-large,100.0,zh,linear,QMT,4.0,0.063518808488381,0.0287353333241497,0.0020432180269198,-0.0061314876377334,-0.017261870348809,0.0220448935754675,,,
intfloat/multilingual-e5-large,100.0,zh,affine,NQM,4.0,0.099813888519628,0.0439210417061106,0.0315360765397386,-0.0026251663731953,-0.0304556837308192,0.0003059591982873,,,
intfloat/multilingual-e5-large,100.0,zh,affine,NQT,4.0,0.0617575767406974,0.0305768052940653,0.0209623817706559,0.0054354314621994,-0.0086277687049168,-0.0197873005861497,,,
intfloat/multilingual-e5-large,100.0,zh,affine,NMT,4.0,0.0443358761671042,0.018075861494376,-0.0091855545075223,-0.0007909735147678,-0.00457000779311,0.0148610816168626,,,
intfloat/multilingual-e5-large,100.0,zh,affine,QMT,4.0,0.1025064327067157,0.0491292099130315,-0.0009302259668688,-0.0075098356862934,-0.029320207663392,0.0386877465984995,,,
intfloat/multilingual-e5-large,100.0,ar,linear,NQM,4.0,0.0541043801997159,0.0211569206920544,0.0099196169211533,0.0063700001053152,-0.0175228656852835,0.0012604642562339,,,
intfloat/multilingual-e5-large,100.0,ar,linear,NQT,4.0,0.0448078867261535,0.017122539943827,0.0009473853200962,0.0121961904560348,-0.0119380153898179,-0.001010228734403,,,
intfloat/multilingual-e5-large,100.0,ar,linear,NMT,4.0,0.0313835212431531,0.009036750038235,-0.007024626339945,0.0003559436812873,0.0011294425930838,0.0055601384481298,,,
intfloat/multilingual-e5-large,100.0,ar,linear,QMT,4.0,0.0308166118555025,0.0126065512815198,0.0012579394544406,-0.0035521569267498,-0.0073423616716915,0.0095296710222531,,,
intfloat/multilingual-e5-large,100.0,ar,affine,NQM,4.0,0.0873709682708025,0.0329881697208689,0.0244121339505412,0.0001698242007174,-0.0218613523959343,-0.0037841100242081,,,
intfloat/multilingual-e5-large,100.0,ar,affine,NQT,4.0,0.0606568410530203,0.0258790531237492,0.0174695004664745,0.0059844129767173,-0.008630743436458,-0.0159448741949196,,,
intfloat/multilingual-e5-large,100.0,ar,affine,NMT,4.0,0.0510470323551965,0.018099143867337,-0.0066855856353333,-8.699817747820945e-05,-0.0079104320444706,0.0148424879865242,,,
intfloat/multilingual-e5-large,100.0,ar,affine,QMT,4.0,0.0944307203181489,0.0401082817302392,-0.0018275019229819,-0.0038671046553069,-0.0251145594034369,0.0309780391185413,,,
Qwen/Qwen3-Embedding-0.6B,0.1,en,linear,NQM,4.0,0.0615678231490636,0.0039552767465546,-0.0006736248330214,0.0034518860797806,0.0011900357535709,0.001363356565104,,,
Qwen/Qwen3-Embedding-0.6B,0.1,en,linear,NQT,4.0,0.0521671282182934,0.0032864013855173,0.0029346211864091,-0.0010103700838619,-0.0002659590952862,-0.0010473063602787,,,
Qwen/Qwen3-Embedding-0.6B,0.1,en,linear,NMT,4.0,0.1425498392761659,0.0172146948491071,-0.012584697359905,0.0110509590340443,0.0039801557142306,-7.600016989905631e-05,,,
Qwen/Qwen3-Embedding-0.6B,0.1,en,linear,QMT,4.0,0.0926005594207709,0.005592683273926,-0.0037018844264367,0.0037660579901706,0.0013282703649871,0.0012754069734504,,,
Qwen/Qwen3-Embedding-0.6B,0.1,en,affine,NQM,4.0,0.0597228435092421,0.0038559800765813,-0.0009550959507178,0.0030604001780487,0.0010421429790506,0.0018719676378959,,,
Qwen/Qwen3-Embedding-0.6B,0.1,en,affine,NQT,4.0,0.0209938552825092,0.0014588032305124,0.0011728381095232,0.0001082660644325,3.387181448874803e-05,-0.0008600516226825,,,
Qwen/Qwen3-Embedding-0.6B,0.1,en,affine,NMT,4.0,0.1508369548963993,0.019472846781811,-0.0145967221444928,0.0114611072165149,0.0057994098079249,-0.0010664575357945,,,
Qwen/Qwen3-Embedding-0.6B,0.1,en,affine,QMT,4.0,0.0924212007564927,0.0056405583772501,-0.0038357856072634,0.0030175051403356,0.0026233846330441,0.0010560129627201,,,
Qwen/Qwen3-Embedding-0.6B,0.1,es,linear,NQM,4.0,0.0535931133495572,0.0038271578434838,0.0023329403086995,-0.0021615122963198,0.0008576451512106,0.0019485471671088,,,
Qwen/Qwen3-Embedding-0.6B,0.1,es,linear,NQT,4.0,0.0409755045779266,0.003041804702564,0.001000461365566,-0.0015564570537623,-0.0005115386065789,-0.0023595386409896,,,
Qwen/Qwen3-Embedding-0.6B,0.1,es,linear,NMT,4.0,0.071384257564045,0.0054258147943672,-0.0044375583897928,0.002734232255132,-0.0012151069281325,0.0008916450236241,,,
Qwen/Qwen3-Embedding-0.6B,0.1,es,linear,QMT,4.0,0.049582413306202,0.002250620004335,-0.0021148962050127,0.0004874675493972,-0.0005215824742497,0.0002878047198635,,,
Qwen/Qwen3-Embedding-0.6B,0.1,es,affine,NQM,4.0,0.0638801777019507,0.004579174089956,0.0032852750471854,-0.0021328843640567,0.0015638770939957,0.0017835066399942,,,
Qwen/Qwen3-Embedding-0.6B,0.1,es,affine,NQT,4.0,0.0422223565088743,0.0036401099348519,0.0024804740187984,-0.0012141007913352,-0.0015186279160439,-0.0018213669319949,,,
Qwen/Qwen3-Embedding-0.6B,0.1,es,affine,NMT,4.0,0.0854611312015164,0.0065773336293812,-0.0057688696220621,0.003108881913072,-0.0004947735598187,-0.0002674197653813,,,
Qwen/Qwen3-Embedding-0.6B,0.1,es,affine,QMT,4.0,0.0634725982506749,0.0031021327311275,-0.0027224069988315,0.0004251556587956,-0.001046444588142,0.0009674316533938,,,
Qwen/Qwen3-Embedding-0.6B,0.1,fr,linear,NQM,4.0,0.0623215227069158,0.0039989417345642,0.0028206200038193,-0.0011703928676019,-0.0022613279647783,0.0012458788711876,,,
Qwen/Qwen3-Embedding-0.6B,0.1,fr,linear,NQT,4.0,0.0757072227223569,0.0039810432344974,0.0031673810231645,-0.0015567769590858,0.0007194303098145,-0.0016956615871141,,,
Qwen/Qwen3-Embedding-0.6B,0.1,fr,linear,NMT,4.0,0.1281871274051758,0.0091902828113279,-0.0077962593491107,0.0024949247592524,-0.0009968404831631,0.0040572524952719,,,
Qwen/Qwen3-Embedding-0.6B,0.1,fr,linear,QMT,4.0,0.0673421329929628,0.0052946061100521,-0.0024936070137699,-0.0009989653425566,0.0009190611673257,0.0044690236894162,,,
Qwen/Qwen3-Embedding-0.6B,0.1,fr,affine,NQM,4.0,0.0528497299760606,0.0040653845970051,0.0023811867087436,-0.0013714493941608,-0.0025108213681107,0.0016346878590005,,,
Qwen/Qwen3-Embedding-0.6B,0.1,fr,affine,NQT,4.0,0.1137324801723494,0.0070164706505869,0.0058541150808143,-0.0033473358098076,0.0003352271132485,-0.0019087070938338,,,
Qwen/Qwen3-Embedding-0.6B,0.1,fr,affine,NMT,4.0,0.1692326799739368,0.0153030431905512,-0.0127286792032061,0.0043894084387251,3.5486501447700575e-05,0.007272942382558,,,
Qwen/Qwen3-Embedding-0.6B,0.1,fr,affine,QMT,4.0,0.1085374401333337,0.0109761841869331,-0.0054191368127875,-0.0022435787652513,0.0028748557615643,0.0088210619646437,,,
Qwen/Qwen3-Embedding-0.6B,0.1,de,linear,NQM,4.0,0.0677992190993904,0.0032158182069928,0.0021860305969906,-0.0001631367414013,-0.002204002416085,0.0008237212653219,,,
Qwen/Qwen3-Embedding-0.6B,0.1,de,linear,NQT,4.0,0.0790918835634603,0.0051176268936107,0.003205656009303,0.0009270749021799,-0.0002888339576631,-0.0038692352788213,,,
Qwen/Qwen3-Embedding-0.6B,0.1,de,linear,NMT,4.0,0.0492493974617946,0.0026843728152772,-0.0021242394083204,-8.02906606435388e-05,0.0008669828751028,0.0013911716111356,,,
Qwen/Qwen3-Embedding-0.6B,0.1,de,linear,QMT,4.0,0.0428784119662473,0.0030802669492525,0.0010840159126911,-0.0013026644302267,-0.0008175977600218,0.0024387606001243,,,
Qwen/Qwen3-Embedding-0.6B,0.1,de,affine,NQM,4.0,0.078530845560162,0.0041414286282569,0.0031338080747966,-0.0005892663309184,-0.0024988823224647,0.0008596687519065,,,
Qwen/Qwen3-Embedding-0.6B,0.1,de,affine,NQT,4.0,0.0770057761147103,0.0062181880465696,0.0038011449236226,0.0013479536463314,-0.0006739491625582,-0.0046846529589446,,,
Qwen/Qwen3-Embedding-0.6B,0.1,de,affine,NMT,4.0,0.0656775812672997,0.0045290902171133,-0.0034524514164478,-0.0001958714760764,0.0019699727027339,0.0021619619162145,,,
Qwen/Qwen3-Embedding-0.6B,0.1,de,affine,QMT,4.0,0.0446593780276409,0.0036792415548344,0.0010074223735608,-0.0020148828970571,-0.0002853186098913,0.0028949540207171,,,
Qwen/Qwen3-Embedding-0.6B,0.1,ru,linear,NQM,4.0,0.0986967468477054,0.0087134088548395,0.0070861443971875,-0.0038424943749819,-0.0031329339482692,0.0010630208407255,,,
Qwen/Qwen3-Embedding-0.6B,0.1,ru,linear,NQT,4.0,0.1040342724345643,0.0060800266906381,0.0046212272548134,0.0009757047257525,-0.0003958524548075,-0.0038081864897097,,,
Qwen/Qwen3-Embedding-0.6B,0.1,ru,linear,NMT,4.0,0.1693499877173994,0.0155467508958637,-0.0127786076441375,0.0017055032542021,0.0048251390666516,0.0072261982904295,,,
Qwen/Qwen3-Embedding-0.6B,0.1,ru,linear,QMT,4.0,0.1062976969851785,0.0091947505060246,-0.0035135025541968,-0.0006689951969946,-0.0020861178412158,0.0082097073302676,,,
Qwen/Qwen3-Embedding-0.6B,0.1,ru,affine,NQM,4.0,0.1005043183185044,0.0094326542341007,0.007798495314775,-0.0044533692525432,-0.0026747667199082,0.0010823871858551,,,
Qwen/Qwen3-Embedding-0.6B,0.1,ru,affine,NQT,4.0,0.1237819157549033,0.0077051625152551,0.0065820342996957,0.0002368851319223,-0.0005568205273966,-0.00395982199078,,,
Qwen/Qwen3-Embedding-0.6B,0.1,ru,affine,NMT,4.0,0.1941571376232453,0.0175557663076497,-0.0148155804101865,0.0014189783545128,0.0033759381725211,0.008677156771826,,,
Qwen/Qwen3-Embedding-0.6B,0.1,ru,affine,QMT,4.0,0.1116189859070025,0.0106910284277475,-0.0044614880697306,-0.0011075019819586,-0.0030833752067252,0.0091465539817499,,,
Qwen/Qwen3-Embedding-0.6B,0.1,zh,linear,NQM,4.0,0.0526842341913644,0.0034388343057217,0.0012240647102474,0.0023719137098242,-0.0013058044246366,-0.0017309382210474,,,
Qwen/Qwen3-Embedding-0.6B,0.1,zh,linear,NQT,4.0,0.0473008337719949,0.0026804995483332,-0.0003473495810994,-0.0026008306977246,-0.0002774977521696,-0.0004723354490601,,,
Qwen/Qwen3-Embedding-0.6B,0.1,zh,linear,NMT,4.0,0.0903287913775502,0.0062518238119541,0.0034474793891128,-0.000977208397172,-0.0017665452597123,0.0048088011428258,,,
Qwen/Qwen3-Embedding-0.6B,0.1,zh,linear,QMT,4.0,0.0997333794984949,0.0059049694237402,0.000772546646312,-0.0001737515021592,-0.0001180587953262,0.0058504451207512,,,
Qwen/Qwen3-Embedding-0.6B,0.1,zh,affine,NQM,4.0,0.0558139876885612,0.0039978562656685,0.0005852390813235,0.0033366875295509,-0.0015803526523464,-0.0014175160538764,,,
Qwen/Qwen3-Embedding-0.6B,0.1,zh,affine,NQT,4.0,0.0507283274213431,0.0025107503508462,-0.0010061048391057,-0.0022551582849575,-0.0001672381328886,-0.0004217972186939,,,
Qwen/Qwen3-Embedding-0.6B,0.1,zh,affine,NMT,4.0,0.0838201931503146,0.006929722363402,0.0032389333209073,-0.0033642484145298,-0.0016120811299821,0.0048593610703712,,,
Qwen/Qwen3-Embedding-0.6B,0.1,zh,affine,QMT,4.0,0.0967797904701711,0.0071295597173944,0.0007991520427361,-0.0019166210286791,0.0004421018088294,0.0068061066403296,,,
