model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T,mean_closure_residual_ratio,mean_matrix_commutator_norm,mean_random_subspace_null,mean_empirical_p,cells
bert-base-multilingual-cased,10.0,de,affine,MT_minus_TM,4.0,2.784252173617498,0.9979656052562574,0.999879967145202,8.490461809290535e-05,0.0033222591362126,-0.007263434097599,0.0164518633090463,0.026627279058706,-0.028692853444643,,,,,
bert-base-multilingual-cased,10.0,ru,linear,NQ_minus_QN,4.0,4.012170140198591,0.9855457740126242,0.99987413343063,8.72521490059916e-05,0.0033222591362126,-0.0863864009595019,0.103840818097939,-0.001770013862094,-0.0500675541119868,,,,,
bert-base-multilingual-cased,10.0,ru,linear,NM_minus_MN,4.0,2.718191321221202,0.9975920014447012,0.9998838778910848,8.500707281929463e-05,0.0033222591362126,0.037854607648988,-0.0068703958035151,-0.0295360133414806,-0.0117244768079896,,,,,
bert-base-multilingual-cased,10.0,ru,linear,NT_minus_TN,4.0,2.8911613780884067,0.9990216602428722,0.9998755456688272,8.687978870377223e-05,0.0033222591362126,-0.0177284786711643,0.0179093021600555,0.0020695758695826,-0.00937348999972,,,,,
bert-base-multilingual-cased,10.0,ru,linear,QM_minus_MQ,4.0,3.45340398993476,0.988164910355615,0.999875053650258,8.83403804850301e-05,0.0033222591362126,0.0415347246359878,-0.0910867384496963,0.0381571040462037,0.0185266716535983,,,,,
bert-base-multilingual-cased,10.0,ru,linear,QT_minus_TQ,4.0,3.931881629675453,0.9890128673933194,0.9998806683741452,8.623230733079521e-05,0.0033222591362126,0.0685155187526221,-0.090569993767944,-0.0016022794707663,0.0492754428911009,,,,,
bert-base-multilingual-cased,10.0,ru,linear,MT_minus_TM,4.0,2.8661374149922723,0.9981747913444134,0.99987994221349,8.337737152984283e-05,0.0033222591362126,-0.007420933781071,0.0292561789571525,0.0016613423776911,-0.0220456957688643,,,,,
bert-base-multilingual-cased,10.0,ru,affine,NQ_minus_QN,4.0,3.892346454488766,0.9811026555774912,0.9998755533116188,9.251381859834948e-05,0.0033222591362126,-0.1081590679949049,0.1196317910450438,0.0050781429309641,-0.0500496796038744,,,,,
bert-base-multilingual-cased,10.0,ru,affine,NM_minus_MN,4.0,2.707268738454159,0.997412141248008,0.9998782038494912,8.378807308297862e-05,0.0033222591362126,0.0381066762521865,-0.0092011607429604,-0.0313955021743058,-0.0079321183133757,,,,,
bert-base-multilingual-cased,10.0,ru,affine,NT_minus_TN,4.0,2.8499559652426742,0.9991127902089082,0.9998704416466976,9.453739894037842e-05,0.0033222591362126,-0.0139215979706409,0.0147889608332788,0.0082469283111104,-0.0146040698374869,,,,,
bert-base-multilingual-cased,10.0,ru,affine,QM_minus_MQ,4.0,3.3873570032338365,0.9860117059450544,0.9998736004737624,9.651159341524462e-05,0.0033222591362126,0.0447827864333917,-0.1027888829736677,0.0431997058471379,0.02334816984403,,,,,
bert-base-multilingual-cased,10.0,ru,affine,QT_minus_TQ,4.0,3.796325764867875,0.9870192502590708,0.999879256757595,8.571015522969508e-05,0.0033222591362126,0.0640566954175236,-0.0999069393080942,-0.0103323815634736,0.068744925865269,,,,,
bert-base-multilingual-cased,10.0,ru,affine,MT_minus_TM,4.0,2.8568508970173245,0.997826988962609,0.9998751380828048,8.861703739012743e-05,0.0033222591362126,-0.0036485242225875,0.0310600944756019,0.006686748712935,-0.0313679433133808,,,,,
bert-base-multilingual-cased,10.0,zh,linear,NQ_minus_QN,4.0,3.946118720760514,0.987076877939614,0.9998735977945804,8.627129353285427e-05,0.0033222591362126,-0.0741751825521744,0.1007595804276841,-0.0079545888068405,-0.0488762472038326,,,,,
bert-base-multilingual-cased,10.0,zh,linear,NM_minus_MN,4.0,2.7918594172959645,0.9963846583947056,0.9998728187127434,8.780396708400049e-05,0.0033222591362126,0.0466893703725543,-0.0012439992838257,-0.0392620089783739,-0.0158273519327848,,,,,
bert-base-multilingual-cased,10.0,zh,linear,NT_minus_TN,4.0,2.9153324096556594,0.999597252819465,0.9998845857644152,7.914796793255817e-05,0.0066445182724252,-0.0063761786060914,0.0106089529345317,-0.0017610573742343,-0.0101928445537041,,,,,
bert-base-multilingual-cased,10.0,zh,linear,QM_minus_MQ,4.0,3.5012444904964477,0.9906520282865734,0.9998803283843832,8.827181972119538e-05,0.0033222591362126,0.0519905569209994,-0.0813089269023402,0.0153367152668183,0.0162544843581917,,,,,
bert-base-multilingual-cased,10.0,zh,linear,QT_minus_TQ,4.0,3.855341155136316,0.9869913287852592,0.9998819906339655,7.80690438842734e-05,0.0033222591362126,0.0754381015083384,-0.0994188780277152,0.0023021976444224,0.0457595375728846,,,,,
bert-base-multilingual-cased,10.0,zh,linear,MT_minus_TM,4.0,2.8811412209056617,0.9986180345840152,0.9998837513445608,8.461873705567525e-05,0.0033222591362126,-0.0040950728477826,0.0168741516466313,0.0188186505470564,-0.0241424582899623,,,,,
bert-base-multilingual-cased,10.0,zh,affine,NQ_minus_QN,4.0,3.8645215696297535,0.9843864093407992,0.9998708652230724,0.0001078943357672,0.0033222591362126,-0.0859624960149158,0.1143762667216286,-0.0069784096522572,-0.0512441312104205,,,,,
bert-base-multilingual-cased,10.0,zh,affine,NM_minus_MN,4.0,2.776564625377322,0.9956354450090982,0.9998863969363386,8.191352699584892e-05,0.0033222591362126,0.0512993110251813,-0.0057529002563614,-0.0426138263218333,-0.012819812853658,,,,,
bert-base-multilingual-cased,10.0,zh,affine,NT_minus_TN,4.0,2.8484756437848087,0.9995022707492588,0.9998809345219856,8.147717000237159e-05,0.0066445182724252,0.0025035406664761,0.0082235982420813,0.0020004414695696,-0.0192594460597751,,,,,
bert-base-multilingual-cased,10.0,zh,affine,QM_minus_MQ,4.0,3.4789711342731606,0.9897608032004576,0.999868805829188,0.0001079383726933,0.0033222591362126,0.0538079685424352,-0.0895992606242623,0.0197918334257602,0.0200470361601061,,,,,
bert-base-multilingual-cased,10.0,zh,affine,QT_minus_TQ,4.0,3.745836385926892,0.9868544534162276,0.999879267389595,8.442208743606715e-05,0.0033222591362126,0.0653246294897973,-0.103397665534521,-7.768053436070202e-05,0.0603960839243442,,,,,
bert-base-multilingual-cased,10.0,zh,affine,MT_minus_TM,4.0,2.8556065134375066,0.9978202701168984,0.9998724724648032,8.411018331383212e-05,0.0033222591362126,-0.0026254988191899,0.0197733922463038,0.0246452474473178,-0.0332151394088756,,,,,
bert-base-multilingual-cased,10.0,ar,linear,NQ_minus_QN,4.0,3.7482105247645743,0.988243939126078,0.99987706575985,8.874142842717847e-05,0.0033222591362126,-0.0466513412738077,0.0967118655775354,-0.0303831299819513,-0.0470250954436593,,,,,
bert-base-multilingual-cased,10.0,ar,linear,NM_minus_MN,4.0,2.6037849406551503,0.9961418393819486,0.9998746466675832,8.65689800574554e-05,0.0033222591362126,0.0480297429210561,-0.0045168150066959,-0.0359532859337562,-0.017559990393088,,,,,
bert-base-multilingual-cased,10.0,ar,linear,NT_minus_TN,4.0,2.760986427091943,0.9991188574273644,0.9998790921784536,8.33713684690245e-05,0.0033222591362126,-0.0019326444429114,0.015748043173257,0.0009504792782794,-0.021693362196875,,,,,
bert-base-multilingual-cased,10.0,ar,linear,QM_minus_MQ,4.0,3.448718988161456,0.9884314643436132,0.9998750956260092,8.16900205676013e-05,0.0033222591362126,0.0423802167178347,-0.0879094795826109,0.0396196661376741,0.0123736149076052,,,,,
bert-base-multilingual-cased,10.0,ar,linear,QT_minus_TQ,4.0,3.7033607228374072,0.9882066971499632,0.999869357837186,9.064601708082036e-05,0.0033222591362126,0.0421616587788555,-0.0963256066704021,0.0206106380894552,0.0559708398489971,,,,,
bert-base-multilingual-cased,10.0,ar,linear,MT_minus_TM,4.0,2.740931335004292,0.9982315655222108,0.9998826890009758,8.613055562969265e-05,0.0033222591362126,-0.0067420866119704,0.0242896595841138,0.0105650385662267,-0.0211099930107702,,,,,
bert-base-multilingual-cased,10.0,ar,affine,NQ_minus_QN,4.0,3.646205319244965,0.9876548724718563,0.9998848058964778,8.413498113176373e-05,0.0033222591362126,-0.0518569933404956,0.099540237353902,-0.0278339674980065,-0.0469166712153317,,,,,
bert-base-multilingual-cased,10.0,ar,affine,NM_minus_MN,4.0,2.6009696847852326,0.9956519344694014,0.9998835515587344,7.790148787506997e-05,0.0033222591362126,0.0496817150983889,-0.005748405760321,-0.0398677673288946,-0.0154686464138036,,,,,
bert-base-multilingual-cased,10.0,ar,affine,NT_minus_TN,4.0,2.699957006910538,0.9987978737963216,0.9998785193683628,8.550745874913568e-05,0.0033222591362126,0.010589846403656,0.0128385338787164,0.002908511464226,-0.0314323268258149,,,,,
bert-base-multilingual-cased,10.0,ar,affine,QM_minus_MQ,4.0,3.4305853088628657,0.9880356337909258,0.9998881836095744,7.360347008728983e-05,0.0033222591362126,0.0430701331622385,-0.0928936367602819,0.0387677555509198,0.0172425199779328,,,,,
bert-base-multilingual-cased,10.0,ar,affine,QT_minus_TQ,4.0,3.6049793989405945,0.9901268686521189,0.9998732425016452,8.53392366624098e-05,0.0033222591362126,0.0338138416030609,-0.088431714855146,0.0157027390337511,0.0588477938120022,,,,,
bert-base-multilingual-cased,10.0,ar,affine,MT_minus_TM,4.0,2.7258488442836653,0.997835908780177,0.9998732791500512,9.207992949000648e-05,0.0033222591362126,-0.0008710730815102,0.0235259058224755,0.0163493749442672,-0.0305777391472507,,,,,
bert-base-multilingual-cased,100.0,en,linear,NQ_minus_QN,4.0,1.8927318307165957,0.8804058761683373,0.9998778799297812,8.622991427503585e-05,0.0033222591362126,-0.2262563333102148,0.249160922386885,-0.0119946440018603,-0.0200584355815221,,,,,
bert-base-multilingual-cased,100.0,en,linear,NM_minus_MN,4.0,1.1615730936961814,0.9529091129989712,0.9998775086437436,8.423261130944796e-05,0.0033222591362126,-0.1626162978260018,0.0098754828911039,0.1169338689815403,0.037930418644174,,,,,
bert-base-multilingual-cased,100.0,en,linear,NT_minus_TN,4.0,1.0633354645605813,0.9031631659534042,0.9998811307610954,8.446921956613672e-05,0.0033222591362126,-0.2235553551710936,0.0179100695989608,0.0046460316353824,0.2005959742885768,,,,,
bert-base-multilingual-cased,100.0,en,linear,QM_minus_MQ,4.0,1.8342034626890036,0.8852126705318454,0.999883007184633,8.148512793103627e-05,0.0033222591362126,0.0751384715489819,-0.2432988317179169,0.1405844354722763,0.037970247972395,,,,,
bert-base-multilingual-cased,100.0,en,linear,QT_minus_TQ,4.0,1.8072248866875884,0.8940880347600183,0.9998706265057342,9.08351288926958e-05,0.0033222591362126,0.0570777615547765,-0.2391221159562299,0.0199502256548295,0.1710585047341047,,,,,
bert-base-multilingual-cased,100.0,en,linear,MT_minus_TM,4.0,1.191966599847385,0.9554441682899,0.9998816850180448,8.836254310323154e-05,0.0033222591362126,-0.0441761524141522,0.0101721550114737,-0.1139119322405548,0.1455978870209985,,,,,
bert-base-multilingual-cased,100.0,en,affine,NQ_minus_QN,4.0,1.8161836893124608,0.8326490404680095,0.9998819765045392,8.78211727109929e-05,0.0033222591362126,-0.2769085368317336,0.3122852326492165,-0.0043530087274653,-0.0408519129239076,,,,,
bert-base-multilingual-cased,100.0,en,affine,NM_minus_MN,4.0,1.1349739559266698,0.956291452323825,0.9998841896616932,8.072406520635692e-05,0.0033222591362126,-0.1564761907280298,0.0058404288035787,0.1139110654175351,0.0389299702027168,,,,,
bert-base-multilingual-cased,100.0,en,affine,NT_minus_TN,4.0,1.0023832512890485,0.9172385176745684,0.9998791739633932,8.92982027869511e-05,0.0033222591362126,-0.2044712845769692,0.0127673696710096,0.0070628515562559,0.1844885000779757,,,,,
bert-base-multilingual-cased,100.0,en,affine,QM_minus_MQ,4.0,1.7929252560996856,0.8528479848986238,0.9998742935954866,7.728751046217205e-05,0.0033222591362126,0.0807554563237234,-0.3006022736785456,0.1625229109498537,0.068907767910092,,,,,
bert-base-multilingual-cased,100.0,en,affine,QT_minus_TQ,4.0,1.6908588774367783,0.853529792471291,0.9998844661281444,8.544774720075224e-05,0.0033222591362126,0.0336570623822346,-0.2887103596940176,0.0140702711142218,0.2499576247746809,,,,,
bert-base-multilingual-cased,100.0,en,affine,MT_minus_TM,4.0,1.1569648486205757,0.9610282008905722,0.9998823389775748,8.467770710341222e-05,0.0033222591362126,-0.0375243627445838,0.0111468078418827,-0.1084105945400419,0.1325895680141912,,,,,
bert-base-multilingual-cased,100.0,es,linear,NQ_minus_QN,4.0,1.9221921784235363,0.8887909580455147,0.999873510936948,8.258961509079932e-05,0.0033222591362126,-0.2074696815059493,0.2450509670340294,-0.0156538405888849,-0.0316030794433556,,,,,
bert-base-multilingual-cased,100.0,es,linear,NM_minus_MN,4.0,1.2042922969594363,0.9490164635922996,0.9998828773458346,7.770519640072116e-05,0.0033222591362126,-0.1669788625387332,0.005924608047251,0.1302074972749885,0.0334822417893372,,,,,
bert-base-multilingual-cased,100.0,es,linear,NT_minus_TN,4.0,1.1427926773995172,0.9068648616116358,0.999873741867246,8.385925722817105e-05,0.0033222591362126,-0.2172726278797684,0.0104818582572493,0.0007729718500023,0.2049222697835905,,,,,
bert-base-multilingual-cased,100.0,es,linear,QM_minus_MQ,4.0,1.887440774205216,0.8802685782299485,0.9998741389692418,8.492161217611715e-05,0.0033222591362126,0.0688489755890795,-0.2520485395882445,0.1542355733414174,0.0407982697028555,,,,,
bert-base-multilingual-cased,100.0,es,linear,QT_minus_TQ,4.0,1.769512415301738,0.9016969656084772,0.9998739931649816,8.401507322600646e-05,0.0033222591362126,0.0630299482338919,-0.2263033851285319,0.0109371406484122,0.160924453980424,,,,,
bert-base-multilingual-cased,100.0,es,linear,MT_minus_TM,4.0,1.2565669911437871,0.9420822144113598,0.999888434711978,7.33476285338654e-05,0.0033222591362126,-0.053426254987751,0.0086354627407609,-0.1296544085483268,0.1706837818669121,,,,,
bert-base-multilingual-cased,100.0,es,affine,NQ_minus_QN,4.0,1.8584243848325936,0.8353917018334706,0.9998857048787558,8.188952757868834e-05,0.0033222591362126,-0.2635864380432917,0.3146800078036945,-0.0124720052521527,-0.0497153446985207,,,,,
bert-base-multilingual-cased,100.0,es,affine,NM_minus_MN,4.0,1.1773510839474377,0.9519723755442224,0.9998779967907642,7.966581374035225e-05,0.0033222591362126,-0.1604609112839539,-0.0004701660929811,0.1287253347595776,0.0350493531636733,,,,,
bert-base-multilingual-cased,100.0,es,affine,NT_minus_TN,4.0,1.0874436629341184,0.9192720033599188,0.9998777914574662,8.734712083571412e-05,0.0033222591362126,-0.2026199905029937,0.0079727979295347,0.0038000068069825,0.1898851863151973,,,,,
bert-base-multilingual-cased,100.0,es,affine,QM_minus_MQ,4.0,1.8519179263008256,0.8447006021778858,0.9998783247803764,8.76405595624467e-05,0.0033222591362126,0.0740459935437547,-0.3111859110487205,0.179502129070302,0.071127595862563,,,,,
bert-base-multilingual-cased,100.0,es,affine,QT_minus_TQ,4.0,1.6717322785163795,0.850238833304727,0.9998917708991236,7.356557291503478e-05,0.0033222591362126,0.0321078628907808,-0.2872172254874698,0.0104003651966856,0.2534954238823783,,,,,
bert-base-multilingual-cased,100.0,es,affine,MT_minus_TM,4.0,1.223962000308762,0.9494466723424182,0.999875314499695,8.059397546210813e-05,0.0033222591362126,-0.0464584319179703,0.0114619042968832,-0.1242162938714654,0.1554988524319727,,,,,
bert-base-multilingual-cased,100.0,fr,linear,NQ_minus_QN,4.0,1.888894809062678,0.8863641166680952,0.999867525912979,8.947661716219741e-05,0.0033222591362126,-0.2031373348387111,0.2464913075233796,-0.0064348545625507,-0.0467951444201142,,,,,
bert-base-multilingual-cased,100.0,fr,linear,NM_minus_MN,4.0,1.1973538875920449,0.9602330850560572,0.9998794108186396,8.28763816698106e-05,0.0033222591362126,-0.1403296356209557,0.00743146573941,0.1164938047259821,0.0195008400008474,,,,,
bert-base-multilingual-cased,100.0,fr,linear,NT_minus_TN,4.0,1.088470428490142,0.9152720991638011,0.9998752907746687,8.593455897526638e-05,0.0033222591362126,-0.2082403795666611,0.0075965876019737,0.0041739089539099,0.194515576907114,,,,,
bert-base-multilingual-cased,100.0,fr,linear,QM_minus_MQ,4.0,1.860274600055376,0.8942802788355312,0.9998785289662276,7.76162049483318e-05,0.0033222591362126,0.0764731328517916,-0.23777416594337,0.1233895075457359,0.0489190976931646,,,,,
bert-base-multilingual-cased,100.0,fr,linear,QT_minus_TQ,4.0,1.811778974395843,0.8927776467032854,0.9998755343508116,8.793359908825315e-05,0.0033222591362126,0.0615854177196908,-0.2409416869830334,0.0133869753723396,0.1740513505319756,,,,,
bert-base-multilingual-cased,100.0,fr,linear,MT_minus_TM,4.0,1.2807900461837067,0.9478474117899884,0.999886232906888,8.448571307079969e-05,0.0033222591362126,-0.0514023642447921,0.0035519257107558,-0.123203813987282,0.1659733972972708,,,,,
bert-base-multilingual-cased,100.0,fr,affine,NQ_minus_QN,4.0,1.8337824847336823,0.8483392659062857,0.9998816781803428,8.463926533687075e-05,0.0033222591362126,-0.2544337909974346,0.2992002029221769,0.0015277053803042,-0.0563172661828795,,,,,
bert-base-multilingual-cased,100.0,fr,affine,NM_minus_MN,4.0,1.1693749493010068,0.9642323803488708,0.9998777931280862,8.468342774038241e-05,0.0033222591362126,-0.1337574367326342,0.0058290195969609,0.11045403328763,0.0204347679837571,,,,,
bert-base-multilingual-cased,100.0,fr,affine,NT_minus_TN,4.0,1.035323433812246,0.9234500815633324,0.9998861837790604,8.598775254481356e-05,0.0033222591362126,-0.1964836089006218,0.0054940019136004,0.0049326011800453,0.1842834793691548,,,,,
bert-base-multilingual-cased,100.0,fr,affine,QM_minus_MQ,4.0,1.817352629702744,0.8675973836435293,0.9998813270918716,8.05304195790058e-05,0.0033222591362126,0.0813104524000008,-0.2836906162944803,0.1458292844456918,0.0690124065315004,,,,,
bert-base-multilingual-cased,100.0,fr,affine,QT_minus_TQ,4.0,1.7231668793669366,0.8555932759025213,0.9998909252169093,8.333551058027633e-05,0.0033222591362126,0.0383587943324155,-0.2877541858610338,0.0057127545115879,0.2510646345604526,,,,,
bert-base-multilingual-cased,100.0,fr,affine,MT_minus_TM,4.0,1.2453412514397904,0.9544122117197394,0.9998657746124984,9.314222046688616e-05,0.0033222591362126,-0.0497308523320071,0.0031060479417261,-0.1144846835434051,0.1564323795027086,,,,,
bert-base-multilingual-cased,100.0,de,linear,NQ_minus_QN,4.0,1.9524000026928092,0.8880416451989905,0.9998876858851148,8.134192564338988e-05,0.0033222591362126,-0.2177947916656223,0.2463735192986833,-0.0144206821240375,-0.0236819486807179,,,,,
bert-base-multilingual-cased,100.0,de,linear,NM_minus_MN,4.0,1.1995347786663495,0.9620059719474412,0.999881563435999,7.99339303656017e-05,0.0033222591362126,-0.1436914082908519,0.0031408927879355,0.1097614364578028,0.0340499685517461,,,,,
bert-base-multilingual-cased,100.0,de,linear,NT_minus_TN,4.0,1.1578043409105214,0.9073718704948056,0.9998703673076196,9.665337552082396e-05,0.0033222591362126,-0.2229120788637387,0.0084839150623243,0.0051636241498686,0.2087198921742012,,,,,
bert-base-multilingual-cased,100.0,de,linear,QM_minus_MQ,4.0,1.879691982922688,0.8928330492873278,0.999879246049402,8.141019814495504e-05,0.0033222591362126,0.0716860628976839,-0.2367915095835102,0.1355802855232319,0.0405926683797363,,,,,
bert-base-multilingual-cased,100.0,de,linear,QT_minus_TQ,4.0,1.853689175603615,0.9000237736815627,0.9998913380070484,7.540414667282642e-05,0.0033222591362126,0.0459554799634829,-0.2346103493733067,0.0188216988814693,0.1786289102095768,,,,,
bert-base-multilingual-cased,100.0,de,linear,MT_minus_TM,4.0,1.239879548599311,0.9546147046930124,0.9998879369181216,8.004678297857264e-05,0.0033222591362126,-0.0562665893877178,0.0077720160462516,-0.1077124500377397,0.1525368585908992,,,,,
bert-base-multilingual-cased,100.0,de,affine,NQ_minus_QN,4.0,1.8671929491621235,0.84403092362521,0.9998826960235736,8.000353187064467e-05,0.0033222591362126,-0.2681763531489294,0.3054249824306462,-0.0103495972100713,-0.0372517071171874,,,,,
bert-base-multilingual-cased,100.0,de,affine,NM_minus_MN,4.0,1.1721157882036055,0.9647721236907594,0.9998891866458324,7.911829591841725e-05,0.0033222591362126,-0.1378605053834573,-0.0030424206982892,0.1057032470576209,0.0385037584061529,,,,,
bert-base-multilingual-cased,100.0,de,affine,NT_minus_TN,4.0,1.0971887016883335,0.9179380837041686,0.99987688151028,8.940729760987059e-05,0.0033222591362126,-0.2067300463628912,0.0039195728851912,0.0064077199490381,0.1960166353462832,,,,,
bert-base-multilingual-cased,100.0,de,affine,QM_minus_MQ,4.0,1.831134715955689,0.8581441585465895,0.9998812680653962,8.720061360087128e-05,0.0033222591362126,0.0812245747467778,-0.2947953447802602,0.1582104907802858,0.0680819189955413,,,,,
bert-base-multilingual-cased,100.0,de,affine,QT_minus_TQ,4.0,1.7420039433970254,0.8582423416133093,0.9998749975928622,9.350622720954916e-05,0.0033222591362126,0.0213571907011622,-0.2864556430402587,0.0132314479236257,0.2603941194653291,,,,,
bert-base-multilingual-cased,100.0,de,affine,MT_minus_TM,4.0,1.209894676390018,0.9603191560347836,0.999873167212832,8.876679641425483e-05,0.0033222591362126,-0.0530971790678319,0.0104462268800107,-0.1016337671074028,0.1407275937933151,,,,,
bert-base-multilingual-cased,100.0,ru,linear,NQ_minus_QN,4.0,1.999566163869945,0.8768577763550797,0.9998728624041692,8.970865211239619e-05,0.0033222591362126,-0.2333313441952262,0.2642466408375178,-0.0109205644325144,-0.0287873178196051,,,,,
bert-base-multilingual-cased,100.0,ru,linear,NM_minus_MN,4.0,1.2134431449387524,0.9491802575600142,0.9998833022950048,7.851843741605063e-05,0.0033222591362126,-0.1696981761666106,0.0053786899781092,0.1254366821338119,0.0422238287204889,,,,,
bert-base-multilingual-cased,100.0,ru,linear,NT_minus_TN,4.0,1.1886802444735056,0.8999022392371242,0.9998750694110292,7.913890047060375e-05,0.0033222591362126,-0.2374351412776805,0.0140068267613924,0.0097854676353462,0.2129126020984153,,,,,
bert-base-multilingual-cased,100.0,ru,linear,QM_minus_MQ,4.0,1.9282185197425987,0.8777182594440758,0.9998864081194544,8.122227526378436e-05,0.0033222591362126,0.0776748649179727,-0.2630440491316286,0.1422355281714499,0.054041956482708,,,,,
bert-base-multilingual-cased,100.0,ru,linear,QT_minus_TQ,4.0,1.865428136540654,0.8923572525772009,0.999874173447339,9.314446071701066e-05,0.0033222591362126,0.0610100511338494,-0.2479198502924511,0.0160078227728845,0.1789911724868346,,,,,
bert-base-multilingual-cased,100.0,ru,linear,MT_minus_TM,4.0,1.2796570542064478,0.9491097003346382,0.999886108471307,7.441968052713942e-05,0.0033222591362126,-0.0523553114920142,0.0120952962124289,-0.1225025087767242,0.1585753582263027,,,,,
bert-base-multilingual-cased,100.0,ru,affine,NQ_minus_QN,4.0,1.903857244286528,0.82275104003441,0.9998768725656324,8.628682446318672e-05,0.0033222591362126,-0.2992300812011226,0.3327490288476665,-0.0029908965710708,-0.0394572959639202,,,,,
bert-base-multilingual-cased,100.0,ru,affine,NM_minus_MN,4.0,1.1815834879194766,0.953890077200476,0.9998795931595658,8.251005415936685e-05,0.0033222591362126,-0.1614052287600664,0.0009468943491597,0.1203385778102924,0.0434350210160651,,,,,
bert-base-multilingual-cased,100.0,ru,affine,NT_minus_TN,4.0,1.1279675347275868,0.912385045178814,0.9998738414078086,9.27090781790784e-05,0.0033222591362126,-0.2210097049510463,0.0117285324593356,0.0110279097276613,0.1977369635422271,,,,,
bert-base-multilingual-cased,100.0,ru,affine,QM_minus_MQ,4.0,1.861713818584194,0.8387069397768215,0.9998739622750188,9.208905129433922e-05,0.0033222591362126,0.0873043947748887,-0.3268376915933652,0.1699161736689988,0.0820764674392559,,,,,
bert-base-multilingual-cased,100.0,ru,affine,QT_minus_TQ,4.0,1.7511460091323725,0.8490930660047733,0.9998794003318292,8.579889509849075e-05,0.0033222591362126,0.0398330039698846,-0.3056968562983024,0.0080684466218491,0.2650151017286054,,,,,
bert-base-multilingual-cased,100.0,ru,affine,MT_minus_TM,4.0,1.245785868603675,0.9562607392979336,0.9998871107771936,7.761460239229408e-05,0.0033222591362126,-0.0486481140811794,0.0139421703212159,-0.1143674182279703,0.1452508821408468,,,,,
bert-base-multilingual-cased,100.0,zh,linear,NQ_minus_QN,4.0,1.9250188433606013,0.8907834809541919,0.9998753656669536,8.71361839321387e-05,0.0033222591362126,-0.2212876372560574,0.2423942875454465,-0.0123621224220644,-0.0167828154666092,,,,,
bert-base-multilingual-cased,100.0,zh,linear,NM_minus_MN,4.0,1.1986928774180237,0.9545684922138542,0.9998785874572144,8.450724881489587e-05,0.0033222591362126,-0.1596241812187335,0.0092986109114696,0.1149862659523198,0.038738617834712,,,,,
bert-base-multilingual-cased,100.0,zh,linear,NT_minus_TN,4.0,1.1868503143261686,0.9001801110961133,0.9998801044409872,7.411767719124344e-05,0.0033222591362126,-0.2359528789194926,0.0124726002696683,0.0052742464512505,0.2174896666079571,,,,,
bert-base-multilingual-cased,100.0,zh,linear,QM_minus_MQ,4.0,1.8508198179837143,0.8949548563148427,0.9998753072503822,9.149431871801364e-05,0.0033222591362126,0.0818938845538943,-0.2348647215134237,0.1313438627541346,0.0316119276738414,,,,,
bert-base-multilingual-cased,100.0,zh,linear,QT_minus_TQ,4.0,1.7982561494643143,0.9029029002855962,0.9998692509471504,9.151121726592464e-05,0.0033222591362126,0.0568670713467085,-0.2294696054664585,0.0103966955830498,0.1696332313598037,,,,,
bert-base-multilingual-cased,100.0,zh,linear,MT_minus_TM,4.0,1.2633779946066146,0.9502957155325884,0.9998768086398896,9.184542299210694e-05,0.0033222591362126,-0.0560072221455169,0.0063179034501626,-0.1154078993230694,0.1613496755795019,,,,,
bert-base-multilingual-cased,100.0,zh,affine,NQ_minus_QN,4.0,1.8581609538012585,0.8316776203382062,0.9998817222232323,8.210415683260696e-05,0.0033222591362126,-0.2895120719023731,0.3206778397400613,-0.0094941226318691,-0.0304759375775131,,,,,
bert-base-multilingual-cased,100.0,zh,affine,NM_minus_MN,4.0,1.1639077467346863,0.9589640592378488,0.9998744618788024,9.200238442665492e-05,0.0033222591362126,-0.1510446271257951,0.0048665982997547,0.1104527302306632,0.0392370418026142,,,,,
bert-base-multilingual-cased,100.0,zh,affine,NT_minus_TN,4.0,1.121516357634028,0.91205029109003,0.9998779261997596,8.75484265089157e-05,0.0033222591362126,-0.2190297841827919,0.009100280657139,0.0055135000381305,0.2038273326745157,,,,,
bert-base-multilingual-cased,100.0,zh,affine,QM_minus_MQ,4.0,1.8056157218904936,0.8549121767520924,0.9998783619323118,9.23290879500293e-05,0.0033222591362126,0.09339112077242,-0.3015735623579221,0.1584141907555922,0.0613128212143125,,,,,
bert-base-multilingual-cased,100.0,zh,affine,QT_minus_TQ,4.0,1.6988901055549122,0.8540726252502084,0.999882812099408,8.389344621514897e-05,0.0033222591362126,0.0297118288068981,-0.2927324686858035,0.0094191828972597,0.2607334349120266,,,,,
bert-base-multilingual-cased,100.0,zh,affine,MT_minus_TM,4.0,1.2284063419212934,0.9563310315514534,0.9998709793246712,9.160972851646763e-05,0.0033222591362126,-0.0546565692191766,0.0084716100451523,-0.1077717007554276,0.1503713293436808,,,,,
bert-base-multilingual-cased,100.0,ar,linear,NQ_minus_QN,4.0,1.9897394822339995,0.862473939677074,0.9998822715921286,8.090789515507243e-05,0.0033222591362126,-0.233856480858439,0.2801531982132874,-0.0268087806520448,-0.0300031442295605,,,,,
