model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
xlm-roberta-base,1.0,zh,affine,T,0.6421819925308228,0.012292541563510895,160
xlm-roberta-base,1.0,ar,additive,N,0.905969500541687,0.005260792560875416,160
xlm-roberta-base,1.0,ar,linear,N,0.6966875843461656,0.014508273807591187,160
xlm-roberta-base,1.0,ar,affine,N,0.4247530996799469,0.023219654336571693,160
xlm-roberta-base,1.0,ar,additive,Q,0.9180005788803101,0.004625687841325998,160
xlm-roberta-base,1.0,ar,linear,Q,0.5371671956574948,0.025410638279561283,160
xlm-roberta-base,1.0,ar,affine,Q,0.3991910517215729,0.025319915264844894,160
xlm-roberta-base,1.0,ar,additive,M,0.9652576446533203,0.0021040677092969418,160
xlm-roberta-base,1.0,ar,linear,M,0.7022713482269088,0.015569608004526687,160
xlm-roberta-base,1.0,ar,affine,M,0.36938485503196716,0.025642242282629013,160
xlm-roberta-base,1.0,ar,additive,T,0.914989173412323,0.0047274427488446236,160
xlm-roberta-base,1.0,ar,linear,T,0.7452086266819362,0.012471156097179428,160
xlm-roberta-base,1.0,ar,affine,T,0.44831761717796326,0.022613894194364548,160
