train_model,test_model,alignment_size,repeat,heldout_anchor_pool_size,observed_full_anchor_f1,observed_raw_f1,heldout_acc,heldout_f1,heldout_minus_raw_f1,heldout_minus_full_anchor_f1
roberta-base,bert-base-uncased,500,6,1200,0.6789906125053523,0.1994588225604192,0.682,0.6552731848648683,0.4558143623044491,-0.023717427640484012
roberta-base,bert-base-uncased,500,7,1200,0.6789906125053523,0.1994588225604192,0.684,0.6637711621944093,0.46431233963399016,-0.015219450310942961
roberta-base,bert-base-uncased,500,8,1200,0.6789906125053523,0.1994588225604192,0.672,0.6442593678755151,0.4448005453150959,-0.03473124462983723
roberta-base,bert-base-uncased,500,9,1200,0.6789906125053523,0.1994588225604192,0.676,0.6513858700560055,0.45192704749558626,-0.027604742449346853
roberta-base,bert-base-uncased,1000,0,1200,0.6789906125053523,0.1994588225604192,0.684,0.6582768337417193,0.4588180111813001,-0.020713778763633006
roberta-base,bert-base-uncased,1000,1,1200,0.6789906125053523,0.1994588225604192,0.682,0.6597905249291781,0.4603317023687589,-0.019200087576174196
roberta-base,bert-base-uncased,1000,2,1200,0.6789906125053523,0.1994588225604192,0.68,0.6526498115299268,0.45319098896950766,-0.02634080097542546
roberta-base,bert-base-uncased,1000,3,1200,0.6789906125053523,0.1994588225604192,0.662,0.6365745496673125,0.43711572710689334,-0.04241606283803978
roberta-base,bert-base-uncased,1000,4,1200,0.6789906125053523,0.1994588225604192,0.69,0.6685927611436036,0.46913393858318436,-0.010397851361748756
roberta-base,bert-base-uncased,1000,5,1200,0.6789906125053523,0.1994588225604192,0.668,0.6391134624018928,0.4396546398414736,-0.03987715010345949
roberta-base,bert-base-uncased,1000,6,1200,0.6789906125053523,0.1994588225604192,0.668,0.641357267686762,0.44189844512634285,-0.037633344818590264
roberta-base,bert-base-uncased,1000,7,1200,0.6789906125053523,0.1994588225604192,0.678,0.6517164984411705,0.45225767588075133,-0.027274114064181787
roberta-base,bert-base-uncased,1000,8,1200,0.6789906125053523,0.1994588225604192,0.672,0.6471857287213927,0.4477269061609735,-0.031804883783959625
roberta-base,bert-base-uncased,1000,9,1200,0.6789906125053523,0.1994588225604192,0.676,0.6524616364706444,0.4530028139102252,-0.02652897603470794
roberta-base,distilroberta-base,25,0,1200,0.6890647576915783,0.4373816645690323,0.61,0.5849816554606833,0.14759999089165093,-0.10408310223089501
roberta-base,distilroberta-base,25,1,1200,0.6890647576915783,0.4373816645690323,0.448,0.39513371061588315,-0.042247953953149175,-0.2939310470756951
roberta-base,distilroberta-base,25,2,1200,0.6890647576915783,0.4373816645690323,0.52,0.4654945443448635,0.028112879775831157,-0.22357021334671479
roberta-base,distilroberta-base,25,3,1200,0.6890647576915783,0.4373816645690323,0.43,0.3788636617330084,-0.05851800283602393,-0.3102010959585699
roberta-base,distilroberta-base,25,4,1200,0.6890647576915783,0.4373816645690323,0.574,0.5470978916200964,0.10971622705106404,-0.1419668660714819
roberta-base,distilroberta-base,25,5,1200,0.6890647576915783,0.4373816645690323,0.514,0.4760983925621498,0.038716727993117483,-0.21296636512942846
roberta-base,distilroberta-base,25,6,1200,0.6890647576915783,0.4373816645690323,0.512,0.4586729996140069,0.021291335044974602,-0.23039175807757134
roberta-base,distilroberta-base,25,7,1200,0.6890647576915783,0.4373816645690323,0.526,0.5334746946602371,0.09609303009120479,-0.15559006303134115
roberta-base,distilroberta-base,25,8,1200,0.6890647576915783,0.4373816645690323,0.608,0.5422755260638423,0.10489386149481,-0.14678923162773594
roberta-base,distilroberta-base,25,9,1200,0.6890647576915783,0.4373816645690323,0.51,0.4407863609683595,0.0034046963993271673,-0.24827839672321877
roberta-base,distilroberta-base,50,0,1200,0.6890647576915783,0.4373816645690323,0.57,0.5402009641786518,0.1028192996096195,-0.14886379351292645
roberta-base,distilroberta-base,50,1,1200,0.6890647576915783,0.4373816645690323,0.482,0.43429641578495704,-0.0030852487840752896,-0.25476834190662123
roberta-base,distilroberta-base,50,2,1200,0.6890647576915783,0.4373816645690323,0.724,0.6696802915394464,0.2322986269704141,-0.019384466152131852
roberta-base,distilroberta-base,50,3,1200,0.6890647576915783,0.4373816645690323,0.594,0.5688830438146419,0.13150137924560962,-0.12018171387693632
roberta-base,distilroberta-base,50,4,1200,0.6890647576915783,0.4373816645690323,0.632,0.5954897869894265,0.15810812242039413,-0.09357497070215182
roberta-base,distilroberta-base,50,5,1200,0.6890647576915783,0.4373816645690323,0.68,0.6262359011704806,0.18885423660144823,-0.06282885652109771
roberta-base,distilroberta-base,50,6,1200,0.6890647576915783,0.4373816645690323,0.688,0.6334628990250424,0.19608123445601006,-0.055601858666535886
roberta-base,distilroberta-base,50,7,1200,0.6890647576915783,0.4373816645690323,0.618,0.5886965360580808,0.15131487148904849,-0.10036822163349746
roberta-base,distilroberta-base,50,8,1200,0.6890647576915783,0.4373816645690323,0.708,0.66644108395056,0.22905941938152768,-0.022623673741018258
roberta-base,distilroberta-base,50,9,1200,0.6890647576915783,0.4373816645690323,0.59,0.534538140844439,0.09715647627540663,-0.1545266168471393
roberta-base,distilroberta-base,100,0,1200,0.6890647576915783,0.4373816645690323,0.704,0.675351483716053,0.2379698191470207,-0.013713273975525242
roberta-base,distilroberta-base,100,1,1200,0.6890647576915783,0.4373816645690323,0.712,0.6480944791871425,0.21071281461811014,-0.0409702785044358
roberta-base,distilroberta-base,100,2,1200,0.6890647576915783,0.4373816645690323,0.726,0.681130432197848,0.24374876762881564,-0.007934325493730299
roberta-base,distilroberta-base,100,3,1200,0.6890647576915783,0.4373816645690323,0.776,0.7678428886993546,0.33046122413032225,0.07877813100777631
roberta-base,distilroberta-base,100,4,1200,0.6890647576915783,0.4373816645690323,0.702,0.6347827129531474,0.19740104838411504,-0.0542820447384309
roberta-base,distilroberta-base,100,5,1200,0.6890647576915783,0.4373816645690323,0.704,0.6602745518453965,0.2228928872763642,-0.02879020584618175
roberta-base,distilroberta-base,100,6,1200,0.6890647576915783,0.4373816645690323,0.702,0.666364856510605,0.22898319194157263,-0.022699901180973314
roberta-base,distilroberta-base,100,7,1200,0.6890647576915783,0.4373816645690323,0.682,0.6265060889377864,0.18912442436875404,-0.0625586687537919
roberta-base,distilroberta-base,100,8,1200,0.6890647576915783,0.4373816645690323,0.7,0.6813029275551228,0.24392126298609046,-0.007761830136455483
roberta-base,distilroberta-base,100,9,1200,0.6890647576915783,0.4373816645690323,0.684,0.6243755039472623,0.18699383937822994,-0.064689253744316
roberta-base,distilroberta-base,250,0,1200,0.6890647576915783,0.4373816645690323,0.674,0.61928117492464,0.18189951035560764,-0.0697835827669383
roberta-base,distilroberta-base,250,1,1200,0.6890647576915783,0.4373816645690323,0.714,0.6633382785585775,0.2259566139895452,-0.025726479133000746
roberta-base,distilroberta-base,250,2,1200,0.6890647576915783,0.4373816645690323,0.718,0.666348982779003,0.22896731820997068,-0.02271577491257526
roberta-base,distilroberta-base,250,3,1200,0.6890647576915783,0.4373816645690323,0.734,0.7176721579856611,0.28029049341662876,0.02860740029408282
roberta-base,distilroberta-base,250,4,1200,0.6890647576915783,0.4373816645690323,0.708,0.6684354146597711,0.23105375009073875,-0.02062934303180719
roberta-base,distilroberta-base,250,5,1200,0.6890647576915783,0.4373816645690323,0.728,0.6691808927833164,0.23179922821428406,-0.019883864908261883
roberta-base,distilroberta-base,250,6,1200,0.6890647576915783,0.4373816645690323,0.698,0.6414780918949414,0.2040964273259091,-0.04758666579663684
roberta-base,distilroberta-base,250,7,1200,0.6890647576915783,0.4373816645690323,0.712,0.6737031874706646,0.23632152290163227,-0.015361570220913667
roberta-base,distilroberta-base,250,8,1200,0.6890647576915783,0.4373816645690323,0.732,0.6889647884505056,0.25158312388147325,-9.996924107269489e-05
roberta-base,distilroberta-base,250,9,1200,0.6890647576915783,0.4373816645690323,0.712,0.6798729033884543,0.24249123881942197,-0.00919185430312397
roberta-base,distilroberta-base,500,0,1200,0.6890647576915783,0.4373816645690323,0.722,0.6769504193517601,0.23956875478272782,-0.01211433833981812
roberta-base,distilroberta-base,500,1,1200,0.6890647576915783,0.4373816645690323,0.71,0.6585929205306947,0.2212112559616624,-0.03047183716088353
roberta-base,distilroberta-base,500,2,1200,0.6890647576915783,0.4373816645690323,0.712,0.6623229536718485,0.22494128910281613,-0.02674180401972981
roberta-base,distilroberta-base,500,3,1200,0.6890647576915783,0.4373816645690323,0.722,0.6834584355879525,0.24607677101892017,-0.0056063221036257715
roberta-base,distilroberta-base,500,4,1200,0.6890647576915783,0.4373816645690323,0.714,0.6709010422122738,0.23351937764324143,-0.01816371547930451
roberta-base,distilroberta-base,500,5,1200,0.6890647576915783,0.4373816645690323,0.726,0.6864818444476624,0.24910017987863003,-0.0025829132439159075
roberta-base,distilroberta-base,500,6,1200,0.6890647576915783,0.4373816645690323,0.728,0.6898749530517743,0.25249328848274194,0.0008101953601959977
roberta-base,distilroberta-base,500,7,1200,0.6890647576915783,0.4373816645690323,0.712,0.6617987767926207,0.22441711222358834,-0.027265980898957598
roberta-base,distilroberta-base,500,8,1200,0.6890647576915783,0.4373816645690323,0.702,0.6452829929657679,0.20790132839673553,-0.04378176472581041
roberta-base,distilroberta-base,500,9,1200,0.6890647576915783,0.4373816645690323,0.704,0.6607293018690049,0.2233476372999726,-0.028335455822573352
roberta-base,distilroberta-base,1000,0,1200,0.6890647576915783,0.4373816645690323,0.716,0.6670071680342007,0.22962550346516836,-0.022057589657377585
roberta-base,distilroberta-base,1000,1,1200,0.6890647576915783,0.4373816645690323,0.724,0.6813383702314652,0.24395670566243283,-0.0077263874601131155
roberta-base,distilroberta-base,1000,2,1200,0.6890647576915783,0.4373816645690323,0.712,0.6666615212643929,0.2292798566953606,-0.022403236427185336
roberta-base,distilroberta-base,1000,3,1200,0.6890647576915783,0.4373816645690323,0.72,0.6728777964567438,0.2354961318877115,-0.01618696123483443
roberta-base,distilroberta-base,1000,4,1200,0.6890647576915783,0.4373816645690323,0.716,0.6700187098434497,0.23263704527441736,-0.019046047848128578
roberta-base,distilroberta-base,1000,5,1200,0.6890647576915783,0.4373816645690323,0.718,0.6714357944986549,0.23405412992962255,-0.017628963192923397
roberta-base,distilroberta-base,1000,6,1200,0.6890647576915783,0.4373816645690323,0.716,0.6649551545806235,0.22757349001159116,-0.02410960311095478
roberta-base,distilroberta-base,1000,7,1200,0.6890647576915783,0.4373816645690323,0.718,0.674150207949183,0.2367685433801507,-0.014914549742395256
roberta-base,distilroberta-base,1000,8,1200,0.6890647576915783,0.4373816645690323,0.716,0.6653995260496096,0.2280178614805773,-0.023665231641968654
roberta-base,distilroberta-base,1000,9,1200,0.6890647576915783,0.4373816645690323,0.716,0.6678149007795192,0.2304332362104869,-0.02124985691205905
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,0,1200,0.768514878953126,0.1511502052773171,0.484,0.4026928422234414,0.25154263694612433,-0.36582203672968455
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,1,1200,0.768514878953126,0.1511502052773171,0.456,0.34026812442011706,0.18911791914279996,-0.4282467545330089
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,2,1200,0.768514878953126,0.1511502052773171,0.408,0.3204468754273212,0.1692966701500041,-0.4480680035258048
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,3,1200,0.768514878953126,0.1511502052773171,0.59,0.565599938683792,0.4144497334064749,-0.202914940269334
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,4,1200,0.768514878953126,0.1511502052773171,0.502,0.40337002647306636,0.25221982119574926,-0.3651448524800596
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,5,1200,0.768514878953126,0.1511502052773171,0.566,0.5220743799225401,0.37092417464522304,-0.24644049903058585
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,6,1200,0.768514878953126,0.1511502052773171,0.556,0.4758467708541848,0.3246965655768677,-0.29266810809894117
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,7,1200,0.768514878953126,0.1511502052773171,0.424,0.31889424123045274,0.16774403595313564,-0.44962063772267324
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,8,1200,0.768514878953126,0.1511502052773171,0.504,0.44279664176006966,0.29164643648275257,-0.3257182371930563
roberta-base,sentence-transformers/all-MiniLM-L6-v2,25,9,1200,0.768514878953126,0.1511502052773171,0.388,0.33705250673806686,0.18590230146074976,-0.4314623722150591
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,0,1200,0.768514878953126,0.1511502052773171,0.558,0.48292864798231383,0.33177844270499673,-0.28558623097081215
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,1,1200,0.768514878953126,0.1511502052773171,0.596,0.5842443017515195,0.43309409647420244,-0.18427057720160644
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,2,1200,0.768514878953126,0.1511502052773171,0.65,0.5790953218960913,0.42794511661877416,-0.18941955705703473
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,3,1200,0.768514878953126,0.1511502052773171,0.604,0.5638461121614537,0.41269590688413665,-0.20466876679167223
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,4,1200,0.768514878953126,0.1511502052773171,0.594,0.5802123036174244,0.4290620983401073,-0.1883025753357016
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,5,1200,0.768514878953126,0.1511502052773171,0.67,0.6577907479515626,0.5066405426742455,-0.11072413100156342
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,6,1200,0.768514878953126,0.1511502052773171,0.478,0.392546254914676,0.2413960496373589,-0.37596862403845
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,7,1200,0.768514878953126,0.1511502052773171,0.64,0.6207636316287134,0.4696134263513963,-0.14775124732441258
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,8,1200,0.768514878953126,0.1511502052773171,0.554,0.475682711619243,0.32453250634192593,-0.29283216733388295
roberta-base,sentence-transformers/all-MiniLM-L6-v2,50,9,1200,0.768514878953126,0.1511502052773171,0.572,0.5093395151374156,0.3581893098600985,-0.2591753638157104
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,0,1200,0.768514878953126,0.1511502052773171,0.714,0.7068268539614835,0.5556766486841664,-0.0616880249916425
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,1,1200,0.768514878953126,0.1511502052773171,0.718,0.7052022793838522,0.5540520741065351,-0.06331259956927382
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,2,1200,0.768514878953126,0.1511502052773171,0.698,0.6675261374134119,0.5163759321360948,-0.10098874153971404
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,3,1200,0.768514878953126,0.1511502052773171,0.67,0.6674694955255849,0.5163192902482678,-0.1010453834275411
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,4,1200,0.768514878953126,0.1511502052773171,0.622,0.5799253675666376,0.4287751622893205,-0.18858951138648838
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,5,1200,0.768514878953126,0.1511502052773171,0.624,0.6079063382858282,0.4567561330085111,-0.1606085406672978
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,6,1200,0.768514878953126,0.1511502052773171,0.654,0.6296792389277124,0.4785290336503953,-0.1388356400254136
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,7,1200,0.768514878953126,0.1511502052773171,0.618,0.5683540792263859,0.4172038739490688,-0.20016079972674006
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,8,1200,0.768514878953126,0.1511502052773171,0.622,0.5698720688312546,0.41872186355393753,-0.19864281012187135
roberta-base,sentence-transformers/all-MiniLM-L6-v2,100,9,1200,0.768514878953126,0.1511502052773171,0.72,0.7154194159839198,0.5642692107066027,-0.0530954629692062
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,0,1200,0.768514878953126,0.1511502052773171,0.714,0.6894575734447044,0.5383073681673873,-0.0790573055084216
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,1,1200,0.768514878953126,0.1511502052773171,0.79,0.7846833869203763,0.6335331816430592,0.016168507967250334
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,2,1200,0.768514878953126,0.1511502052773171,0.766,0.7512408607711378,0.6000906554938208,-0.01727401818198815
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,3,1200,0.768514878953126,0.1511502052773171,0.698,0.6914810870194371,0.54033088174212,-0.07703379193368887
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,4,1200,0.768514878953126,0.1511502052773171,0.694,0.660145645760629,0.5089954404833119,-0.10836923319249703
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,5,1200,0.768514878953126,0.1511502052773171,0.762,0.7605552811120906,0.6094050758347735,-0.007959597841035393
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,6,1200,0.768514878953126,0.1511502052773171,0.762,0.7373765630218242,0.586226357744507,-0.031138315931301785
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,7,1200,0.768514878953126,0.1511502052773171,0.7,0.6855042056723024,0.5343540003949854,-0.08301067328082357
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,8,1200,0.768514878953126,0.1511502052773171,0.644,0.5924515478658662,0.4413013425885491,-0.1760633310872598
roberta-base,sentence-transformers/all-MiniLM-L6-v2,250,9,1200,0.768514878953126,0.1511502052773171,0.726,0.719510139693285,0.568359934415968,-0.049004739259840946
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,0,1200,0.768514878953126,0.1511502052773171,0.732,0.7154677795763916,0.5643175742990745,-0.05304709937673435
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,1,1200,0.768514878953126,0.1511502052773171,0.738,0.7111406535248233,0.5599904482475062,-0.05737422542830273
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,2,1200,0.768514878953126,0.1511502052773171,0.732,0.6984399241214809,0.5472897188441639,-0.07007495483164505
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,3,1200,0.768514878953126,0.1511502052773171,0.718,0.6878932141015847,0.5367430088242675,-0.08062166485154132
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,4,1200,0.768514878953126,0.1511502052773171,0.728,0.7081298295546049,0.5569796242772878,-0.06038504939852107
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,5,1200,0.768514878953126,0.1511502052773171,0.74,0.7222170256721794,0.5710668203948623,-0.0462978532809466
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,6,1200,0.768514878953126,0.1511502052773171,0.752,0.7408372867377357,0.5896870814604187,-0.027677592215390234
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,7,1200,0.768514878953126,0.1511502052773171,0.746,0.7141496730490796,0.5629994677717625,-0.054365205904046365
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,8,1200,0.768514878953126,0.1511502052773171,0.742,0.7234227242075261,0.5722725189302089,-0.04509215474559991
roberta-base,sentence-transformers/all-MiniLM-L6-v2,500,9,1200,0.768514878953126,0.1511502052773171,0.732,0.7124316575605759,0.5612814522832588,-0.056083221392550064
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,0,1200,0.768514878953126,0.1511502052773171,0.742,0.7181705771521001,0.567020371874783,-0.05034430180102589
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,1,1200,0.768514878953126,0.1511502052773171,0.75,0.7324433494281843,0.5812931441508673,-0.03607152952494164
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,2,1200,0.768514878953126,0.1511502052773171,0.75,0.7323157274694582,0.581165522192141,-0.03619915148366781
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,3,1200,0.768514878953126,0.1511502052773171,0.744,0.7176348062961073,0.5664846010187903,-0.05088007265701866
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,4,1200,0.768514878953126,0.1511502052773171,0.752,0.734363660688018,0.5832134554107009,-0.03415121826510803
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,5,1200,0.768514878953126,0.1511502052773171,0.744,0.7251231232960144,0.5739729180186972,-0.04339175565711162
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,6,1200,0.768514878953126,0.1511502052773171,0.752,0.7321011408765017,0.5809509355991846,-0.03641373807662429
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,7,1200,0.768514878953126,0.1511502052773171,0.764,0.7465019735830457,0.5953517683057286,-0.02201290537008027
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,8,1200,0.768514878953126,0.1511502052773171,0.756,0.7366821310509618,0.5855319257736447,-0.03183274790216417
roberta-base,sentence-transformers/all-MiniLM-L6-v2,1000,9,1200,0.768514878953126,0.1511502052773171,0.754,0.7365076665070286,0.5853574612297114,-0.03200721244609739
roberta-base,sentence-transformers/all-mpnet-base-v2,25,0,1200,0.7804289533123703,0.0931444344334199,0.408,0.34720200390600764,0.25405756947258773,-0.43322694940636264
roberta-base,sentence-transformers/all-mpnet-base-v2,25,1,1200,0.7804289533123703,0.0931444344334199,0.574,0.5125314656042794,0.4193870311708595,-0.26789748770809085
roberta-base,sentence-transformers/all-mpnet-base-v2,25,2,1200,0.7804289533123703,0.0931444344334199,0.506,0.42257962836911195,0.32943519393569204,-0.35784932494325833
roberta-base,sentence-transformers/all-mpnet-base-v2,25,3,1200,0.7804289533123703,0.0931444344334199,0.446,0.3721618461444301,0.2790174117110102,-0.4082671071679402
roberta-base,sentence-transformers/all-mpnet-base-v2,25,4,1200,0.7804289533123703,0.0931444344334199,0.302,0.2831212955533654,0.1899768611199455,-0.4973076577590049
roberta-base,sentence-transformers/all-mpnet-base-v2,25,5,1200,0.7804289533123703,0.0931444344334199,0.42,0.33145831055520325,0.23831387612178334,-0.448970642757167
roberta-base,sentence-transformers/all-mpnet-base-v2,25,6,1200,0.7804289533123703,0.0931444344334199,0.408,0.2857692236581803,0.1926247892247604,-0.49465972965419
roberta-base,sentence-transformers/all-mpnet-base-v2,25,7,1200,0.7804289533123703,0.0931444344334199,0.536,0.479748607767041,0.38660417333362107,-0.3006803455453293
roberta-base,sentence-transformers/all-mpnet-base-v2,25,8,1200,0.7804289533123703,0.0931444344334199,0.494,0.4082835776138728,0.3151391431804529,-0.3721453756984975
roberta-base,sentence-transformers/all-mpnet-base-v2,25,9,1200,0.7804289533123703,0.0931444344334199,0.546,0.46190491841292236,0.36876048397950245,-0.3185240348994479
roberta-base,sentence-transformers/all-mpnet-base-v2,50,0,1200,0.7804289533123703,0.0931444344334199,0.6,0.5930848640752996,0.4999404296418797,-0.1873440892370707
roberta-base,sentence-transformers/all-mpnet-base-v2,50,1,1200,0.7804289533123703,0.0931444344334199,0.542,0.5343692812255607,0.4412248467921408,-0.24605967208680957
roberta-base,sentence-transformers/all-mpnet-base-v2,50,2,1200,0.7804289533123703,0.0931444344334199,0.596,0.5675159299888997,0.47437149555547975,-0.21291302332347062
roberta-base,sentence-transformers/all-mpnet-base-v2,50,3,1200,0.7804289533123703,0.0931444344334199,0.43,0.3446997743444916,0.2515553399110717,-0.43572917896787866
roberta-base,sentence-transformers/all-mpnet-base-v2,50,4,1200,0.7804289533123703,0.0931444344334199,0.588,0.5525097800883013,0.4593653456548814,-0.22791917322406896
roberta-base,sentence-transformers/all-mpnet-base-v2,50,5,1200,0.7804289533123703,0.0931444344334199,0.494,0.4372251082723714,0.34408067383895147,-0.3432038450399989
roberta-base,sentence-transformers/all-mpnet-base-v2,50,6,1200,0.7804289533123703,0.0931444344334199,0.538,0.5132508377984815,0.42010640336506155,-0.2671781155138888
roberta-base,sentence-transformers/all-mpnet-base-v2,50,7,1200,0.7804289533123703,0.0931444344334199,0.546,0.5226336465086036,0.42948921207518365,-0.2577953068037667
roberta-base,sentence-transformers/all-mpnet-base-v2,50,8,1200,0.7804289533123703,0.0931444344334199,0.536,0.5320223755799213,0.43887794114650136,-0.248406577732449
roberta-base,sentence-transformers/all-mpnet-base-v2,50,9,1200,0.7804289533123703,0.0931444344334199,0.554,0.5033386359289973,0.4101942014955774,-0.277090317383373
roberta-base,sentence-transformers/all-mpnet-base-v2,100,0,1200,0.7804289533123703,0.0931444344334199,0.652,0.6430457687934832,0.5499013343600633,-0.1373831845188871
roberta-base,sentence-transformers/all-mpnet-base-v2,100,1,1200,0.7804289533123703,0.0931444344334199,0.638,0.6405723905723905,0.5474279561389706,-0.13985656273997982
roberta-base,sentence-transformers/all-mpnet-base-v2,100,2,1200,0.7804289533123703,0.0931444344334199,0.7,0.6952511561100723,0.6021067216766524,-0.08517779720229801
roberta-base,sentence-transformers/all-mpnet-base-v2,100,3,1200,0.7804289533123703,0.0931444344334199,0.668,0.6447519528176386,0.5516075183842187,-0.13567700049473164
roberta-base,sentence-transformers/all-mpnet-base-v2,100,4,1200,0.7804289533123703,0.0931444344334199,0.556,0.5557684461780139,0.462624011744594,-0.22466050713435637
roberta-base,sentence-transformers/all-mpnet-base-v2,100,5,1200,0.7804289533123703,0.0931444344334199,0.544,0.48753143223739936,0.39438699780397946,-0.2928975210749709
roberta-base,sentence-transformers/all-mpnet-base-v2,100,6,1200,0.7804289533123703,0.0931444344334199,0.692,0.6871921943876045,0.5940477599541846,-0.0932367589247658
roberta-base,sentence-transformers/all-mpnet-base-v2,100,7,1200,0.7804289533123703,0.0931444344334199,0.506,0.466564317798008,0.3734198833645881,-0.3138646355143623
roberta-base,sentence-transformers/all-mpnet-base-v2,100,8,1200,0.7804289533123703,0.0931444344334199,0.708,0.7081695437345592,0.6150251093011393,-0.07225940957781107
roberta-base,sentence-transformers/all-mpnet-base-v2,100,9,1200,0.7804289533123703,0.0931444344334199,0.66,0.6526323661742817,0.5594879317408618,-0.1277965871380886
roberta-base,sentence-transformers/all-mpnet-base-v2,250,0,1200,0.7804289533123703,0.0931444344334199,0.768,0.7663737103876709,0.673229275954251,-0.014055242924699396
roberta-base,sentence-transformers/all-mpnet-base-v2,250,1,1200,0.7804289533123703,0.0931444344334199,0.788,0.7868493874520781,0.6937049530186582,0.006420434139707831
roberta-base,sentence-transformers/all-mpnet-base-v2,250,2,1200,0.7804289533123703,0.0931444344334199,0.704,0.6963599553161668,0.6032155208827469,-0.08406899799620349
roberta-base,sentence-transformers/all-mpnet-base-v2,250,3,1200,0.7804289533123703,0.0931444344334199,0.738,0.7250921891811708,0.6319477547477509,-0.05533676413119948
roberta-base,sentence-transformers/all-mpnet-base-v2,250,4,1200,0.7804289533123703,0.0931444344334199,0.724,0.7191177357503113,0.6259733013168914,-0.06131121756205893
roberta-base,sentence-transformers/all-mpnet-base-v2,250,5,1200,0.7804289533123703,0.0931444344334199,0.732,0.729934694540543,0.6367902601071231,-0.05049425877182723
roberta-base,sentence-transformers/all-mpnet-base-v2,250,6,1200,0.7804289533123703,0.0931444344334199,0.754,0.7545103308292374,0.6613658963958174,-0.025918622483132925
roberta-base,sentence-transformers/all-mpnet-base-v2,250,7,1200,0.7804289533123703,0.0931444344334199,0.732,0.7315647692867634,0.6384203348533435,-0.04886418402560688
roberta-base,sentence-transformers/all-mpnet-base-v2,250,8,1200,0.7804289533123703,0.0931444344334199,0.712,0.7100894684167482,0.6169450339833283,-0.07033948489562203
roberta-base,sentence-transformers/all-mpnet-base-v2,250,9,1200,0.7804289533123703,0.0931444344334199,0.714,0.7043903830914164,0.6112459486579965,-0.07603857022095384
roberta-base,sentence-transformers/all-mpnet-base-v2,500,0,1200,0.7804289533123703,0.0931444344334199,0.736,0.7291745128419378,0.6360300784085179,-0.05125444047043248
roberta-base,sentence-transformers/all-mpnet-base-v2,500,1,1200,0.7804289533123703,0.0931444344334199,0.716,0.7168566594008091,0.6237122249673892,-0.06357229391156116
roberta-base,sentence-transformers/all-mpnet-base-v2,500,2,1200,0.7804289533123703,0.0931444344334199,0.734,0.7330662285247747,0.6399217940913547,-0.04736272478759562
