model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
intfloat/multilingual-e5-large,ar,2,NMT,remove_sign,1,0.39208472144484663,0.7447469084893321,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NMT,remove_triple_label,4,0.396906755603608,0.7464803744711056,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NMT,remove_endpoint_position,6,0.3977322850144321,0.7475476304404686,0.2631578947368421
intfloat/multilingual-e5-large,ar,2,NMT,remove_triple_plus_position_plus_sign,11,0.40054322643890117,0.7467895681209341,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,QMT,raw,0,0.40483561158180237,0.5377897064440473,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,QMT,remove_sign,1,0.40515527694521947,0.537209785134497,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,QMT,remove_triple_label,4,0.4361821228277002,0.5414207333406911,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,QMT,remove_endpoint_position,6,0.41863293326387024,0.5411580111980402,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,QMT,remove_triple_plus_position_plus_sign,11,0.43564827244420556,0.549177236386605,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQM,raw,0,0.44007402658462524,0.5229599153913946,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQM,remove_sign,1,0.4393362373434491,0.5227847626184038,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,NQM,remove_triple_label,4,0.48690376388334394,0.5262223180519788,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQM,remove_endpoint_position,6,0.4458651440612079,0.5077965799162109,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQM,remove_triple_plus_position_plus_sign,11,0.466096905999024,0.5138355060708558,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQT,raw,0,0.36733824014663696,0.5165204098859401,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQT,remove_sign,1,0.36601921481671795,0.516538342287748,0.2631578947368421
intfloat/multilingual-e5-large,ar,3,NQT,remove_triple_label,4,0.3994550434519421,0.5169516594965161,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQT,remove_endpoint_position,6,0.37743056652763673,0.5057791804699403,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,NQT,remove_triple_plus_position_plus_sign,11,0.3908954193517103,0.512646091510089,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NMT,raw,0,0.27452337741851807,0.7008263395829353,0.15789473684210525
