model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
BAAI/bge-m3,ar,1,NQT,remove_endpoint_position,6,0.5319246190554512,0.5530567153240327,0.5789473684210527
BAAI/bge-m3,ar,1,NQT,remove_triple_plus_position_plus_sign,11,0.5711277429067281,0.5570074729545982,0.5789473684210527
BAAI/bge-m3,ar,1,NMT,raw,0,0.6194043755531311,0.6983219071476775,0.3684210526315789
BAAI/bge-m3,ar,1,NMT,remove_sign,1,0.6179608004338422,0.6995615377481633,0.15789473684210525
BAAI/bge-m3,ar,1,NMT,remove_triple_label,4,0.6048278993592568,0.6902071397985893,0.3684210526315789
BAAI/bge-m3,ar,1,NMT,remove_endpoint_position,6,0.6135552749225185,0.7002785990927333,0.3684210526315789
BAAI/bge-m3,ar,1,NMT,remove_triple_plus_position_plus_sign,11,0.6015034369793073,0.6905276793788229,0.3684210526315789
BAAI/bge-m3,ar,1,QMT,raw,0,0.5351032614707947,0.5580269983693219,0.5789473684210527
BAAI/bge-m3,ar,1,QMT,remove_sign,1,0.5406349568577552,0.5591921271089204,0.5789473684210527
BAAI/bge-m3,ar,1,QMT,remove_triple_label,4,0.5652670023446669,0.5557337486521322,0.5789473684210527
BAAI/bge-m3,ar,1,QMT,remove_endpoint_position,6,0.5378257419120985,0.5697750867433997,0.5789473684210527
BAAI/bge-m3,ar,1,QMT,remove_triple_plus_position_plus_sign,11,0.5823269778123976,0.5704905852595058,0.5789473684210527
BAAI/bge-m3,ar,2,NQM,raw,0,0.7337154150009155,0.5656925292971619,0.3684210526315789
BAAI/bge-m3,ar,2,NQM,remove_sign,1,0.7353670896155524,0.5680562720662458,0.3684210526315789
BAAI/bge-m3,ar,2,NQM,remove_triple_label,4,0.753388551631825,0.5633792883219448,0.3684210526315789
BAAI/bge-m3,ar,2,NQM,remove_endpoint_position,6,0.7202735057209747,0.5569412083370752,0.3684210526315789
BAAI/bge-m3,ar,2,NQM,remove_triple_plus_position_plus_sign,11,0.7420495771942255,0.5504678454174444,0.3684210526315789
BAAI/bge-m3,ar,2,NQT,raw,0,0.5305615067481995,0.5923525180798492,0.2631578947368421
BAAI/bge-m3,ar,2,NQT,remove_sign,1,0.5297913098612808,0.593364896560599,0.05263157894736842
BAAI/bge-m3,ar,2,NQT,remove_triple_label,4,0.5481320547139379,0.5908962746112906,0.5789473684210527
BAAI/bge-m3,ar,2,NQT,remove_endpoint_position,6,0.5224921480542465,0.5915954321553261,0.5789473684210527
BAAI/bge-m3,ar,2,NQT,remove_triple_plus_position_plus_sign,11,0.543492213168896,0.5885680163382035,0.5789473684210527
BAAI/bge-m3,ar,2,NMT,raw,0,0.3831753134727478,0.6307683943258512,0.3684210526315789
BAAI/bge-m3,ar,2,NMT,remove_sign,1,0.38300700016929234,0.6315661611205977,0.3684210526315789
BAAI/bge-m3,ar,2,NMT,remove_triple_label,4,0.3792585566617673,0.6343346102261421,0.15789473684210525
BAAI/bge-m3,ar,2,NMT,remove_endpoint_position,6,0.37882388377342424,0.6261505368864193,0.3684210526315789
