model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
intfloat/multilingual-e5-large-instruct,ru,NQT,remove_triple_plus_position_plus_sign,0.6523397190352984,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,ru,QMT,raw,0.587841321713026,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,ru,QMT,remove_endpoint_position,0.5948511897373336,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,ru,QMT,remove_sign,0.589090948815279,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,ru,QMT,remove_triple_label,0.5771685469146847,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,ru,QMT,remove_triple_plus_position_plus_sign,0.5928559412757956,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,zh,NMT,raw,0.8181818182892346,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,zh,NMT,remove_endpoint_position,0.8181818181798762,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,zh,NMT,remove_sign,0.8181818181799424,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,zh,NMT,remove_triple_label,0.8181818181799984,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,zh,NMT,remove_triple_plus_position_plus_sign,0.8181818181799357,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,zh,NQM,raw,0.6210323164359529,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,zh,NQM,remove_endpoint_position,0.6152517880892445,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,zh,NQM,remove_sign,0.6091996545331413,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,zh,NQM,remove_triple_label,0.6249465171701698,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,zh,NQM,remove_triple_plus_position_plus_sign,0.6150629653764266,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,zh,NQT,raw,0.6855464364465264,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,zh,NQT,remove_endpoint_position,0.6856140628672794,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,zh,NQT,remove_sign,0.6790518317101525,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,zh,NQT,remove_triple_label,0.6856564505408977,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,zh,NQT,remove_triple_plus_position_plus_sign,0.6844584359083656,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,zh,QMT,raw,0.550267184531933,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,zh,QMT,remove_endpoint_position,0.5588570649293202,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,zh,QMT,remove_sign,0.5478218930670045,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,zh,QMT,remove_triple_label,0.5436334776367303,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,zh,QMT,remove_triple_plus_position_plus_sign,0.5503964843526586,1.0,11.0,96
