model,language,pair,basis_rank,commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
distilbert-base-multilingual-cased,ru,NM_minus_MN,4,0.1625982969999313,0.9950456619262696,0.984573655034142,0.0109591518795353,0.8691308691308691,0.0005899097886867,0.0026973697822541,-0.0088661136105656,0.0066976696252822
distilbert-base-multilingual-cased,ru,NT_minus_TN,4,2.397132396697998,0.9115136861801147,0.9839761610499144,0.0119804833675834,0.0019980019980019,-0.3191553950309753,0.0213249735534191,0.2724160254001617,0.6564939022064209
distilbert-base-multilingual-cased,ru,QM_minus_MQ,4,1.797743797302246,0.9573646783828736,0.9844292882295924,0.011148443923284,0.0299700299700299,-0.0971134155988693,0.1025093719363212,0.246963769197464,-0.3271260857582092
distilbert-base-multilingual-cased,ru,QT_minus_TQ,4,1.7441086769104004,0.9895386099815368,0.9839577241746456,0.0115355311630158,0.6163836163836164,-0.0489933528006076,0.0660911351442337,0.1272837817668914,-0.1309317201375961
distilbert-base-multilingual-cased,ru,MT_minus_TM,4,0.1598528176546096,0.9880972504615784,0.9832120383592564,0.0115987730849508,0.5844155844155844,0.0182408634573221,-0.0017722985940054,0.0014785561943426,-0.0148933259770274
distilbert-base-multilingual-cased,zh,NQ_minus_QN,4,2.601602077484131,0.762748658657074,0.9842740308611608,0.0111612580715855,0.0009990009990009,0.9412283301353456,-0.0379684194922447,-0.1676499992609024,0.1573990583419799
distilbert-base-multilingual-cased,zh,NM_minus_MN,4,0.0,0.0,1.0,0.0,0.0009990009990009,0.0,0.0,0.0,0.0
distilbert-base-multilingual-cased,zh,NT_minus_TN,4,1.8159003257751465,0.7810139060020447,0.9836054049957847,0.011738961297825,0.0009990009990009,-0.1852508932352066,0.0064550852403044,-0.1331934779882431,0.7635323405265808
distilbert-base-multilingual-cased,zh,QM_minus_MQ,4,1.9066574573516848,0.8670960664749146,0.9845050993164668,0.0111642078567501,0.0009990009990009,-0.3119314610958099,0.0368126444518566,0.0664825290441513,-0.3898013234138489
distilbert-base-multilingual-cased,zh,QT_minus_TQ,4,1.831294298171997,0.95229309797287,0.9843495772665496,0.0111534812898142,0.0199800199800199,-0.2466328144073486,-0.0316522978246212,0.2604027092456817,-0.0671611875295639
distilbert-base-multilingual-cased,zh,MT_minus_TM,4,0.0,0.0,1.0,0.0,0.0009990009990009,0.0,0.0,0.0,0.0
intfloat/multilingual-e5-large,ar,NQ_minus_QN,4,6.604053020477295,0.9157663583755492,0.9838732505426911,0.0110447794311097,0.0009990009990009,0.9007871747016908,0.0338851809501647,-0.5568255186080933,0.0413104891777038
intfloat/multilingual-e5-large,ar,NM_minus_MN,4,0.7202459573745728,0.8752835392951965,0.9844374838379328,0.010951236004273,0.0009990009990009,0.1253318637609481,-0.0011489153839647,-0.1170031577348709,-0.0179239213466644
intfloat/multilingual-e5-large,ar,NT_minus_TN,4,1.9151421785354612,0.7586172223091125,0.9839906562056294,0.011029469078683,0.0009990009990009,-0.5539073944091797,-0.0041780401952564,0.2113822549581527,0.5649070143699646
intfloat/multilingual-e5-large,ar,QM_minus_MQ,4,5.814480781555176,0.9535304307937622,0.984131722099946,0.011024515739439,0.0199800199800199,-0.3354424238204956,-0.0865463614463806,0.54026859998703,-0.0336348414421081
